date_obj,Barb%20bolttips price
2019-08-24,68
2019-08-24,68
2019-08-25,68
2019-08-25,68
2019-08-26,68
2019-08-26,68
2019-08-27,68
2019-08-27,68
2019-08-28,68
2019-08-29,68
2019-08-30,68
2019-08-31,68
2019-09-01,68
2019-09-02,68
2019-09-03,68
2019-09-04,68
2019-09-05,68
2019-09-06,68
2019-09-07,68
2019-09-08,68
2019-09-09,68
2019-09-10,68
2019-09-11,68
2019-09-12,68
2019-09-13,68
2019-09-14,68
2019-09-15,68
2019-09-16,68
2019-09-17,68
2019-09-18,68
2019-09-19,68
2019-09-20,68
2019-09-21,68
2019-09-22,68
2019-09-23,68
2019-09-24,68
2019-09-25,68
2019-09-26,67
2019-09-27,67
2019-09-28,67
2019-09-29,67
2019-09-30,67
2019-10-01,67
2019-10-02,67
2019-10-03,67
2019-10-04,67
2019-10-05,67
2019-10-06,67
2019-10-07,67
2019-10-08,67
2019-10-09,67
2019-10-10,67
2019-10-11,67
2019-10-12,67
2019-10-13,67
2019-10-14,67
2019-10-15,67
2019-10-16,67
2019-10-17,67
2019-10-18,67
2019-10-19,67
2019-10-20,67
2019-10-21,67
2019-10-22,69
2019-10-23,69
2019-10-24,69
2019-10-25,69
2019-10-26,69
2019-10-27,69
2019-10-28,69
2019-10-29,69
2019-10-30,69
2019-10-31,69
2019-11-01,69
2019-11-02,69
2019-11-03,69
2019-11-04,71
2019-11-05,71
2019-11-06,71
2019-11-07,71
2019-11-08,71
2019-11-09,71
2019-11-10,71
2019-11-11,71
2019-11-12,71
2019-11-13,71
2019-11-14,71
2019-11-15,71
2019-11-16,71
2019-11-17,71
2019-11-18,68
2019-11-19,68
2019-11-20,68
2019-11-21,68
2019-11-22,68
2019-11-23,68
2019-11-24,68
2019-11-25,68
2019-11-26,68
2019-11-27,68
2019-11-28,68
2019-11-29,68
2019-11-30,68
2019-12-01,68
2019-12-02,68
2019-12-03,68
2019-12-04,68
2019-12-05,68
2019-12-06,68
2019-12-07,68
2019-12-08,68
2019-12-09,68
2019-12-10,68
2019-12-11,68
2019-12-12,68
2019-12-13,68
2019-12-14,68
2019-12-15,68
2019-12-16,70
2019-12-17,70
2019-12-18,70
2019-12-19,70
2019-12-20,70
2019-12-21,70
2019-12-22,70
2019-12-23,70
2019-12-24,70
2019-12-25,70
2019-12-26,70
2019-12-27,70
2019-12-28,72
2019-12-29,72
2019-12-30,72
2019-12-31,72
2020-01-01,72
2020-01-02,72
2020-01-03,72
2020-01-04,72
2020-01-05,72
2020-01-06,72
2020-01-07,72
2020-01-08,70
2020-01-09,70
2020-01-10,70
2020-01-11,70
2020-01-12,70
2020-01-13,70
2020-01-14,70
2020-01-15,70
2020-01-16,70
2020-01-17,73
2020-01-18,73
2020-01-19,73
2020-01-20,73
2020-01-21,73
2020-01-22,73
2020-01-23,73
2020-01-24,73
2020-01-25,73
2020-01-26,73
2020-01-27,73
2020-01-28,73
2020-01-29,75
2020-01-30,75
2020-01-31,75
2020-02-01,75
2020-02-02,75
2020-02-03,75
2020-02-04,75
2020-02-05,75
2020-02-06,75
2020-02-07,75
2020-02-08,75
2020-02-09,75
2020-02-10,75
2020-02-11,74
2020-02-12,74
2020-02-13,74
2020-02-14,74
2020-02-15,74
2020-02-16,74
2020-02-17,74
2020-02-18,74
2020-02-19,74
2020-02-20,74
2020-02-21,74
2020-02-22,74
2020-02-23,74
2020-02-24,74
2020-02-25,74
2020-02-26,74
2020-02-27,74
2020-02-28,74
2020-02-29,74
2020-03-01,74
2020-03-02,74
2020-03-03,74
2020-03-04,74
2020-03-05,75
2020-03-06,75
2020-03-07,75
2020-03-08,75
2020-03-09,75
2020-03-10,75
2020-03-11,75
2020-03-12,75
2020-03-13,75
2020-03-14,75
2020-03-15,75
2020-03-16,75
2020-03-17,75
2020-03-18,75
2020-03-19,75
2020-03-20,75
2020-03-21,75
2020-03-22,75
2020-03-23,75
2020-03-24,75
2020-03-25,75
2020-03-26,75
2020-03-27,75
2020-03-28,75
2020-03-29,75
2020-03-30,73
2020-03-31,73
2020-04-01,73
2020-04-02,73
2020-04-03,73
2020-04-04,73
2020-04-05,73
2020-04-06,74
2020-04-07,74
2020-04-08,74
2020-04-09,74
2020-04-10,74
2020-04-11,74
2020-04-12,74
2020-04-13,74
2020-04-14,74
2020-04-15,74
2020-04-16,74
2020-04-17,74
2020-04-18,71
2020-04-19,71
2020-04-20,71
2020-04-21,71
2020-04-22,71
2020-04-23,74
2020-04-24,74
2020-04-25,74
2020-04-26,74
2020-04-27,74
2020-04-28,74
2020-04-29,74
2020-04-30,74
2020-05-01,74
2020-05-02,74
2020-05-03,74
2020-05-04,74
2020-05-05,74
2020-05-06,74
2020-05-07,74
2020-05-08,74
2020-05-09,74
2020-05-10,74
2020-05-11,74
2020-05-12,74
2020-05-13,73
