date_obj,Mahogany%20bench%20(flatpack) price
2019-08-15,283
2019-08-16,275
2019-08-17,275
2019-08-18,275
2019-08-19,275
2019-08-20,275
2019-08-21,275
2019-08-22,275
2019-08-23,275
2019-08-24,275
2019-08-24,275
2019-08-25,275
2019-08-25,275
2019-08-26,275
2019-08-26,275
2019-08-27,275
2019-08-27,275
2019-08-28,275
2019-08-29,275
2019-08-30,275
2019-08-31,275
2019-09-01,275
2019-09-02,275
2019-09-03,275
2019-09-04,275
2019-09-05,275
2019-09-06,275
2019-09-07,275
2019-09-08,275
2019-09-09,275
2019-09-10,275
2019-09-11,270
2019-09-12,270
2019-09-13,270
2019-09-14,270
2019-09-15,270
2019-09-16,270
2019-09-17,270
2019-09-18,270
2019-09-19,270
2019-09-20,270
2019-09-21,270
2019-09-22,270
2019-09-23,270
2019-09-24,270
2019-09-25,270
2019-09-26,270
2019-09-27,270
2019-09-28,270
2019-09-29,270
2019-09-30,270
2019-10-01,270
2019-10-02,270
2019-10-03,270
2019-10-04,270
2019-10-05,258
2019-10-06,258
2019-10-07,258
2019-10-08,258
2019-10-09,258
2019-10-10,258
2019-10-11,258
2019-10-12,258
2019-10-13,258
2019-10-14,258
2019-10-15,258
2019-10-16,258
2019-10-17,258
2019-10-18,258
2019-10-19,258
2019-10-20,258
2019-10-21,258
2019-10-22,258
2019-10-23,258
2019-10-24,258
2019-10-25,258
2019-10-26,258
2019-10-27,258
2019-10-28,247
2019-10-29,247
2019-10-30,247
2019-10-31,247
2019-11-01,247
2019-11-02,247
2019-11-03,247
2019-11-04,247
2019-11-05,247
2019-11-06,247
2019-11-07,247
2019-11-08,247
2019-11-09,247
2019-11-10,247
2019-11-11,247
2019-11-12,247
2019-11-13,247
2019-11-14,247
2019-11-15,247
2019-11-16,247
2019-11-17,247
2019-11-18,247
2019-11-19,247
2019-11-20,247
2019-11-21,247
2019-11-22,247
2019-11-23,247
2019-11-24,247
2019-11-25,247
2019-11-26,247
2019-11-27,247
2019-11-28,235
2019-11-29,235
2019-11-30,235
2019-12-01,235
2019-12-02,235
2019-12-03,235
2019-12-04,235
2019-12-05,235
2019-12-06,235
2019-12-07,235
2019-12-08,235
2019-12-09,235
2019-12-10,235
2019-12-11,235
2019-12-12,235
2019-12-13,235
2019-12-14,235
2019-12-15,235
2019-12-16,235
2019-12-17,235
2019-12-18,235
2019-12-19,235
2019-12-20,235
2019-12-21,235
2019-12-22,235
2019-12-23,235
2019-12-24,235
2019-12-25,235
2019-12-26,235
2019-12-27,227
2019-12-28,227
2019-12-29,227
2019-12-30,227
2019-12-31,227
2020-01-01,227
2020-01-02,227
2020-01-03,227
2020-01-04,227
2020-01-05,227
2020-01-06,227
2020-01-07,227
2020-01-08,227
2020-01-09,227
2020-01-10,227
2020-01-11,227
2020-01-12,227
2020-01-13,227
2020-01-14,227
2020-01-15,227
2020-01-16,227
2020-01-17,227
2020-01-18,227
2020-01-19,227
2020-01-20,227
2020-01-21,227
2020-01-22,227
2020-01-23,227
2020-01-24,227
2020-01-25,227
2020-01-26,227
2020-01-27,215
2020-01-28,215
2020-01-29,215
2020-01-30,215
2020-01-31,215
2020-02-01,215
2020-02-02,215
2020-02-03,215
2020-02-04,215
2020-02-05,215
2020-02-06,215
2020-02-07,215
2020-02-08,215
2020-02-09,215
2020-02-10,215
2020-02-11,215
2020-02-12,215
2020-02-13,215
2020-02-14,215
2020-02-15,215
2020-02-16,215
2020-02-17,215
2020-02-18,215
2020-02-19,215
2020-02-20,215
2020-02-21,215
2020-02-22,215
2020-02-23,215
2020-02-24,215
2020-02-25,215
2020-02-26,204
2020-02-27,204
2020-02-28,204
2020-02-29,204
2020-03-01,204
2020-03-02,204
2020-03-03,204
2020-03-04,204
2020-03-05,204
2020-03-06,204
2020-03-07,204
2020-03-08,204
2020-03-09,204
2020-03-10,204
2020-03-11,204
2020-03-12,204
2020-03-13,204
2020-03-14,204
2020-03-15,204
2020-03-16,204
2020-03-17,204
2020-03-18,204
2020-03-19,204
2020-03-20,204
2020-03-21,204
2020-03-22,204
2020-03-23,193
2020-03-24,193
2020-03-25,193
2020-03-26,193
2020-03-27,193
2020-03-28,193
2020-03-29,193
2020-03-30,193
2020-03-31,193
2020-04-01,193
2020-04-02,193
2020-04-03,193
2020-04-04,193
2020-04-05,193
2020-04-06,193
2020-04-07,193
2020-04-08,193
2020-04-09,193
2020-04-10,184
2020-04-11,184
2020-04-12,184
2020-04-13,184
2020-04-14,184
2020-04-15,184
2020-04-16,184
2020-04-17,184
2020-04-18,184
2020-04-19,184
2020-04-20,184
2020-04-21,184
2020-04-22,184
2020-04-23,184
2020-04-24,184
2020-04-25,184
2020-04-26,175
2020-04-27,175
2020-04-28,175
2020-04-29,175
2020-04-30,175
2020-05-01,175
2020-05-02,175
2020-05-03,175
2020-05-04,175
2020-05-05,175
2020-05-06,175
2020-05-07,175
2020-05-08,175
2020-05-09,175
2020-05-10,175
2020-05-11,175
2020-05-12,175
2020-05-13,175
