date_obj,Teak%20armour%20case%20(flatpack) price
2019-08-29,71
2019-08-30,71
2019-08-31,71
2019-09-01,71
2019-09-02,71
2019-09-03,71
2019-09-04,71
2019-09-05,71
2019-09-06,71
2019-09-07,71
2019-09-08,71
2019-09-09,71
2019-09-10,71
2019-09-11,71
2019-09-12,71
2019-09-13,71
2019-09-14,71
2019-09-15,71
2019-09-16,71
2019-09-17,71
2019-09-18,71
2019-09-19,71
2019-09-20,71
2019-09-21,71
2019-09-22,71
2019-09-23,71
2019-09-24,71
2019-09-25,71
2019-09-26,71
2019-09-27,71
2019-09-28,71
2019-09-29,71
2019-09-30,71
2019-10-01,71
2019-10-02,71
2019-10-03,71
2019-10-04,71
2019-10-05,71
2019-10-06,71
2019-10-07,71
2019-10-08,71
2019-10-09,71
2019-10-10,71
2019-10-11,71
2019-10-12,71
2019-10-13,71
2019-10-14,71
2019-10-15,71
2019-10-16,71
2019-10-17,71
2019-10-18,71
2019-10-19,71
2019-10-20,71
2019-10-21,71
2019-10-22,71
2019-10-23,71
2019-10-24,71
2019-10-25,71
2019-10-26,71
2019-10-27,71
2019-10-28,71
2019-10-29,71
2019-10-30,71
2019-10-31,71
2019-11-01,71
2019-11-02,71
2019-11-03,71
2019-11-04,71
2019-11-05,71
2019-11-06,71
2019-11-07,71
2019-11-08,71
2019-11-09,71
2019-11-10,71
2019-11-11,71
2019-11-12,71
2019-11-13,71
2019-11-14,71
2019-11-15,71
2019-11-16,71
2019-11-17,71
2019-11-18,71
2019-11-19,71
2019-11-20,71
2019-11-21,71
2019-11-22,71
2019-11-23,71
2019-11-24,71
2019-11-25,71
2019-11-26,71
2019-11-27,71
2019-11-28,71
2019-11-29,71
2019-11-30,71
2019-12-01,71
2019-12-02,71
2019-12-03,71
2019-12-04,71
2019-12-05,71
2019-12-06,71
2019-12-07,71
2019-12-08,71
2019-12-09,71
2019-12-10,71
2019-12-11,71
2019-12-12,71
2019-12-13,71
2019-12-14,71
2019-12-15,71
2019-12-16,71
2019-12-17,71
2019-12-18,71
2019-12-19,71
2019-12-20,71
2019-12-21,74
2019-12-22,74
2019-12-23,74
2019-12-24,74
2019-12-25,74
2019-12-26,74
2019-12-27,74
2019-12-28,74
2019-12-29,74
2019-12-30,74
2019-12-31,74
2020-01-01,74
2020-01-02,74
2020-01-03,74
2020-01-04,74
2020-01-05,74
2020-01-06,74
2020-01-07,74
2020-01-08,74
2020-01-09,74
2020-01-10,74
2020-01-11,74
2020-01-12,74
2020-01-13,74
2020-01-14,74
2020-01-15,74
2020-01-16,74
2020-01-17,74
2020-01-18,74
2020-01-19,74
2020-01-20,74
2020-01-21,74
2020-01-22,74
2020-01-23,74
2020-01-24,74
2020-01-25,74
2020-01-26,74
2020-01-27,74
2020-01-28,74
2020-01-29,74
2020-01-30,74
2020-01-31,74
2020-02-01,74
2020-02-02,74
2020-02-03,74
2020-02-04,74
2020-02-05,74
2020-02-06,74
2020-02-07,74
2020-02-08,74
2020-02-09,74
2020-02-10,74
2020-02-11,74
2020-02-12,74
2020-02-13,74
2020-02-14,74
2020-02-15,74
2020-02-16,74
2020-02-17,74
2020-02-18,74
2020-02-19,74
2020-02-20,74
2020-02-21,74
2020-02-22,74
2020-02-23,74
2020-02-24,74
2020-02-25,74
2020-02-26,74
2020-02-27,74
2020-02-28,74
2020-02-29,74
2020-03-01,74
2020-03-02,74
2020-03-03,74
2020-03-04,74
2020-03-05,74
2020-03-06,74
2020-03-07,74
2020-03-08,74
2020-03-09,74
2020-03-10,74
2020-03-11,74
2020-03-12,74
2020-03-13,74
2020-03-14,74
2020-03-15,74
2020-03-16,74
2020-03-17,74
2020-03-18,74
2020-03-19,74
2020-03-20,74
2020-03-21,74
2020-03-22,74
2020-03-23,74
2020-03-24,74
2020-03-25,74
2020-03-26,74
2020-03-27,74
2020-03-28,74
2020-03-29,74
2020-03-30,74
2020-03-31,74
2020-04-01,74
2020-04-02,74
2020-04-03,74
2020-04-04,74
2020-04-05,74
2020-04-06,74
2020-04-07,74
2020-04-08,74
2020-04-09,74
2020-04-10,74
2020-04-11,74
2020-04-12,74
2020-04-13,74
2020-04-14,74
2020-04-15,74
2020-04-16,74
2020-04-17,74
2020-04-18,74
2020-04-19,74
2020-04-20,74
2020-04-21,74
2020-04-22,74
2020-04-23,74
2020-04-24,74
2020-04-25,74
2020-04-26,74
2020-04-27,74
2020-04-28,74
2020-04-29,74
2020-04-30,74
2020-05-01,74
2020-05-02,74
2020-05-03,74
2020-05-04,74
2020-05-05,74
2020-05-06,74
2020-05-07,74
2020-05-08,74
2020-05-09,74
2020-05-10,74
2020-05-11,74
2020-05-12,74
2020-05-13,74
