date_obj,Wool price
2019-09-10,92
2019-09-11,92
2019-09-12,94
2019-09-13,94
2019-09-14,92
2019-09-15,92
2019-09-16,92
2019-09-17,92
2019-09-18,90
2019-09-19,90
2019-09-20,88
2019-09-21,92
2019-09-22,93
2019-09-23,94
2019-09-24,94
2019-09-25,94
2019-09-26,99
2019-09-27,99
2019-09-28,100
2019-09-29,101
2019-09-30,99
2019-10-01,98
2019-10-02,98
2019-10-03,99
2019-10-04,102
2019-10-05,102
2019-10-06,97
2019-10-07,92
2019-10-08,96
2019-10-09,96
2019-10-10,98
2019-10-11,98
2019-10-12,99
2019-10-13,99
2019-10-14,101
2019-10-15,101
2019-10-16,102
2019-10-17,102
2019-10-18,102
2019-10-19,102
2019-10-20,102
2019-10-21,105
2019-10-22,103
2019-10-23,98
2019-10-24,96
2019-10-25,92
2019-10-26,96
2019-10-27,94
2019-10-28,95
2019-10-29,95
2019-10-30,94
2019-10-31,95
2019-11-01,95
2019-11-02,98
2019-11-03,99
2019-11-04,95
2019-11-05,95
2019-11-06,99
2019-11-07,99
2019-11-08,102
2019-11-09,98
2019-11-10,96
2019-11-11,98
2019-11-12,98
2019-11-13,102
2019-11-14,102
2019-11-15,102
2019-11-16,100
2019-11-17,100
2019-11-18,99
2019-11-19,99
2019-11-20,97
2019-11-21,97
2019-11-22,96
2019-11-23,97
2019-11-24,97
2019-11-25,94
2019-11-26,94
2019-11-27,93
2019-11-28,92
2019-11-29,92
2019-11-30,94
2019-12-01,94
2019-12-02,92
2019-12-03,92
2019-12-04,89
2019-12-05,89
2019-12-06,89
2019-12-07,88
2019-12-08,88
2019-12-09,88
2019-12-10,90
2019-12-11,90
2019-12-12,90
2019-12-13,93
2019-12-14,93
2019-12-15,97
2019-12-16,97
2019-12-17,98
2019-12-18,98
2019-12-19,98
2019-12-20,97
2019-12-21,97
2019-12-22,100
2019-12-23,100
2019-12-24,105
2019-12-25,105
2019-12-26,105
2019-12-27,107
2019-12-28,107
2019-12-29,111
2019-12-30,111
2019-12-31,116
2020-01-01,116
2020-01-02,120
2020-01-03,120
2020-01-04,117
2020-01-05,117
2020-01-06,117
2020-01-07,114
2020-01-08,114
2020-01-09,114
2020-01-10,108
2020-01-11,109
2020-01-12,111
2020-01-13,111
2020-01-14,115
2020-01-15,114
2020-01-16,110
2020-01-17,110
2020-01-18,110
2020-01-19,109
2020-01-20,109
2020-01-21,104
2020-01-22,106
2020-01-23,105
2020-01-24,101
2020-01-25,101
2020-01-26,99
2020-01-27,98
2020-01-28,98
2020-01-29,97
2020-01-30,99
2020-01-31,99
2020-02-01,99
2020-02-02,99
2020-02-03,99
2020-02-04,97
2020-02-05,101
2020-02-06,106
2020-02-07,106
2020-02-08,110
2020-02-09,114
2020-02-10,111
2020-02-11,106
2020-02-12,103
2020-02-13,103
2020-02-14,102
2020-02-15,100
2020-02-16,98
2020-02-17,100
2020-02-18,98
2020-02-19,97
2020-02-20,99
2020-02-21,99
2020-02-22,100
2020-02-23,103
2020-02-24,105
2020-02-25,103
2020-02-26,103
2020-02-27,102
2020-02-28,98
2020-02-29,98
2020-03-01,93
2020-03-02,88
2020-03-03,83
2020-03-04,83
2020-03-05,78
2020-03-06,74
2020-03-07,74
2020-03-08,70
2020-03-09,66
2020-03-10,66
2020-03-11,66
2020-03-12,68
2020-03-13,67
2020-03-14,66
2020-03-15,62
2020-03-16,60
2020-03-17,58
2020-03-18,58
2020-03-19,56
2020-03-20,53
2020-03-21,50
2020-03-22,47
2020-03-23,45
2020-03-24,43
2020-03-25,42
2020-03-26,44
2020-03-27,44
2020-03-28,47
2020-03-29,50
2020-03-30,53
2020-03-31,56
2020-04-01,59
2020-04-02,61
2020-04-03,57
2020-04-04,56
2020-04-05,56
2020-04-06,58
2020-04-07,59
2020-04-08,60
2020-04-09,62
2020-04-10,62
2020-04-11,65
2020-04-12,63
2020-04-13,64
2020-04-14,67
2020-04-15,70
2020-04-16,74
2020-04-17,77
2020-04-18,81
2020-04-19,86
2020-04-20,88
2020-04-21,91
2020-04-22,94
2020-04-23,99
2020-04-24,104
2020-04-25,110
2020-04-26,116
2020-04-27,122
2020-04-28,127
2020-04-29,134
2020-04-30,141
2020-05-01,149
2020-05-02,157
2020-05-03,165
2020-05-04,174
2020-05-05,183
2020-05-06,193
2020-05-07,203
2020-05-08,214
2020-05-09,222
2020-05-10,220
2020-05-11,209
2020-05-12,198
2020-05-13,189
