date_obj,Maple%20shortbow%20(u) price
2019-09-06,62
2019-09-07,62
2019-09-08,62
2019-09-09,64
2019-09-10,65
2019-09-11,67
2019-09-12,67
2019-09-13,67
2019-09-14,65
2019-09-15,62
2019-09-16,62
2019-09-17,63
2019-09-18,64
2019-09-19,64
2019-09-20,64
2019-09-21,62
2019-09-22,61
2019-09-23,60
2019-09-24,60
2019-09-25,60
2019-09-26,60
2019-09-27,59
2019-09-28,56
2019-09-29,54
2019-09-30,54
2019-10-01,54
2019-10-02,54
2019-10-03,55
2019-10-04,56
2019-10-05,54
2019-10-06,51
2019-10-07,52
2019-10-08,53
2019-10-09,53
2019-10-10,54
2019-10-11,55
2019-10-12,55
2019-10-13,55
2019-10-14,57
2019-10-15,58
2019-10-16,60
2019-10-17,61
2019-10-18,63
2019-10-19,63
2019-10-20,64
2019-10-21,65
2019-10-22,66
2019-10-23,67
2019-10-24,68
2019-10-25,70
2019-10-26,69
2019-10-27,68
2019-10-28,69
2019-10-29,68
2019-10-30,67
2019-10-31,68
2019-11-01,69
2019-11-02,69
2019-11-03,67
2019-11-04,68
2019-11-05,68
2019-11-06,68
2019-11-07,68
2019-11-08,70
2019-11-09,69
2019-11-10,69
2019-11-11,69
2019-11-12,70
2019-11-13,69
2019-11-14,68
2019-11-15,69
2019-11-16,71
2019-11-17,71
2019-11-18,71
2019-11-19,72
2019-11-20,74
2019-11-21,74
2019-11-22,75
2019-11-23,75
2019-11-24,75
2019-11-25,77
2019-11-26,75
2019-11-27,75
2019-11-28,76
2019-11-29,77
2019-11-30,74
2019-12-01,73
2019-12-02,72
2019-12-03,69
2019-12-04,66
2019-12-05,66
2019-12-06,68
2019-12-07,70
2019-12-08,70
2019-12-09,70
2019-12-10,69
2019-12-11,68
2019-12-12,67
2019-12-13,66
2019-12-14,67
2019-12-15,67
2019-12-16,67
2019-12-17,66
2019-12-18,64
2019-12-19,62
2019-12-20,60
2019-12-21,59
2019-12-22,58
2019-12-23,58
2019-12-24,57
2019-12-25,56
2019-12-26,55
2019-12-27,56
2019-12-28,57
2019-12-29,59
2019-12-30,61
2019-12-31,62
2020-01-01,64
2020-01-02,66
2020-01-03,66
2020-01-04,67
2020-01-05,68
2020-01-06,65
2020-01-07,65
2020-01-08,68
2020-01-09,72
2020-01-10,73
2020-01-11,72
2020-01-12,73
2020-01-13,70
2020-01-14,67
2020-01-15,67
2020-01-16,69
2020-01-17,70
2020-01-18,71
2020-01-19,71
2020-01-20,70
2020-01-21,70
2020-01-22,69
2020-01-23,71
2020-01-24,71
2020-01-25,71
2020-01-26,70
2020-01-27,71
2020-01-28,72
2020-01-29,73
2020-01-30,72
2020-01-31,72
2020-02-01,73
2020-02-02,72
2020-02-03,72
2020-02-04,70
2020-02-05,69
2020-02-06,69
2020-02-07,67
2020-02-08,66
2020-02-09,64
2020-02-10,63
2020-02-11,62
2020-02-12,61
2020-02-13,60
2020-02-14,60
2020-02-15,59
2020-02-16,59
2020-02-17,59
2020-02-18,58
2020-02-19,58
2020-02-20,57
2020-02-21,57
2020-02-22,57
2020-02-23,57
2020-02-24,57
2020-02-25,56
2020-02-26,55
2020-02-27,55
2020-02-28,54
2020-02-29,53
2020-03-01,53
2020-03-02,53
2020-03-03,55
2020-03-04,56
2020-03-05,57
2020-03-06,57
2020-03-07,57
2020-03-08,56
2020-03-09,57
2020-03-10,58
2020-03-11,59
2020-03-12,58
2020-03-13,57
2020-03-14,57
2020-03-15,56
2020-03-16,55
2020-03-17,55
2020-03-18,55
2020-03-19,56
2020-03-20,58
2020-03-21,59
2020-03-22,58
2020-03-23,57
2020-03-24,58
2020-03-25,58
2020-03-26,59
2020-03-27,58
2020-03-28,56
2020-03-29,54
2020-03-30,51
2020-03-31,48
2020-04-01,45
2020-04-02,43
2020-04-03,41
2020-04-04,40
2020-04-05,39
2020-04-06,39
2020-04-07,39
2020-04-08,40
2020-04-09,42
2020-04-10,43
2020-04-11,45
2020-04-12,46
2020-04-13,47
2020-04-14,49
2020-04-15,51
2020-04-16,52
2020-04-17,54
2020-04-18,56
2020-04-19,56
2020-04-20,56
2020-04-21,57
2020-04-22,58
2020-04-23,60
2020-04-24,59
2020-04-25,59
2020-04-26,61
2020-04-27,62
2020-04-28,64
2020-04-29,64
2020-04-30,63
2020-05-01,63
2020-05-02,61
2020-05-03,59
2020-05-04,58
2020-05-05,58
2020-05-06,59
2020-05-07,59
2020-05-08,59
2020-05-09,58
2020-05-10,59
2020-05-11,60
2020-05-12,60
2020-05-13,61
