date_obj,Willow%20shortbow price
2019-09-07,96
2019-09-08,98
2019-09-09,97
2019-09-10,94
2019-09-11,96
2019-09-12,93
2019-09-13,93
2019-09-14,92
2019-09-15,90
2019-09-16,90
2019-09-17,92
2019-09-18,91
2019-09-19,92
2019-09-20,91
2019-09-21,92
2019-09-22,91
2019-09-23,90
2019-09-24,92
2019-09-25,90
2019-09-26,90
2019-09-27,91
2019-09-28,91
2019-09-29,90
2019-09-30,91
2019-10-01,90
2019-10-02,90
2019-10-03,93
2019-10-04,90
2019-10-05,94
2019-10-06,95
2019-10-07,94
2019-10-08,91
2019-10-09,90
2019-10-10,94
2019-10-11,92
2019-10-12,92
2019-10-13,92
2019-10-14,93
2019-10-15,92
2019-10-16,92
2019-10-17,92
2019-10-18,91
2019-10-19,92
2019-10-20,95
2019-10-21,92
2019-10-22,91
2019-10-23,92
2019-10-24,90
2019-10-25,88
2019-10-26,85
2019-10-27,81
2019-10-28,76
2019-10-29,72
2019-10-30,69
2019-10-31,67
2019-11-01,63
2019-11-02,60
2019-11-03,57
2019-11-04,54
2019-11-05,51
2019-11-06,48
2019-11-07,48
2019-11-08,49
2019-11-09,49
2019-11-10,50
2019-11-11,51
2019-11-12,53
2019-11-13,54
2019-11-14,53
2019-11-15,51
2019-11-16,50
2019-11-17,52
2019-11-18,55
2019-11-19,53
2019-11-20,52
2019-11-21,51
2019-11-22,53
2019-11-23,51
2019-11-24,52
2019-11-25,54
2019-11-26,57
2019-11-27,58
2019-11-28,58
2019-11-29,55
2019-11-30,54
2019-12-01,53
2019-12-02,53
2019-12-03,52
2019-12-04,50
2019-12-05,50
2019-12-06,50
2019-12-07,48
2019-12-08,49
2019-12-09,52
2019-12-10,54
2019-12-11,57
2019-12-12,60
2019-12-13,59
2019-12-14,61
2019-12-15,60
2019-12-16,61
2019-12-17,65
2019-12-18,69
2019-12-19,71
2019-12-20,74
2019-12-21,77
2019-12-22,77
2019-12-23,79
2019-12-24,78
2019-12-25,75
2019-12-26,73
2019-12-27,69
2019-12-28,67
2019-12-29,65
2019-12-30,61
2019-12-31,59
2020-01-01,58
2020-01-02,59
2020-01-03,58
2020-01-04,56
2020-01-05,55
2020-01-06,53
2020-01-07,53
2020-01-08,52
2020-01-09,50
2020-01-10,49
2020-01-11,52
2020-01-12,51
2020-01-13,50
2020-01-14,52
2020-01-15,51
2020-01-16,54
2020-01-17,56
2020-01-18,57
2020-01-19,59
2020-01-20,56
2020-01-21,56
2020-01-22,56
2020-01-23,56
2020-01-24,57
2020-01-25,59
2020-01-26,62
2020-01-27,66
2020-01-28,70
2020-01-29,74
2020-01-30,74
2020-01-31,78
2020-02-01,80
2020-02-02,78
2020-02-03,79
2020-02-04,80
2020-02-05,79
2020-02-06,79
2020-02-07,75
2020-02-08,74
2020-02-09,71
2020-02-10,67
2020-02-11,65
2020-02-12,64
2020-02-13,65
2020-02-14,64
2020-02-15,62
2020-02-16,61
2020-02-17,57
2020-02-18,57
2020-02-19,54
2020-02-20,53
2020-02-21,53
2020-02-22,55
2020-02-23,56
2020-02-24,59
2020-02-25,60
2020-02-26,59
2020-02-27,57
2020-02-28,56
2020-02-29,53
2020-03-01,52
2020-03-02,51
2020-03-03,50
2020-03-04,52
2020-03-05,51
2020-03-06,53
2020-03-07,54
2020-03-08,54
2020-03-09,55
2020-03-10,56
2020-03-11,56
2020-03-12,55
2020-03-13,55
2020-03-14,58
2020-03-15,58
2020-03-16,58
2020-03-17,59
2020-03-18,57
2020-03-19,60
2020-03-20,62
2020-03-21,64
2020-03-22,67
2020-03-23,68
2020-03-24,72
2020-03-25,74
2020-03-26,72
2020-03-27,68
2020-03-28,65
2020-03-29,62
2020-03-30,59
2020-03-31,59
2020-04-01,57
2020-04-02,56
2020-04-03,58
2020-04-04,58
2020-04-05,58
2020-04-06,56
2020-04-07,56
2020-04-08,56
2020-04-09,59
2020-04-10,62
2020-04-11,61
2020-04-12,57
2020-04-13,55
2020-04-14,54
2020-04-15,53
2020-04-16,56
2020-04-17,58
2020-04-18,60
2020-04-19,63
2020-04-20,66
2020-04-21,68
2020-04-22,67
2020-04-23,67
2020-04-24,67
2020-04-25,69
2020-04-26,72
2020-04-27,75
2020-04-28,76
2020-04-29,74
2020-04-30,73
2020-05-01,69
2020-05-02,66
2020-05-03,67
2020-05-04,67
2020-05-05,64
2020-05-06,61
2020-05-07,59
2020-05-08,62
2020-05-09,64
2020-05-10,63
2020-05-11,63
2020-05-12,64
2020-05-13,63
