date_obj,Leaping%20sturgeon price
2019-09-04,95
2019-09-05,95
2019-09-06,95
2019-09-07,98
2019-09-08,98
2019-09-09,94
2019-09-10,94
2019-09-11,93
2019-09-12,93
2019-09-13,93
2019-09-14,93
2019-09-15,93
2019-09-16,95
2019-09-17,95
2019-09-18,98
2019-09-19,98
2019-09-20,98
2019-09-21,99
2019-09-22,99
2019-09-23,104
2019-09-24,104
2019-09-25,110
2019-09-26,110
2019-09-27,112
2019-09-28,112
2019-09-29,111
2019-09-30,111
2019-10-01,110
2019-10-02,110
2019-10-03,110
2019-10-04,112
2019-10-05,112
2019-10-06,109
2019-10-07,109
2019-10-08,106
2019-10-09,106
2019-10-10,103
2019-10-11,103
2019-10-12,101
2019-10-13,101
2019-10-14,98
2019-10-15,98
2019-10-16,96
2019-10-17,96
2019-10-18,93
2019-10-19,93
2019-10-20,96
2019-10-21,96
2019-10-22,96
2019-10-23,98
2019-10-24,98
2019-10-25,98
2019-10-26,98
2019-10-27,97
2019-10-28,97
2019-10-29,98
2019-10-30,98
2019-10-31,100
2019-11-01,100
2019-11-02,100
2019-11-03,100
2019-11-04,104
2019-11-05,104
2019-11-06,104
2019-11-07,110
2019-11-08,110
2019-11-09,110
2019-11-10,110
2019-11-11,104
2019-11-12,104
2019-11-13,99
2019-11-14,99
2019-11-15,96
2019-11-16,96
2019-11-17,96
2019-11-18,98
2019-11-19,98
2019-11-20,95
2019-11-21,95
2019-11-22,99
2019-11-23,99
2019-11-24,99
2019-11-25,99
2019-11-26,100
2019-11-27,100
2019-11-28,102
2019-11-29,102
2019-11-30,98
2019-12-01,98
2019-12-02,102
2019-12-03,102
2019-12-04,105
2019-12-05,105
2019-12-06,105
2019-12-07,104
2019-12-08,104
2019-12-09,100
2019-12-10,100
2019-12-11,98
2019-12-12,98
2019-12-13,98
2019-12-14,102
2019-12-15,102
2019-12-16,103
2019-12-17,103
2019-12-18,99
2019-12-19,99
2019-12-20,95
2019-12-21,95
2019-12-22,92
2019-12-23,92
2019-12-24,91
2019-12-25,91
2019-12-26,91
2019-12-27,89
2019-12-28,89
2019-12-29,86
2019-12-30,86
2019-12-31,86
2020-01-01,86
2020-01-02,82
2020-01-03,82
2020-01-04,79
2020-01-05,76
2020-01-06,76
2020-01-07,73
2020-01-08,73
2020-01-09,73
2020-01-10,70
2020-01-11,70
2020-01-12,69
2020-01-13,69
2020-01-14,69
2020-01-15,66
2020-01-16,66
2020-01-17,64
2020-01-18,64
2020-01-19,62
2020-01-20,62
2020-01-21,62
2020-01-22,60
2020-01-23,60
2020-01-24,62
2020-01-25,62
2020-01-26,66
2020-01-27,66
2020-01-28,69
2020-01-29,69
2020-01-30,71
2020-01-31,71
2020-02-01,68
2020-02-02,65
2020-02-03,65
2020-02-04,63
2020-02-05,63
2020-02-06,61
2020-02-07,61
2020-02-08,59
2020-02-09,59
2020-02-10,60
2020-02-11,60
2020-02-12,62
2020-02-13,62
2020-02-14,66
2020-02-15,66
2020-02-16,69
2020-02-17,69
2020-02-18,71
2020-02-19,71
2020-02-20,69
2020-02-21,69
2020-02-22,65
2020-02-23,65
2020-02-24,64
2020-02-25,64
2020-02-26,68
2020-02-27,68
2020-02-28,72
2020-02-29,72
2020-03-01,75
2020-03-02,75
2020-03-03,79
2020-03-04,79
2020-03-05,79
2020-03-06,79
2020-03-07,81
2020-03-08,81
2020-03-09,86
2020-03-10,86
2020-03-11,91
2020-03-12,91
2020-03-13,96
2020-03-14,96
2020-03-15,96
2020-03-16,96
2020-03-17,96
2020-03-18,92
2020-03-19,92
2020-03-20,90
2020-03-21,90
2020-03-22,94
2020-03-23,94
2020-03-24,90
2020-03-25,88
2020-03-26,90
2020-03-27,90
2020-03-28,86
2020-03-29,81
2020-03-30,77
2020-03-31,75
2020-04-01,72
2020-04-02,70
2020-04-03,70
2020-04-04,69
2020-04-05,69
2020-04-06,71
2020-04-07,70
2020-04-08,68
2020-04-09,66
2020-04-10,66
2020-04-11,65
2020-04-12,65
2020-04-13,68
2020-04-14,67
2020-04-15,71
2020-04-16,71
2020-04-17,74
2020-04-18,78
2020-04-19,82
2020-04-20,87
2020-04-21,87
2020-04-22,87
2020-04-23,87
2020-04-24,90
2020-04-25,95
2020-04-26,97
2020-04-27,97
2020-04-28,102
2020-04-29,103
2020-04-30,109
2020-05-01,109
2020-05-02,115
2020-05-03,121
2020-05-04,121
2020-05-05,119
2020-05-06,120
2020-05-07,115
2020-05-08,115
2020-05-09,118
2020-05-10,124
2020-05-11,124
2020-05-12,131
2020-05-13,136
