date_obj,Priest%20gown%20(bottom) price
2019-08-27,16
2019-08-27,16
2019-08-28,16
2019-08-29,16
2019-08-30,16
2019-08-31,16
2019-09-01,17
2019-09-02,17
2019-09-03,17
2019-09-04,17
2019-09-05,17
2019-09-06,17
2019-09-07,16
2019-09-08,15
2019-09-09,15
2019-09-10,14
2019-09-11,14
2019-09-12,14
2019-09-13,14
2019-09-14,14
2019-09-15,14
2019-09-16,15
2019-09-17,16
2019-09-18,15
2019-09-19,15
2019-09-20,15
2019-09-21,14
2019-09-22,14
2019-09-23,14
2019-09-24,14
2019-09-25,14
2019-09-26,14
2019-09-27,14
2019-09-28,14
2019-09-29,14
2019-09-30,14
2019-10-01,14
2019-10-02,14
2019-10-03,14
2019-10-04,13
2019-10-05,13
2019-10-06,12
2019-10-07,11
2019-10-08,10
2019-10-09,10
2019-10-10,10
2019-10-11,10
2019-10-12,9
2019-10-13,10
2019-10-14,11
2019-10-15,11
2019-10-16,11
2019-10-17,11
2019-10-18,12
2019-10-19,13
2019-10-20,14
2019-10-21,15
2019-10-22,16
2019-10-23,17
2019-10-24,18
2019-10-25,19
2019-10-26,20
2019-10-27,21
2019-10-28,23
2019-10-29,23
2019-10-30,25
2019-10-31,27
2019-11-01,27
2019-11-02,26
2019-11-03,25
2019-11-04,26
2019-11-05,26
2019-11-06,24
2019-11-07,23
2019-11-08,25
2019-11-09,27
2019-11-10,27
2019-11-11,27
2019-11-12,25
2019-11-13,23
2019-11-14,22
2019-11-15,22
2019-11-16,21
2019-11-17,21
2019-11-18,19
2019-11-19,18
2019-11-20,17
2019-11-21,16
2019-11-22,15
2019-11-23,14
2019-11-24,13
2019-11-25,13
2019-11-26,13
2019-11-27,13
2019-11-28,14
2019-11-29,14
2019-11-30,15
2019-12-01,15
2019-12-02,15
2019-12-03,15
2019-12-04,15
2019-12-05,15
2019-12-06,15
2019-12-07,16
2019-12-08,16
2019-12-09,17
2019-12-10,18
2019-12-11,18
2019-12-12,18
2019-12-13,19
2019-12-14,20
2019-12-15,20
2019-12-16,20
2019-12-17,20
2019-12-18,20
2019-12-19,20
2019-12-20,20
2019-12-21,20
2019-12-22,20
2019-12-23,20
2019-12-24,21
2019-12-25,21
2019-12-26,21
2019-12-27,22
2019-12-28,22
2019-12-29,22
2019-12-30,23
2019-12-31,24
2020-01-01,26
2020-01-02,27
2020-01-03,27
2020-01-04,28
2020-01-05,29
2020-01-06,30
2020-01-07,31
2020-01-08,31
2020-01-09,31
2020-01-10,31
2020-01-11,31
2020-01-12,31
2020-01-13,31
2020-01-14,31
2020-01-15,33
2020-01-16,35
2020-01-17,35
2020-01-18,35
2020-01-19,34
2020-01-20,36
2020-01-21,36
2020-01-22,38
2020-01-23,40
2020-01-24,42
2020-01-25,45
2020-01-26,48
2020-01-27,50
2020-01-28,51
2020-01-29,54
2020-01-30,57
2020-01-31,60
2020-02-01,60
2020-02-02,60
2020-02-03,61
2020-02-04,60
2020-02-05,61
2020-02-06,60
2020-02-07,61
2020-02-08,62
2020-02-09,60
2020-02-10,60
2020-02-11,59
2020-02-12,58
2020-02-13,58
2020-02-14,58
2020-02-15,59
2020-02-16,60
2020-02-17,59
2020-02-18,57
2020-02-19,56
2020-02-20,56
2020-02-21,56
2020-02-22,56
2020-02-23,56
2020-02-24,56
2020-02-25,56
2020-02-26,54
2020-02-27,51
2020-02-28,51
2020-02-29,51
2020-03-01,50
2020-03-02,47
2020-03-03,46
2020-03-04,49
2020-03-05,52
2020-03-06,55
2020-03-07,55
2020-03-08,55
2020-03-09,54
2020-03-10,53
2020-03-11,52
2020-03-12,50
2020-03-13,48
2020-03-14,48
2020-03-15,47
2020-03-16,46
2020-03-17,45
2020-03-18,45
2020-03-19,44
2020-03-20,43
2020-03-21,42
2020-03-22,43
2020-03-23,44
2020-03-24,44
2020-03-25,45
2020-03-26,47
2020-03-27,47
2020-03-28,45
2020-03-29,45
2020-03-30,45
2020-03-31,46
2020-04-01,46
2020-04-02,46
2020-04-03,43
2020-04-04,41
2020-04-05,39
2020-04-06,38
2020-04-07,36
2020-04-08,35
2020-04-09,33
2020-04-10,33
2020-04-11,32
2020-04-12,31
2020-04-13,29
2020-04-14,27
2020-04-15,25
2020-04-16,24
2020-04-17,26
2020-04-18,25
2020-04-19,25
2020-04-20,25
2020-04-21,26
2020-04-22,27
2020-04-23,28
2020-04-24,27
2020-04-25,27
2020-04-26,28
2020-04-27,26
2020-04-28,25
2020-04-29,24
2020-04-30,22
2020-05-01,22
2020-05-02,22
2020-05-03,22
2020-05-04,22
2020-05-05,23
2020-05-06,23
2020-05-07,23
2020-05-08,21
2020-05-09,19
2020-05-10,18
2020-05-11,18
2020-05-12,18
2020-05-13,19
