date_obj,Bronze%20sword price
2019-08-26,56
2019-08-26,56
2019-08-27,57
2019-08-27,57
2019-08-28,56
2019-08-29,55
2019-08-30,54
2019-08-31,51
2019-09-01,48
2019-09-02,45
2019-09-03,43
2019-09-04,42
2019-09-05,42
2019-09-06,41
2019-09-07,41
2019-09-08,42
2019-09-09,42
2019-09-10,41
2019-09-11,41
2019-09-12,44
2019-09-13,45
2019-09-14,44
2019-09-15,45
2019-09-16,45
2019-09-17,42
2019-09-18,39
2019-09-19,37
2019-09-20,35
2019-09-21,33
2019-09-22,31
2019-09-23,29
2019-09-24,27
2019-09-25,25
2019-09-26,25
2019-09-27,25
2019-09-28,24
2019-09-29,25
2019-09-30,25
2019-10-01,25
2019-10-02,26
2019-10-03,26
2019-10-04,27
2019-10-05,28
2019-10-06,29
2019-10-07,30
2019-10-08,31
2019-10-09,30
2019-10-10,31
2019-10-11,32
2019-10-12,33
2019-10-13,34
2019-10-14,35
2019-10-15,36
2019-10-16,36
2019-10-17,36
2019-10-18,36
2019-10-19,36
2019-10-20,37
2019-10-21,38
2019-10-22,40
2019-10-23,41
2019-10-24,42
2019-10-25,43
2019-10-26,43
2019-10-27,41
2019-10-28,42
2019-10-29,43
2019-10-30,43
2019-10-31,43
2019-11-01,40
2019-11-02,38
2019-11-03,36
2019-11-04,34
2019-11-05,32
2019-11-06,31
2019-11-07,30
2019-11-08,30
2019-11-09,29
2019-11-10,28
2019-11-11,29
2019-11-12,30
2019-11-13,31
2019-11-14,32
2019-11-15,33
2019-11-16,34
2019-11-17,35
2019-11-18,33
2019-11-19,33
2019-11-20,35
2019-11-21,36
2019-11-22,37
2019-11-23,39
2019-11-24,41
2019-11-25,44
2019-11-26,46
2019-11-27,46
2019-11-28,49
2019-11-29,50
2019-11-30,50
2019-12-01,51
2019-12-02,51
2019-12-03,53
2019-12-04,54
2019-12-05,54
2019-12-06,54
2019-12-07,55
2019-12-08,56
2019-12-09,54
2019-12-10,51
2019-12-11,52
2019-12-12,52
2019-12-13,51
2019-12-14,48
2019-12-15,45
2019-12-16,42
2019-12-17,39
2019-12-18,37
2019-12-19,36
2019-12-20,37
2019-12-21,38
2019-12-22,39
2019-12-23,39
2019-12-24,39
2019-12-25,39
2019-12-26,39
2019-12-27,39
2019-12-28,39
2019-12-29,39
2019-12-30,39
2019-12-31,39
2020-01-01,39
2020-01-02,38
2020-01-03,38
2020-01-04,39
2020-01-05,39
2020-01-06,39
2020-01-07,39
2020-01-08,38
2020-01-09,39
2020-01-10,38
2020-01-11,39
2020-01-12,39
2020-01-13,38
2020-01-14,38
2020-01-15,39
2020-01-16,39
2020-01-17,39
2020-01-18,38
2020-01-19,38
2020-01-20,38
2020-01-21,37
2020-01-22,36
2020-01-23,35
2020-01-24,35
2020-01-25,34
2020-01-26,33
2020-01-27,33
2020-01-28,33
2020-01-29,31
2020-01-30,30
2020-01-31,29
2020-02-01,28
2020-02-02,29
2020-02-03,28
2020-02-04,28
2020-02-05,28
2020-02-06,30
2020-02-07,31
2020-02-08,31
2020-02-09,31
2020-02-10,30
2020-02-11,28
2020-02-12,26
2020-02-13,24
2020-02-14,22
2020-02-15,20
2020-02-16,19
2020-02-17,19
2020-02-18,20
2020-02-19,21
2020-02-20,23
2020-02-21,24
2020-02-22,25
2020-02-23,26
2020-02-24,28
2020-02-25,29
2020-02-26,29
2020-02-27,29
2020-02-28,31
2020-02-29,33
2020-03-01,35
2020-03-02,37
2020-03-03,39
2020-03-04,41
2020-03-05,44
2020-03-06,45
2020-03-07,46
2020-03-08,46
2020-03-09,49
2020-03-10,51
2020-03-11,52
2020-03-12,51
2020-03-13,52
2020-03-14,52
2020-03-15,51
2020-03-16,51
2020-03-17,51
2020-03-18,51
2020-03-19,51
2020-03-20,51
2020-03-21,50
2020-03-22,50
2020-03-23,50
2020-03-24,48
2020-03-25,47
2020-03-26,49
2020-03-27,51
2020-03-28,51
2020-03-29,51
2020-03-30,51
2020-03-31,51
2020-04-01,51
2020-04-02,50
2020-04-03,48
2020-04-04,46
2020-04-05,45
2020-04-06,43
2020-04-07,42
2020-04-08,40
2020-04-09,39
2020-04-10,38
2020-04-11,38
2020-04-12,38
2020-04-13,40
2020-04-14,42
2020-04-15,42
2020-04-16,41
2020-04-17,41
2020-04-18,40
2020-04-19,41
2020-04-20,40
2020-04-21,40
2020-04-22,39
2020-04-23,37
2020-04-24,35
2020-04-25,33
2020-04-26,31
2020-04-27,30
2020-04-28,29
2020-04-29,29
2020-04-30,29
2020-05-01,29
2020-05-02,30
2020-05-03,31
2020-05-04,31
2020-05-05,32
2020-05-06,34
2020-05-07,36
2020-05-08,38
2020-05-09,40
2020-05-10,41
2020-05-11,38
2020-05-12,36
2020-05-13,36
