date_obj,Ogre%20arrow%20shaft price
2019-09-05,59
2019-09-06,59
2019-09-07,59
2019-09-08,59
2019-09-09,59
2019-09-10,59
2019-09-11,59
2019-09-12,59
2019-09-13,59
2019-09-14,58
2019-09-15,58
2019-09-16,58
2019-09-17,58
2019-09-18,58
2019-09-19,58
2019-09-20,58
2019-09-21,58
2019-09-22,58
2019-09-23,58
2019-09-24,58
2019-09-25,58
2019-09-26,58
2019-09-27,58
2019-09-28,59
2019-09-29,59
2019-09-30,59
2019-10-01,59
2019-10-02,59
2019-10-03,59
2019-10-04,59
2019-10-05,60
2019-10-06,60
2019-10-07,60
2019-10-08,60
2019-10-09,60
2019-10-10,60
2019-10-11,60
2019-10-12,61
2019-10-13,61
2019-10-14,61
2019-10-15,61
2019-10-16,61
2019-10-17,61
2019-10-18,63
2019-10-19,63
2019-10-20,63
2019-10-21,63
2019-10-22,63
2019-10-23,63
2019-10-24,59
2019-10-25,59
2019-10-26,59
2019-10-27,59
2019-10-28,59
2019-10-29,59
2019-10-30,58
2019-10-31,58
2019-11-01,58
2019-11-02,58
2019-11-03,58
2019-11-04,58
2019-11-05,58
2019-11-06,60
2019-11-07,60
2019-11-08,60
2019-11-09,60
2019-11-10,60
2019-11-11,60
2019-11-12,59
2019-11-13,59
2019-11-14,59
2019-11-15,59
2019-11-16,59
2019-11-17,59
2019-11-18,59
2019-11-19,60
2019-11-20,60
2019-11-21,60
2019-11-22,60
2019-11-23,60
2019-11-24,60
2019-11-25,60
2019-11-26,61
2019-11-27,61
2019-11-28,61
2019-11-29,61
2019-11-30,61
2019-12-01,61
2019-12-02,61
2019-12-03,60
2019-12-04,60
2019-12-05,60
2019-12-06,60
2019-12-07,60
2019-12-08,60
2019-12-09,60
2019-12-10,60
2019-12-11,60
2019-12-12,60
2019-12-13,60
2019-12-14,60
2019-12-15,60
2019-12-16,60
2019-12-17,58
2019-12-18,58
2019-12-19,58
2019-12-20,58
2019-12-21,58
2019-12-22,58
2019-12-23,58
2019-12-24,57
2019-12-25,57
2019-12-26,57
2019-12-27,57
2019-12-28,57
2019-12-29,57
2019-12-30,57
2019-12-31,57
2020-01-01,57
2020-01-02,57
2020-01-03,57
2020-01-04,57
2020-01-05,57
2020-01-06,59
2020-01-07,59
2020-01-08,59
2020-01-09,59
2020-01-10,59
2020-01-11,59
2020-01-12,59
2020-01-13,59
2020-01-14,59
2020-01-15,59
2020-01-16,59
2020-01-17,61
2020-01-18,61
2020-01-19,61
2020-01-20,61
2020-01-21,61
2020-01-22,61
2020-01-23,61
2020-01-24,63
2020-01-25,63
2020-01-26,63
2020-01-27,63
2020-01-28,63
2020-01-29,63
2020-01-30,65
2020-01-31,65
2020-02-01,65
2020-02-02,65
2020-02-03,65
2020-02-04,65
2020-02-05,68
2020-02-06,68
2020-02-07,68
2020-02-08,68
2020-02-09,68
2020-02-10,71
2020-02-11,71
2020-02-12,71
2020-02-13,71
2020-02-14,71
2020-02-15,71
2020-02-16,74
2020-02-17,74
2020-02-18,74
2020-02-19,74
2020-02-20,74
2020-02-21,74
2020-02-22,77
2020-02-23,77
2020-02-24,77
2020-02-25,77
2020-02-26,77
2020-02-27,78
2020-02-28,78
2020-02-29,78
2020-03-01,78
2020-03-02,78
2020-03-03,78
2020-03-04,78
2020-03-05,78
2020-03-06,78
2020-03-07,78
2020-03-08,78
2020-03-09,77
2020-03-10,77
2020-03-11,77
2020-03-12,77
2020-03-13,77
2020-03-14,75
2020-03-15,75
2020-03-16,75
2020-03-17,75
2020-03-18,75
2020-03-19,75
2020-03-20,72
2020-03-21,72
2020-03-22,72
2020-03-23,72
2020-03-24,68
2020-03-25,68
2020-03-26,68
2020-03-27,66
2020-03-28,66
2020-03-29,66
2020-03-30,67
2020-03-31,67
2020-04-01,67
2020-04-02,69
2020-04-03,69
2020-04-04,69
2020-04-05,71
2020-04-06,71
2020-04-07,71
2020-04-08,71
2020-04-09,71
2020-04-10,71
2020-04-11,73
2020-04-12,73
2020-04-13,73
2020-04-14,77
2020-04-15,77
2020-04-16,77
2020-04-17,77
2020-04-18,77
2020-04-19,79
2020-04-20,79
2020-04-21,79
2020-04-22,82
2020-04-23,82
2020-04-24,82
2020-04-25,82
2020-04-26,83
2020-04-27,83
2020-04-28,83
2020-04-29,81
2020-04-30,81
2020-05-01,81
2020-05-02,80
2020-05-03,80
2020-05-04,80
2020-05-05,82
2020-05-06,82
2020-05-07,82
2020-05-08,82
2020-05-09,82
2020-05-10,80
2020-05-11,80
2020-05-12,80
2020-05-13,80
