date_obj,Premade%20ttl price
2019-09-05,71
2019-09-06,71
2019-09-07,71
2019-09-08,71
2019-09-09,71
2019-09-10,71
2019-09-11,71
2019-09-12,71
2019-09-13,71
2019-09-14,71
2019-09-15,71
2019-09-16,71
2019-09-17,71
2019-09-18,71
2019-09-19,71
2019-09-20,71
2019-09-21,71
2019-09-22,71
2019-09-23,71
2019-09-24,71
2019-09-25,71
2019-09-26,71
2019-09-27,71
2019-09-28,71
2019-09-29,71
2019-09-30,71
2019-10-01,71
2019-10-02,71
2019-10-03,71
2019-10-04,71
2019-10-05,71
2019-10-06,71
2019-10-07,71
2019-10-08,71
2019-10-09,71
2019-10-10,71
2019-10-11,71
2019-10-12,71
2019-10-13,71
2019-10-14,71
2019-10-15,71
2019-10-16,71
2019-10-17,71
2019-10-18,71
2019-10-19,71
2019-10-20,71
2019-10-21,71
2019-10-22,71
2019-10-23,71
2019-10-24,71
2019-10-25,71
2019-10-26,71
2019-10-27,71
2019-10-28,71
2019-10-29,71
2019-10-30,71
2019-10-31,71
2019-11-01,71
2019-11-02,71
2019-11-03,71
2019-11-04,71
2019-11-05,71
2019-11-06,71
2019-11-07,71
2019-11-08,71
2019-11-09,71
2019-11-10,71
2019-11-11,71
2019-11-12,71
2019-11-13,71
2019-11-14,71
2019-11-15,71
2019-11-16,71
2019-11-17,71
2019-11-18,71
2019-11-19,71
2019-11-20,71
2019-11-21,71
2019-11-22,71
2019-11-23,71
2019-11-24,71
2019-11-25,71
2019-11-26,71
2019-11-27,71
2019-11-28,71
2019-11-29,71
2019-11-30,71
2019-12-01,71
2019-12-02,71
2019-12-03,71
2019-12-04,71
2019-12-05,71
2019-12-06,71
2019-12-07,71
2019-12-08,71
2019-12-09,71
2019-12-10,71
2019-12-11,71
2019-12-12,71
2019-12-13,71
2019-12-14,71
2019-12-15,71
2019-12-16,71
2019-12-17,71
2019-12-18,71
2019-12-19,71
2019-12-20,71
2019-12-21,71
2019-12-22,71
2019-12-23,71
2019-12-24,71
2019-12-25,71
2019-12-26,71
2019-12-27,71
2019-12-28,71
2019-12-29,71
2019-12-30,71
2019-12-31,71
2020-01-01,71
2020-01-02,71
2020-01-03,71
2020-01-04,71
2020-01-05,71
2020-01-06,71
2020-01-07,71
2020-01-08,71
2020-01-09,71
2020-01-10,71
2020-01-11,71
2020-01-12,71
2020-01-13,71
2020-01-14,71
2020-01-15,71
2020-01-16,71
2020-01-17,71
2020-01-18,71
2020-01-19,71
2020-01-20,71
2020-01-21,71
2020-01-22,71
2020-01-23,71
2020-01-24,71
2020-01-25,71
2020-01-26,71
2020-01-27,71
2020-01-28,71
2020-01-29,71
2020-01-30,71
2020-01-31,71
2020-02-01,71
2020-02-02,71
2020-02-03,71
2020-02-04,71
2020-02-05,71
2020-02-06,71
2020-02-07,71
2020-02-08,71
2020-02-09,71
2020-02-10,71
2020-02-11,71
2020-02-12,71
2020-02-13,71
2020-02-14,71
2020-02-15,71
2020-02-16,71
2020-02-17,71
2020-02-18,71
2020-02-19,71
2020-02-20,71
2020-02-21,71
2020-02-22,71
2020-02-23,71
2020-02-24,71
2020-02-25,71
2020-02-26,71
2020-02-27,71
2020-02-28,71
2020-02-29,71
2020-03-01,71
2020-03-02,71
2020-03-03,71
2020-03-04,71
2020-03-05,71
2020-03-06,71
2020-03-07,71
2020-03-08,71
2020-03-09,71
2020-03-10,71
2020-03-11,71
2020-03-12,71
2020-03-13,71
2020-03-14,71
2020-03-15,71
2020-03-16,71
2020-03-17,71
2020-03-18,71
2020-03-19,71
2020-03-20,71
2020-03-21,71
2020-03-22,71
2020-03-23,71
2020-03-24,71
2020-03-25,71
2020-03-26,71
2020-03-27,71
2020-03-28,71
2020-03-29,71
2020-03-30,71
2020-03-31,71
2020-04-01,71
2020-04-02,71
2020-04-03,71
2020-04-04,71
2020-04-05,71
2020-04-06,71
2020-04-07,71
2020-04-08,71
2020-04-09,71
2020-04-10,71
2020-04-11,71
2020-04-12,71
2020-04-13,71
2020-04-14,71
2020-04-15,71
2020-04-16,71
2020-04-17,71
2020-04-18,71
2020-04-19,71
2020-04-20,71
2020-04-21,71
2020-04-22,71
2020-04-23,71
2020-04-24,71
2020-04-25,71
2020-04-26,71
2020-04-27,71
2020-04-28,71
2020-04-29,71
2020-04-30,71
2020-05-01,71
2020-05-02,71
2020-05-03,71
2020-05-04,71
2020-05-05,71
2020-05-06,71
2020-05-07,71
2020-05-08,71
2020-05-09,71
2020-05-10,71
2020-05-11,71
2020-05-12,71
2020-05-13,71
