date_obj,Mahogany%20bookcase%20(flatpack) price
2019-08-28,69
2019-08-29,69
2019-08-30,69
2019-08-31,69
2019-09-01,69
2019-09-02,69
2019-09-03,69
2019-09-04,69
2019-09-05,69
2019-09-06,69
2019-09-07,66
2019-09-08,66
2019-09-09,66
2019-09-10,66
2019-09-11,66
2019-09-12,66
2019-09-13,66
2019-09-14,66
2019-09-15,66
2019-09-16,66
2019-09-17,66
2019-09-18,66
2019-09-19,66
2019-09-20,66
2019-09-21,66
2019-09-22,66
2019-09-23,66
2019-09-24,66
2019-09-25,66
2019-09-26,63
2019-09-27,63
2019-09-28,63
2019-09-29,63
2019-09-30,63
2019-10-01,63
2019-10-02,63
2019-10-03,63
2019-10-04,63
2019-10-05,63
2019-10-06,63
2019-10-07,63
2019-10-08,63
2019-10-09,63
2019-10-10,63
2019-10-11,63
2019-10-12,63
2019-10-13,63
2019-10-14,63
2019-10-15,63
2019-10-16,63
2019-10-17,63
2019-10-18,63
2019-10-19,63
2019-10-20,63
2019-10-21,63
2019-10-22,63
2019-10-23,63
2019-10-24,63
2019-10-25,63
2019-10-26,63
2019-10-27,63
2019-10-28,65
2019-10-29,65
2019-10-30,65
2019-10-31,65
2019-11-01,65
2019-11-02,65
2019-11-03,65
2019-11-04,65
2019-11-05,65
2019-11-06,65
2019-11-07,65
2019-11-08,65
2019-11-09,65
2019-11-10,62
2019-11-11,62
2019-11-12,62
2019-11-13,62
2019-11-14,62
2019-11-15,62
2019-11-16,62
2019-11-17,62
2019-11-18,62
2019-11-19,62
2019-11-20,62
2019-11-21,62
2019-11-22,62
2019-11-23,59
2019-11-24,59
2019-11-25,59
2019-11-26,59
2019-11-27,59
2019-11-28,59
2019-11-29,59
2019-11-30,59
2019-12-01,58
2019-12-02,58
2019-12-03,58
2019-12-04,58
2019-12-05,58
2019-12-06,58
2019-12-07,58
2019-12-08,58
2019-12-09,58
2019-12-10,58
2019-12-11,58
2019-12-12,58
2019-12-13,58
2019-12-14,58
2019-12-15,56
2019-12-16,56
2019-12-17,56
2019-12-18,56
2019-12-19,56
2019-12-20,56
2019-12-21,56
2019-12-22,56
2019-12-23,56
2019-12-24,56
2019-12-25,56
2019-12-26,56
2019-12-27,56
2019-12-28,54
2019-12-29,54
2019-12-30,54
2019-12-31,54
2020-01-01,54
2020-01-02,54
2020-01-03,54
2020-01-04,54
2020-01-05,54
2020-01-06,54
2020-01-07,54
2020-01-08,54
2020-01-09,54
2020-01-10,54
2020-01-11,54
2020-01-12,54
2020-01-13,54
2020-01-14,54
2020-01-15,54
2020-01-16,54
2020-01-17,54
2020-01-18,54
2020-01-19,52
2020-01-20,52
2020-01-21,52
2020-01-22,52
2020-01-23,52
2020-01-24,52
2020-01-25,52
2020-01-26,52
2020-01-27,52
2020-01-28,52
2020-01-29,52
2020-01-30,50
2020-01-31,50
2020-02-01,50
2020-02-02,50
2020-02-03,50
2020-02-04,50
2020-02-05,50
2020-02-06,50
2020-02-07,50
2020-02-08,50
2020-02-09,50
2020-02-10,50
2020-02-11,50
2020-02-12,50
2020-02-13,50
2020-02-14,48
2020-02-15,48
2020-02-16,48
2020-02-17,48
2020-02-18,48
2020-02-19,48
2020-02-20,48
2020-02-21,48
2020-02-22,48
2020-02-23,46
2020-02-24,46
2020-02-25,46
2020-02-26,46
2020-02-27,46
2020-02-28,46
2020-02-29,46
2020-03-01,46
2020-03-02,46
2020-03-03,44
2020-03-04,44
2020-03-05,44
2020-03-06,44
2020-03-07,44
2020-03-08,44
2020-03-09,44
2020-03-10,42
2020-03-11,42
2020-03-12,42
2020-03-13,42
2020-03-14,42
2020-03-15,42
2020-03-16,39
2020-03-17,39
2020-03-18,39
2020-03-19,39
2020-03-20,39
2020-03-21,37
2020-03-22,37
2020-03-23,37
2020-03-24,37
2020-03-25,35
2020-03-26,35
2020-03-27,35
2020-03-28,35
2020-03-29,35
2020-03-30,33
2020-03-31,33
2020-04-01,33
2020-04-02,33
2020-04-03,33
2020-04-04,32
2020-04-05,32
2020-04-06,32
2020-04-07,32
2020-04-08,30
2020-04-09,30
2020-04-10,30
2020-04-11,30
2020-04-12,28
2020-04-13,28
2020-04-14,28
2020-04-15,28
2020-04-16,28
2020-04-17,28
2020-04-18,28
2020-04-19,28
2020-04-20,28
2020-04-21,28
2020-04-22,27
2020-04-23,27
2020-04-24,27
2020-04-25,27
2020-04-26,27
2020-04-27,27
2020-04-28,27
2020-04-29,27
2020-04-30,25
2020-05-01,25
2020-05-02,25
2020-05-03,25
2020-05-04,25
2020-05-05,25
2020-05-06,25
2020-05-07,25
2020-05-08,25
2020-05-09,24
2020-05-10,24
2020-05-11,24
2020-05-12,24
2020-05-13,24
