date_obj,Gold%20bracelet price
2019-08-26,199
2019-08-26,199
2019-08-27,195
2019-08-27,195
2019-08-28,195
2019-08-29,193
2019-08-30,193
2019-08-31,193
2019-09-01,188
2019-09-02,188
2019-09-03,188
2019-09-04,191
2019-09-05,191
2019-09-06,191
2019-09-07,194
2019-09-08,194
2019-09-09,194
2019-09-10,197
2019-09-11,197
2019-09-12,197
2019-09-13,203
2019-09-14,203
2019-09-15,203
2019-09-16,201
2019-09-17,201
2019-09-18,201
2019-09-19,199
2019-09-20,199
2019-09-21,199
2019-09-22,197
2019-09-23,197
2019-09-24,197
2019-09-25,195
2019-09-26,195
2019-09-27,195
2019-09-28,193
2019-09-29,193
2019-09-30,193
2019-10-01,191
2019-10-02,191
2019-10-03,191
2019-10-04,191
2019-10-05,194
2019-10-06,194
2019-10-07,194
2019-10-08,200
2019-10-09,200
2019-10-10,200
2019-10-11,200
2019-10-12,207
2019-10-13,207
2019-10-14,206
2019-10-15,206
2019-10-16,206
2019-10-17,206
2019-10-18,206
2019-10-19,205
2019-10-20,205
2019-10-21,205
2019-10-22,203
2019-10-23,203
2019-10-24,203
2019-10-25,202
2019-10-26,202
2019-10-27,202
2019-10-28,201
2019-10-29,201
2019-10-30,201
2019-10-31,201
2019-11-01,197
2019-11-02,197
2019-11-03,196
2019-11-04,196
2019-11-05,196
2019-11-06,196
2019-11-07,195
2019-11-08,195
2019-11-09,195
2019-11-10,194
2019-11-11,194
2019-11-12,194
2019-11-13,194
2019-11-14,194
2019-11-15,194
2019-11-16,198
2019-11-17,198
2019-11-18,198
2019-11-19,198
2019-11-20,198
2019-11-21,198
2019-11-22,201
2019-11-23,201
2019-11-24,201
2019-11-25,204
2019-11-26,204
2019-11-27,204
2019-11-28,205
2019-11-29,205
2019-11-30,205
2019-12-01,206
2019-12-02,206
2019-12-03,206
2019-12-04,206
2019-12-05,206
2019-12-06,206
2019-12-07,203
2019-12-08,203
2019-12-09,203
2019-12-10,200
2019-12-11,200
2019-12-12,200
2019-12-13,197
2019-12-14,197
2019-12-15,197
2019-12-16,197
2019-12-17,197
2019-12-18,197
2019-12-19,197
2019-12-20,200
2019-12-21,200
2019-12-22,200
2019-12-23,200
2019-12-24,200
2019-12-25,200
2019-12-26,200
2019-12-27,200
2019-12-28,200
2019-12-29,201
2019-12-30,201
2019-12-31,201
2020-01-01,201
2020-01-02,201
2020-01-03,201
2020-01-04,203
2020-01-05,203
2020-01-06,203
2020-01-07,205
2020-01-08,205
2020-01-09,205
2020-01-10,206
2020-01-11,206
2020-01-12,204
2020-01-13,204
2020-01-14,204
2020-01-15,204
2020-01-16,204
2020-01-17,204
2020-01-18,203
2020-01-19,203
2020-01-20,200
2020-01-21,200
2020-01-22,200
2020-01-23,197
2020-01-24,197
2020-01-25,197
2020-01-26,194
2020-01-27,194
2020-01-28,194
2020-01-29,191
2020-01-30,191
2020-01-31,191
2020-02-01,187
2020-02-02,187
2020-02-03,185
2020-02-04,185
2020-02-05,185
2020-02-06,186
2020-02-07,186
2020-02-08,186
2020-02-09,186
2020-02-10,186
2020-02-11,189
2020-02-12,189
2020-02-13,189
2020-02-14,192
2020-02-15,192
2020-02-16,192
2020-02-17,194
2020-02-18,194
2020-02-19,194
2020-02-20,195
2020-02-21,195
2020-02-22,195
2020-02-23,193
2020-02-24,193
2020-02-25,191
2020-02-26,191
2020-02-27,191
2020-02-28,189
2020-02-29,189
2020-03-01,189
2020-03-02,189
2020-03-03,189
2020-03-04,189
2020-03-05,189
2020-03-06,189
2020-03-07,189
2020-03-08,191
2020-03-09,191
2020-03-10,189
2020-03-11,189
2020-03-12,189
2020-03-13,185
2020-03-14,185
2020-03-15,181
2020-03-16,181
2020-03-17,181
2020-03-18,181
2020-03-19,180
2020-03-20,180
2020-03-21,178
2020-03-22,178
2020-03-23,173
2020-03-24,173
2020-03-25,165
2020-03-26,158
2020-03-27,158
2020-03-28,151
2020-03-29,144
2020-03-30,137
2020-03-31,137
2020-04-01,130
2020-04-02,124
2020-04-03,124
2020-04-04,117
2020-04-05,117
2020-04-06,116
2020-04-07,116
2020-04-08,118
2020-04-09,118
2020-04-10,119
2020-04-11,122
2020-04-12,122
2020-04-13,125
2020-04-14,125
2020-04-15,130
2020-04-16,130
2020-04-17,137
2020-04-18,137
2020-04-19,144
2020-04-20,144
2020-04-21,152
2020-04-22,157
2020-04-23,157
2020-04-24,156
2020-04-25,156
2020-04-26,149
2020-04-27,144
2020-04-28,144
2020-04-29,144
2020-04-30,149
2020-05-01,149
2020-05-02,153
2020-05-03,156
2020-05-04,156
2020-05-05,154
2020-05-06,160
2020-05-07,160
2020-05-08,159
2020-05-09,161
2020-05-10,161
2020-05-11,165
2020-05-12,165
2020-05-13,163
