date_obj,Unfinished%20broad%20bolts price
2019-09-04,56
2019-09-05,56
2019-09-06,56
2019-09-07,56
2019-09-08,56
2019-09-09,56
2019-09-10,56
2019-09-11,56
2019-09-12,56
2019-09-13,56
2019-09-14,56
2019-09-15,56
2019-09-16,56
2019-09-17,56
2019-09-18,56
2019-09-19,56
2019-09-20,56
2019-09-21,56
2019-09-22,56
2019-09-23,56
2019-09-24,56
2019-09-25,57
2019-09-26,57
2019-09-27,57
2019-09-28,57
2019-09-29,57
2019-09-30,58
2019-10-01,58
2019-10-02,58
2019-10-03,58
2019-10-04,58
2019-10-05,58
2019-10-06,58
2019-10-07,58
2019-10-08,58
2019-10-09,57
2019-10-10,57
2019-10-11,57
2019-10-12,57
2019-10-13,57
2019-10-14,57
2019-10-15,57
2019-10-16,57
2019-10-17,57
2019-10-18,57
2019-10-19,57
2019-10-20,57
2019-10-21,57
2019-10-22,57
2019-10-23,57
2019-10-24,57
2019-10-25,58
2019-10-26,58
2019-10-27,58
2019-10-28,58
2019-10-29,58
2019-10-30,58
2019-10-31,58
2019-11-01,58
2019-11-02,58
2019-11-03,58
2019-11-04,57
2019-11-05,57
2019-11-06,57
2019-11-07,58
2019-11-08,58
2019-11-09,58
2019-11-10,58
2019-11-11,58
2019-11-12,58
2019-11-13,58
2019-11-14,58
2019-11-15,58
2019-11-16,58
2019-11-17,58
2019-11-18,58
2019-11-19,58
2019-11-20,58
2019-11-21,58
2019-11-22,58
2019-11-23,58
2019-11-24,58
2019-11-25,58
2019-11-26,58
2019-11-27,57
2019-11-28,57
2019-11-29,58
2019-11-30,58
2019-12-01,58
2019-12-02,58
2019-12-03,58
2019-12-04,58
2019-12-05,58
2019-12-06,58
2019-12-07,58
2019-12-08,58
2019-12-09,58
2019-12-10,58
2019-12-11,58
2019-12-12,58
2019-12-13,58
2019-12-14,58
2019-12-15,57
2019-12-16,57
2019-12-17,57
2019-12-18,57
2019-12-19,57
2019-12-20,57
2019-12-21,58
2019-12-22,58
2019-12-23,57
2019-12-24,57
2019-12-25,57
2019-12-26,57
2019-12-27,57
2019-12-28,57
2019-12-29,57
2019-12-30,57
2019-12-31,57
2020-01-01,57
2020-01-02,57
2020-01-03,57
2020-01-04,57
2020-01-05,57
2020-01-06,57
2020-01-07,57
2020-01-08,57
2020-01-09,57
2020-01-10,57
2020-01-11,57
2020-01-12,57
2020-01-13,57
2020-01-14,57
2020-01-15,57
2020-01-16,57
2020-01-17,57
2020-01-18,57
2020-01-19,56
2020-01-20,56
2020-01-21,57
2020-01-22,57
2020-01-23,57
2020-01-24,57
2020-01-25,57
2020-01-26,57
2020-01-27,57
2020-01-28,57
2020-01-29,57
2020-01-30,57
2020-01-31,57
2020-02-01,57
2020-02-02,56
2020-02-03,56
2020-02-04,57
2020-02-05,57
2020-02-06,57
2020-02-07,57
2020-02-08,56
2020-02-09,56
2020-02-10,57
2020-02-11,57
2020-02-12,57
2020-02-13,57
2020-02-14,56
2020-02-15,56
2020-02-16,57
2020-02-17,57
2020-02-18,57
2020-02-19,56
2020-02-20,56
2020-02-21,56
2020-02-22,57
2020-02-23,57
2020-02-24,57
2020-02-25,57
2020-02-26,56
2020-02-27,56
2020-02-28,56
2020-02-29,56
2020-03-01,57
2020-03-02,57
2020-03-03,57
2020-03-04,57
2020-03-05,57
2020-03-06,57
2020-03-07,57
2020-03-08,57
2020-03-09,57
2020-03-10,56
2020-03-11,56
2020-03-12,57
2020-03-13,57
2020-03-14,57
2020-03-15,57
2020-03-16,57
2020-03-17,56
2020-03-18,57
2020-03-19,57
2020-03-20,57
2020-03-21,57
2020-03-22,57
2020-03-23,56
2020-03-24,56
2020-03-25,57
2020-03-26,57
2020-03-27,57
2020-03-28,57
2020-03-29,56
2020-03-30,56
2020-03-31,57
2020-04-01,56
2020-04-02,57
2020-04-03,57
2020-04-04,57
2020-04-05,56
2020-04-06,56
2020-04-07,56
2020-04-08,56
2020-04-09,56
2020-04-10,56
2020-04-11,56
2020-04-12,56
2020-04-13,56
2020-04-14,55
2020-04-15,56
2020-04-16,56
2020-04-17,56
2020-04-18,57
2020-04-19,57
2020-04-20,57
2020-04-21,56
2020-04-22,56
2020-04-23,57
2020-04-24,56
2020-04-25,57
2020-04-26,57
2020-04-27,56
2020-04-28,57
2020-04-29,57
2020-04-30,57
2020-05-01,57
2020-05-02,56
2020-05-03,57
2020-05-04,57
2020-05-05,57
2020-05-06,57
2020-05-07,57
2020-05-08,57
2020-05-09,57
2020-05-10,57
2020-05-11,57
2020-05-12,56
2020-05-13,57
