date_obj,Necklace%20mould price
2019-09-07,94
2019-09-08,94
2019-09-09,96
2019-09-10,100
2019-09-11,101
2019-09-12,104
2019-09-13,107
2019-09-14,110
2019-09-15,112
2019-09-16,114
2019-09-17,115
2019-09-18,115
2019-09-19,114
2019-09-20,115
2019-09-21,118
2019-09-22,122
2019-09-23,128
2019-09-24,130
2019-09-25,128
2019-09-26,131
2019-09-27,135
2019-09-28,132
2019-09-29,138
2019-09-30,138
2019-10-01,131
2019-10-02,124
2019-10-03,117
2019-10-04,114
2019-10-05,108
2019-10-06,106
2019-10-07,104
2019-10-08,101
2019-10-09,105
2019-10-10,109
2019-10-11,111
2019-10-12,113
2019-10-13,116
2019-10-14,114
2019-10-15,108
2019-10-16,110
2019-10-17,106
2019-10-18,103
2019-10-19,105
2019-10-20,104
2019-10-21,105
2019-10-22,105
2019-10-23,103
2019-10-24,102
2019-10-25,101
2019-10-26,99
2019-10-27,94
2019-10-28,89
2019-10-29,84
2019-10-30,79
2019-10-31,77
2019-11-01,77
2019-11-02,74
2019-11-03,70
2019-11-04,66
2019-11-05,68
2019-11-06,69
2019-11-07,71
2019-11-08,71
2019-11-09,68
2019-11-10,65
2019-11-11,63
2019-11-12,59
2019-11-13,56
2019-11-14,53
2019-11-15,50
2019-11-16,47
2019-11-17,47
2019-11-18,50
2019-11-19,52
2019-11-20,55
2019-11-21,57
2019-11-22,60
2019-11-23,61
2019-11-24,64
2019-11-25,66
2019-11-26,66
2019-11-27,69
2019-11-28,69
2019-11-29,66
2019-11-30,69
2019-12-01,72
2019-12-02,71
2019-12-03,70
2019-12-04,71
2019-12-05,73
2019-12-06,71
2019-12-07,69
2019-12-08,69
2019-12-09,71
2019-12-10,73
2019-12-11,72
2019-12-12,68
2019-12-13,68
2019-12-14,69
2019-12-15,71
2019-12-16,71
2019-12-17,73
2019-12-18,75
2019-12-19,71
2019-12-20,67
2019-12-21,63
2019-12-22,59
2019-12-23,57
2019-12-24,56
2019-12-25,53
2019-12-26,50
2019-12-27,52
2019-12-28,55
2019-12-29,55
2019-12-30,58
2019-12-31,61
2020-01-01,60
2020-01-02,57
2020-01-03,54
2020-01-04,51
2020-01-05,52
2020-01-06,50
2020-01-07,53
2020-01-08,56
2020-01-09,59
2020-01-10,62
2020-01-11,66
2020-01-12,69
2020-01-13,71
2020-01-14,73
2020-01-15,76
2020-01-16,79
2020-01-17,81
2020-01-18,82
2020-01-19,85
2020-01-20,89
2020-01-21,94
2020-01-22,99
2020-01-23,103
2020-01-24,102
2020-01-25,107
2020-01-26,109
2020-01-27,111
2020-01-28,115
2020-01-29,118
2020-01-30,114
2020-01-31,115
2020-02-01,116
2020-02-02,119
2020-02-03,117
2020-02-04,119
2020-02-05,113
2020-02-06,111
2020-02-07,105
2020-02-08,105
2020-02-09,102
2020-02-10,96
2020-02-11,93
2020-02-12,95
2020-02-13,91
2020-02-14,90
2020-02-15,86
2020-02-16,81
2020-02-17,77
2020-02-18,77
2020-02-19,77
2020-02-20,76
2020-02-21,76
2020-02-22,76
2020-02-23,76
2020-02-24,74
2020-02-25,78
2020-02-26,81
2020-02-27,85
2020-02-28,88
2020-02-29,92
2020-03-01,95
2020-03-02,99
2020-03-03,103
2020-03-04,106
2020-03-05,105
2020-03-06,105
2020-03-07,107
2020-03-08,105
2020-03-09,108
2020-03-10,110
2020-03-11,112
2020-03-12,117
2020-03-13,118
2020-03-14,121
2020-03-15,114
2020-03-16,108
2020-03-17,102
2020-03-18,99
2020-03-19,98
2020-03-20,96
2020-03-21,92
2020-03-22,91
2020-03-23,90
2020-03-24,90
2020-03-25,90
2020-03-26,90
2020-03-27,92
2020-03-28,94
2020-03-29,98
2020-03-30,103
2020-03-31,108
2020-04-01,111
2020-04-02,113
2020-04-03,119
2020-04-04,123
2020-04-05,128
2020-04-06,134
2020-04-07,140
2020-04-08,146
2020-04-09,145
2020-04-10,151
2020-04-11,158
2020-04-12,158
2020-04-13,158
2020-04-14,155
2020-04-15,158
2020-04-16,161
2020-04-17,158
2020-04-18,156
2020-04-19,155
2020-04-20,155
2020-04-21,153
2020-04-22,155
2020-04-23,155
2020-04-24,152
2020-04-25,150
2020-04-26,149
2020-04-27,147
2020-04-28,150
2020-04-29,153
2020-04-30,152
2020-05-01,154
2020-05-02,156
2020-05-03,150
2020-05-04,152
2020-05-05,156
2020-05-06,159
2020-05-07,164
2020-05-08,168
2020-05-09,172
2020-05-10,175
2020-05-11,178
2020-05-12,176
2020-05-13,175
