date_obj,Willow%20longbow%20(u) price
2019-09-05,30
2019-09-06,30
2019-09-07,31
2019-09-08,31
2019-09-09,31
2019-09-10,32
2019-09-11,33
2019-09-12,34
2019-09-13,35
2019-09-14,34
2019-09-15,33
2019-09-16,33
2019-09-17,33
2019-09-18,33
2019-09-19,33
2019-09-20,32
2019-09-21,31
2019-09-22,30
2019-09-23,29
2019-09-24,29
2019-09-25,29
2019-09-26,30
2019-09-27,30
2019-09-28,29
2019-09-29,28
2019-09-30,29
2019-10-01,30
2019-10-02,30
2019-10-03,30
2019-10-04,31
2019-10-05,31
2019-10-06,31
2019-10-07,32
2019-10-08,33
2019-10-09,33
2019-10-10,34
2019-10-11,33
2019-10-12,33
2019-10-13,32
2019-10-14,32
2019-10-15,32
2019-10-16,32
2019-10-17,31
2019-10-18,31
2019-10-19,31
2019-10-20,31
2019-10-21,31
2019-10-22,32
2019-10-23,34
2019-10-24,36
2019-10-25,37
2019-10-26,37
2019-10-27,37
2019-10-28,38
2019-10-29,38
2019-10-30,37
2019-10-31,37
2019-11-01,38
2019-11-02,39
2019-11-03,39
2019-11-04,41
2019-11-05,41
2019-11-06,41
2019-11-07,42
2019-11-08,43
2019-11-09,43
2019-11-10,43
2019-11-11,41
2019-11-12,42
2019-11-13,41
2019-11-14,39
2019-11-15,38
2019-11-16,36
2019-11-17,36
2019-11-18,34
2019-11-19,32
2019-11-20,30
2019-11-21,28
2019-11-22,27
2019-11-23,26
2019-11-24,25
2019-11-25,25
2019-11-26,24
2019-11-27,24
2019-11-28,24
2019-11-29,23
2019-11-30,22
2019-12-01,22
2019-12-02,22
2019-12-03,23
2019-12-04,25
2019-12-05,26
2019-12-06,26
2019-12-07,25
2019-12-08,25
2019-12-09,25
2019-12-10,24
2019-12-11,25
2019-12-12,25
2019-12-13,25
2019-12-14,26
2019-12-15,27
2019-12-16,28
2019-12-17,29
2019-12-18,29
2019-12-19,29
2019-12-20,30
2019-12-21,30
2019-12-22,31
2019-12-23,31
2019-12-24,31
2019-12-25,31
2019-12-26,32
2019-12-27,32
2019-12-28,33
2019-12-29,34
2019-12-30,35
2019-12-31,35
2020-01-01,35
2020-01-02,36
2020-01-03,37
2020-01-04,38
2020-01-05,39
2020-01-06,40
2020-01-07,40
2020-01-08,40
2020-01-09,41
2020-01-10,42
2020-01-11,41
2020-01-12,42
2020-01-13,41
2020-01-14,42
2020-01-15,43
2020-01-16,43
2020-01-17,44
2020-01-18,42
2020-01-19,42
2020-01-20,42
2020-01-21,41
2020-01-22,43
2020-01-23,44
2020-01-24,46
2020-01-25,47
2020-01-26,47
2020-01-27,47
2020-01-28,47
2020-01-29,47
2020-01-30,47
2020-01-31,46
2020-02-01,45
2020-02-02,43
2020-02-03,42
2020-02-04,41
2020-02-05,40
2020-02-06,39
2020-02-07,38
2020-02-08,37
2020-02-09,36
2020-02-10,35
2020-02-11,34
2020-02-12,33
2020-02-13,32
2020-02-14,33
2020-02-15,32
2020-02-16,32
2020-02-17,32
2020-02-18,32
2020-02-19,32
2020-02-20,32
2020-02-21,32
2020-02-22,32
2020-02-23,32
2020-02-24,33
2020-02-25,34
2020-02-26,34
2020-02-27,33
2020-02-28,33
2020-02-29,33
2020-03-01,33
2020-03-02,33
2020-03-03,33
2020-03-04,33
2020-03-05,33
2020-03-06,33
2020-03-07,33
2020-03-08,33
2020-03-09,34
2020-03-10,35
2020-03-11,35
2020-03-12,35
2020-03-13,35
2020-03-14,35
2020-03-15,34
2020-03-16,35
2020-03-17,35
2020-03-18,35
2020-03-19,35
2020-03-20,36
2020-03-21,35
2020-03-22,34
2020-03-23,34
2020-03-24,34
2020-03-25,34
2020-03-26,34
2020-03-27,32
2020-03-28,30
2020-03-29,29
2020-03-30,27
2020-03-31,25
2020-04-01,23
2020-04-02,22
2020-04-03,21
2020-04-04,21
2020-04-05,22
2020-04-06,21
2020-04-07,20
2020-04-08,20
2020-04-09,20
2020-04-10,20
2020-04-11,21
2020-04-12,22
2020-04-13,22
2020-04-14,22
2020-04-15,22
2020-04-16,22
2020-04-17,22
2020-04-18,22
2020-04-19,22
2020-04-20,22
2020-04-21,22
2020-04-22,23
2020-04-23,24
2020-04-24,25
2020-04-25,25
2020-04-26,25
2020-04-27,25
2020-04-28,25
2020-04-29,26
2020-04-30,27
2020-05-01,28
2020-05-02,29
2020-05-03,29
2020-05-04,29
2020-05-05,29
2020-05-06,29
2020-05-07,30
2020-05-08,30
2020-05-09,31
2020-05-10,32
2020-05-11,33
2020-05-12,34
2020-05-13,35
