date_obj,Yellow%20feather price
2019-09-08,79
2019-09-09,79
2019-09-10,79
2019-09-11,79
2019-09-12,79
2019-09-13,79
2019-09-14,79
2019-09-15,80
2019-09-16,80
2019-09-17,80
2019-09-18,80
2019-09-19,76
2019-09-20,76
2019-09-21,76
2019-09-22,75
2019-09-23,75
2019-09-24,75
2019-09-25,75
2019-09-26,73
2019-09-27,73
2019-09-28,73
2019-09-29,73
2019-09-30,76
2019-10-01,76
2019-10-02,76
2019-10-03,76
2019-10-04,73
2019-10-05,73
2019-10-06,73
2019-10-07,71
2019-10-08,71
2019-10-09,71
2019-10-10,71
2019-10-11,71
2019-10-12,68
2019-10-13,68
2019-10-14,68
2019-10-15,67
2019-10-16,67
2019-10-17,67
2019-10-18,67
2019-10-19,66
2019-10-20,66
2019-10-21,66
2019-10-22,66
2019-10-23,66
2019-10-24,66
2019-10-25,66
2019-10-26,66
2019-10-27,66
2019-10-28,67
2019-10-29,67
2019-10-30,67
2019-10-31,67
2019-11-01,67
2019-11-02,64
2019-11-03,64
2019-11-04,64
2019-11-05,64
2019-11-06,63
2019-11-07,63
2019-11-08,63
2019-11-09,63
2019-11-10,65
2019-11-11,65
2019-11-12,65
2019-11-13,65
2019-11-14,65
2019-11-15,63
2019-11-16,63
2019-11-17,63
2019-11-18,63
2019-11-19,63
2019-11-20,63
2019-11-21,63
2019-11-22,63
2019-11-23,63
2019-11-24,66
2019-11-25,66
2019-11-26,66
2019-11-27,66
2019-11-28,66
2019-11-29,66
2019-11-30,69
2019-12-01,69
2019-12-02,69
2019-12-03,69
2019-12-04,69
2019-12-05,69
2019-12-06,69
2019-12-07,69
2019-12-08,69
2019-12-09,72
2019-12-10,72
2019-12-11,72
2019-12-12,72
2019-12-13,72
2019-12-14,74
2019-12-15,74
2019-12-16,74
2019-12-17,74
2019-12-18,74
2019-12-19,74
2019-12-20,74
2019-12-21,74
2019-12-22,71
2019-12-23,71
2019-12-24,71
2019-12-25,71
2019-12-26,71
2019-12-27,71
2019-12-28,71
2019-12-29,71
2019-12-30,71
2019-12-31,71
2020-01-01,70
2020-01-02,70
2020-01-03,70
2020-01-04,70
2020-01-05,68
2020-01-06,68
2020-01-07,68
2020-01-08,68
2020-01-09,66
2020-01-10,66
2020-01-11,66
2020-01-12,63
2020-01-13,63
2020-01-14,63
2020-01-15,63
2020-01-16,67
2020-01-17,67
2020-01-18,67
2020-01-19,67
2020-01-20,70
2020-01-21,70
2020-01-22,70
2020-01-23,70
2020-01-24,70
2020-01-25,70
2020-01-26,70
2020-01-27,68
2020-01-28,68
2020-01-29,68
2020-01-30,68
2020-01-31,65
2020-02-01,65
2020-02-02,65
2020-02-03,62
2020-02-04,62
2020-02-05,62
2020-02-06,62
2020-02-07,59
2020-02-08,59
2020-02-09,59
2020-02-10,57
2020-02-11,57
2020-02-12,57
2020-02-13,57
2020-02-14,57
2020-02-15,57
2020-02-16,57
2020-02-17,57
2020-02-18,58
2020-02-19,58
2020-02-20,58
2020-02-21,58
2020-02-22,58
2020-02-23,58
2020-02-24,58
2020-02-25,58
2020-02-26,58
2020-02-27,58
2020-02-28,58
2020-02-29,58
2020-03-01,58
2020-03-02,58
2020-03-03,58
2020-03-04,58
2020-03-05,57
2020-03-06,57
2020-03-07,57
2020-03-08,57
2020-03-09,55
2020-03-10,55
2020-03-11,55
2020-03-12,57
2020-03-13,57
2020-03-14,57
2020-03-15,57
2020-03-16,57
2020-03-17,57
2020-03-18,57
2020-03-19,57
2020-03-20,57
2020-03-21,55
2020-03-22,55
2020-03-23,55
2020-03-24,54
2020-03-25,54
2020-03-26,54
2020-03-27,55
2020-03-28,55
2020-03-29,52
2020-03-30,52
2020-03-31,51
2020-04-01,51
2020-04-02,49
2020-04-03,49
2020-04-04,49
2020-04-05,48
2020-04-06,48
2020-04-07,46
2020-04-08,46
2020-04-09,49
2020-04-10,49
2020-04-11,51
2020-04-12,51
2020-04-13,52
2020-04-14,52
2020-04-15,53
2020-04-16,53
2020-04-17,55
2020-04-18,55
2020-04-19,57
2020-04-20,57
2020-04-21,57
2020-04-22,60
2020-04-23,60
2020-04-24,60
2020-04-25,63
2020-04-26,63
2020-04-27,67
2020-04-28,67
2020-04-29,69
2020-04-30,69
2020-05-01,67
2020-05-02,67
2020-05-03,66
2020-05-04,66
2020-05-05,66
2020-05-06,63
2020-05-07,63
2020-05-08,63
2020-05-09,65
2020-05-10,65
2020-05-11,62
2020-05-12,62
2020-05-13,62
