date_obj,Mahogany%20fancy%20dress%20box%20(flatpack) price
2019-07-15,4525
2019-07-16,4525
2019-07-17,4525
2019-07-18,4743
2019-07-19,4743
2019-07-20,4743
2019-07-21,4743
2019-07-22,4743
2019-07-23,4743
2019-07-24,4743
2019-07-25,4743
2019-07-26,4743
2019-07-27,4743
2019-07-28,4743
2019-07-29,4743
2019-07-30,4795
2019-07-31,4795
2019-08-01,4795
2019-08-02,4795
2019-08-03,4795
2019-08-04,4795
2019-08-05,4795
2019-08-06,4795
2019-08-07,5016
2019-08-08,5016
2019-08-09,5016
2019-08-10,5016
2019-08-11,5016
2019-08-12,5016
2019-08-13,5016
2019-08-14,5016
2019-08-15,5016
2019-08-16,5016
2019-08-17,5016
2019-08-18,5016
2019-08-19,5016
2019-08-20,5240
2019-08-21,5240
2019-08-22,5240
2019-08-23,5240
2019-08-24,5240
2019-08-24,5240
2019-08-25,5240
2019-08-25,5240
2019-08-26,5240
2019-08-26,5240
2019-08-27,5240
2019-08-27,5240
2019-08-28,5240
2019-08-29,5240
2019-08-30,5240
2019-08-31,5240
2019-09-01,5000
2019-09-02,5000
2019-09-03,5000
2019-09-04,5000
2019-09-05,5000
2019-09-06,5000
2019-09-07,5000
2019-09-08,5000
2019-09-09,5000
2019-09-10,5000
2019-09-11,5000
2019-09-12,5000
2019-09-13,4752
2019-09-14,4752
2019-09-15,4752
2019-09-16,4752
2019-09-17,4752
2019-09-18,4752
2019-09-19,4752
2019-09-20,4752
2019-09-21,4752
2019-09-22,4752
2019-09-23,4578
2019-09-24,4578
2019-09-25,4578
2019-09-26,4578
2019-09-27,4578
2019-09-28,4578
2019-09-29,4578
2019-09-30,4578
2019-10-01,4578
2019-10-02,4578
2019-10-03,4578
2019-10-04,4578
2019-10-05,4578
2019-10-06,4357
2019-10-07,4357
2019-10-08,4357
2019-10-09,4357
2019-10-10,4357
2019-10-11,4357
2019-10-12,4357
2019-10-13,4357
2019-10-14,4357
2019-10-15,4357
2019-10-16,4357
2019-10-17,4357
2019-10-18,4357
2019-10-19,4357
2019-10-20,4357
2019-10-21,4140
2019-10-22,4140
2019-10-23,4140
2019-10-24,4140
2019-10-25,4140
2019-10-26,4140
2019-10-27,4140
2019-10-28,4140
2019-10-29,4140
2019-10-30,4140
2019-10-31,3933
2019-11-01,3933
2019-11-02,3933
2019-11-03,3933
2019-11-04,3933
2019-11-05,3933
2019-11-06,3933
2019-11-07,3933
2019-11-08,3933
2019-11-09,3933
2019-11-10,3933
2019-11-11,3933
2019-11-12,3933
2019-11-13,3933
2019-11-14,3933
2019-11-15,3933
2019-11-16,3737
2019-11-17,3737
2019-11-18,3737
2019-11-19,3737
2019-11-20,3737
2019-11-21,3737
2019-11-22,3737
2019-11-23,3737
2019-11-24,3737
2019-11-25,3737
2019-11-26,3737
2019-11-27,3737
2019-11-28,3737
2019-11-29,3737
2019-11-30,3737
2019-12-01,3737
2019-12-02,3737
2019-12-03,3737
2019-12-04,3737
2019-12-05,3737
2019-12-06,3566
2019-12-07,3566
2019-12-08,3566
2019-12-09,3566
2019-12-10,3566
2019-12-11,3566
2019-12-12,3566
2019-12-13,3566
2019-12-14,3566
2019-12-15,3566
2019-12-16,3566
2019-12-17,3566
2019-12-18,3566
2019-12-19,3389
2019-12-20,3389
2019-12-21,3389
2019-12-22,3389
2019-12-23,3389
2019-12-24,3389
2019-12-25,3389
2019-12-26,3389
2019-12-27,3389
2019-12-28,3389
2019-12-29,3389
2019-12-30,3389
2019-12-31,3389
2020-01-01,3389
2020-01-02,3389
2020-01-03,3389
2020-01-04,3389
2020-01-05,3220
2020-01-06,3220
2020-01-07,3220
2020-01-08,3220
2020-01-09,3220
2020-01-10,3220
2020-01-11,3220
2020-01-12,3220
2020-01-13,3220
2020-01-14,3220
2020-01-15,3220
2020-01-16,3220
2020-01-17,3220
2020-01-18,3220
2020-01-19,3220
2020-01-20,3220
2020-01-21,3220
2020-01-22,3220
2020-01-23,3182
2020-01-24,3182
2020-01-25,3182
2020-01-26,3182
2020-01-27,3182
2020-01-28,3182
2020-01-29,3182
2020-01-30,3182
2020-01-31,3182
2020-02-01,3182
2020-02-02,3182
2020-02-03,3182
2020-02-04,3182
2020-02-05,3182
2020-02-06,3022
2020-02-07,3022
2020-02-08,3022
2020-02-09,3022
2020-02-10,3022
2020-02-11,3022
2020-02-12,3022
2020-02-13,3022
2020-02-14,3022
2020-02-15,3022
2020-02-16,3022
2020-02-17,3022
2020-02-18,3022
2020-02-19,3022
2020-02-20,3061
2020-02-21,3061
2020-02-22,3061
2020-02-23,3061
2020-02-24,3061
2020-02-25,3061
2020-02-26,3061
2020-02-27,3061
2020-02-28,3061
2020-02-29,3061
2020-03-01,3061
2020-03-02,3061
2020-03-03,3061
2020-03-04,3061
2020-03-05,3167
2020-03-06,3167
2020-03-07,3167
2020-03-08,3167
2020-03-09,3167
2020-03-10,3167
2020-03-11,3167
2020-03-12,3167
2020-03-13,3167
2020-03-14,3167
2020-03-15,3167
2020-03-16,3167
2020-03-17,3167
2020-03-18,3167
2020-03-19,3249
2020-03-20,3249
2020-03-21,3249
2020-03-22,3249
2020-03-23,3249
2020-03-24,3249
2020-03-25,3249
2020-03-26,3249
2020-03-27,3249
2020-03-28,3249
2020-03-29,3249
2020-03-30,3086
2020-03-31,3086
2020-04-01,3086
2020-04-02,3086
2020-04-03,3086
2020-04-04,3086
2020-04-05,3086
2020-04-06,3086
2020-04-07,2932
2020-04-08,2932
2020-04-09,2932
2020-04-10,2932
2020-04-11,2932
2020-04-12,2932
2020-04-13,2932
2020-04-14,2812
2020-04-15,2812
2020-04-16,2812
2020-04-17,2812
2020-04-18,2812
2020-04-19,2812
2020-04-20,2812
2020-04-21,2812
2020-04-22,2763
2020-04-23,2763
2020-04-24,2763
2020-04-25,2763
2020-04-26,2763
2020-04-27,2763
2020-04-28,2763
2020-04-29,2763
2020-04-30,2763
2020-05-01,2763
2020-05-02,2740
2020-05-03,2740
2020-05-04,2740
2020-05-05,2740
2020-05-06,2740
2020-05-07,2740
2020-05-08,2740
2020-05-09,2740
2020-05-10,2740
2020-05-11,2677
2020-05-12,2677
2020-05-13,2677
