date_obj,Emerald%20necklace price
2019-06-20,724
2019-06-21,724
2019-06-22,724
2019-06-23,724
2019-06-24,724
2019-06-25,708
2019-06-26,708
2019-06-27,708
2019-06-28,708
2019-06-29,708
2019-06-30,708
2019-07-01,713
2019-07-02,713
2019-07-03,713
2019-07-04,713
2019-07-05,713
2019-07-06,713
2019-07-07,711
2019-07-08,711
2019-07-09,711
2019-07-10,711
2019-07-11,711
2019-07-12,711
2019-07-13,718
2019-07-14,718
2019-07-15,718
2019-07-16,718
2019-07-17,718
2019-07-18,718
2019-07-19,720
2019-07-20,720
2019-07-21,720
2019-07-22,720
2019-07-23,720
2019-07-24,720
2019-07-25,718
2019-07-26,718
2019-07-27,718
2019-07-28,718
2019-07-29,718
2019-07-30,718
2019-07-31,715
2019-08-01,715
2019-08-02,715
2019-08-03,715
2019-08-04,715
2019-08-05,699
2019-08-06,699
2019-08-07,699
2019-08-08,699
2019-08-09,699
2019-08-10,699
2019-08-11,705
2019-08-12,705
2019-08-13,705
2019-08-14,705
2019-08-15,705
2019-08-16,703
2019-08-17,703
2019-08-18,703
2019-08-19,703
2019-08-20,703
2019-08-21,703
2019-08-22,701
2019-08-23,701
2019-08-24,701
2019-08-24,701
2019-08-25,701
2019-08-25,701
2019-08-26,701
2019-08-26,701
2019-08-27,701
2019-08-27,701
2019-08-28,705
2019-08-29,705
2019-08-30,705
2019-08-31,705
2019-09-01,705
2019-09-02,705
2019-09-03,706
2019-09-04,706
2019-09-05,706
2019-09-06,706
2019-09-07,706
2019-09-08,706
2019-09-09,713
2019-09-10,713
2019-09-11,713
2019-09-12,713
2019-09-13,713
2019-09-14,713
2019-09-15,710
2019-09-16,710
2019-09-17,710
2019-09-18,710
2019-09-19,710
2019-09-20,700
2019-09-21,700
2019-09-22,700
2019-09-23,700
2019-09-24,700
2019-09-25,700
2019-09-26,700
2019-09-27,700
2019-09-28,700
2019-09-29,700
2019-09-30,700
2019-10-01,694
2019-10-02,694
2019-10-03,694
2019-10-04,694
2019-10-05,694
2019-10-06,694
2019-10-07,700
2019-10-08,700
2019-10-09,700
2019-10-10,700
2019-10-11,700
2019-10-12,700
2019-10-13,690
2019-10-14,690
2019-10-15,690
2019-10-16,690
2019-10-17,690
2019-10-18,690
2019-10-19,679
2019-10-20,679
2019-10-21,679
2019-10-22,679
2019-10-23,679
2019-10-24,679
2019-10-25,672
2019-10-26,672
2019-10-27,672
2019-10-28,672
2019-10-29,672
2019-10-30,672
2019-10-31,660
2019-11-01,660
2019-11-02,660
2019-11-03,660
2019-11-04,660
2019-11-05,641
2019-11-06,641
2019-11-07,641
2019-11-08,641
2019-11-09,641
2019-11-10,641
2019-11-11,657
2019-11-12,657
2019-11-13,657
2019-11-14,657
2019-11-15,657
2019-11-16,657
2019-11-17,657
2019-11-18,662
2019-11-19,662
2019-11-20,662
2019-11-21,662
2019-11-22,662
2019-11-23,662
2019-11-24,662
2019-11-25,669
2019-11-26,669
2019-11-27,669
2019-11-28,669
2019-11-29,669
2019-11-30,669
2019-12-01,669
2019-12-02,673
2019-12-03,673
2019-12-04,673
2019-12-05,673
2019-12-06,673
2019-12-07,673
2019-12-08,673
2019-12-09,683
2019-12-10,683
2019-12-11,683
2019-12-12,683
2019-12-13,683
2019-12-14,683
2019-12-15,685
2019-12-16,685
2019-12-17,685
2019-12-18,685
2019-12-19,685
2019-12-20,685
2019-12-21,685
2019-12-22,681
2019-12-23,681
2019-12-24,681
2019-12-25,681
2019-12-26,681
2019-12-27,681
2019-12-28,681
2019-12-29,692
2019-12-30,692
2019-12-31,692
2020-01-01,692
2020-01-02,692
2020-01-03,692
2020-01-04,693
2020-01-05,693
2020-01-06,693
2020-01-07,693
2020-01-08,693
2020-01-09,693
2020-01-10,678
2020-01-11,678
2020-01-12,678
2020-01-13,678
2020-01-14,678
2020-01-15,648
2020-01-16,648
2020-01-17,648
2020-01-18,648
2020-01-19,648
2020-01-20,648
2020-01-21,657
2020-01-22,657
2020-01-23,657
2020-01-24,657
2020-01-25,657
2020-01-26,657
2020-01-27,660
2020-01-28,660
2020-01-29,660
2020-01-30,660
2020-01-31,660
2020-02-01,660
2020-02-02,660
2020-02-03,647
2020-02-04,647
2020-02-05,647
2020-02-06,647
2020-02-07,647
2020-02-08,647
2020-02-09,647
2020-02-10,641
2020-02-11,641
2020-02-12,641
2020-02-13,641
2020-02-14,641
2020-02-15,641
2020-02-16,641
2020-02-17,649
2020-02-18,649
2020-02-19,649
2020-02-20,649
2020-02-21,649
2020-02-22,643
2020-02-23,643
2020-02-24,643
2020-02-25,643
2020-02-26,643
2020-02-27,643
2020-02-28,634
2020-02-29,634
2020-03-01,634
2020-03-02,634
2020-03-03,634
2020-03-04,634
2020-03-05,654
2020-03-06,654
2020-03-07,654
2020-03-08,654
2020-03-09,654
2020-03-10,642
2020-03-11,642
2020-03-12,642
2020-03-13,642
2020-03-14,642
2020-03-15,642
2020-03-16,650
2020-03-17,650
2020-03-18,650
2020-03-19,650
2020-03-20,650
2020-03-21,636
2020-03-22,636
2020-03-23,636
2020-03-24,636
2020-03-25,627
2020-03-26,627
2020-03-27,627
2020-03-28,627
2020-03-29,636
2020-03-30,636
2020-03-31,636
2020-04-01,613
2020-04-02,613
2020-04-03,613
2020-04-04,621
2020-04-05,621
2020-04-06,621
2020-04-07,621
2020-04-08,641
2020-04-09,641
2020-04-10,641
2020-04-11,648
2020-04-12,648
2020-04-13,648
2020-04-14,645
2020-04-15,645
2020-04-16,645
2020-04-17,645
2020-04-18,639
2020-04-19,639
2020-04-20,639
2020-04-21,639
2020-04-22,649
2020-04-23,649
2020-04-24,649
2020-04-25,649
2020-04-26,647
2020-04-27,647
2020-04-28,647
2020-04-29,647
2020-04-30,655
2020-05-01,655
2020-05-02,655
2020-05-03,655
2020-05-04,673
2020-05-05,673
2020-05-06,673
2020-05-07,687
2020-05-08,687
2020-05-09,687
2020-05-10,686
2020-05-11,686
2020-05-12,686
2020-05-13,686
