date_obj,Bronze%20plateskirt price
2019-08-19,100
2019-08-20,100
2019-08-21,100
2019-08-22,101
2019-08-23,101
2019-08-24,101
2019-08-24,101
2019-08-25,101
2019-08-25,101
2019-08-26,100
2019-08-26,100
2019-08-27,100
2019-08-27,100
2019-08-28,100
2019-08-29,101
2019-08-30,101
2019-08-31,101
2019-09-01,104
2019-09-02,104
2019-09-03,104
2019-09-04,101
2019-09-05,101
2019-09-06,101
2019-09-07,101
2019-09-08,100
2019-09-09,100
2019-09-10,100
2019-09-11,100
2019-09-12,102
2019-09-13,102
2019-09-14,102
2019-09-15,102
2019-09-16,108
2019-09-17,108
2019-09-18,108
2019-09-19,108
2019-09-20,108
2019-09-21,108
2019-09-22,108
2019-09-23,106
2019-09-24,106
2019-09-25,106
2019-09-26,105
2019-09-27,105
2019-09-28,105
2019-09-29,105
2019-09-30,103
2019-10-01,103
2019-10-02,103
2019-10-03,99
2019-10-04,99
2019-10-05,99
2019-10-06,98
2019-10-07,98
2019-10-08,98
2019-10-09,98
2019-10-10,98
2019-10-11,98
2019-10-12,98
2019-10-13,95
2019-10-14,95
2019-10-15,95
2019-10-16,91
2019-10-17,91
2019-10-18,91
2019-10-19,88
2019-10-20,88
2019-10-21,88
2019-10-22,88
2019-10-23,90
2019-10-24,90
2019-10-25,90
2019-10-26,90
2019-10-27,90
2019-10-28,90
2019-10-29,90
2019-10-30,90
2019-10-31,91
2019-11-01,91
2019-11-02,91
2019-11-03,94
2019-11-04,94
2019-11-05,94
2019-11-06,94
2019-11-07,90
2019-11-08,90
2019-11-09,90
2019-11-10,91
2019-11-11,91
2019-11-12,91
2019-11-13,91
2019-11-14,91
2019-11-15,95
2019-11-16,95
2019-11-17,95
2019-11-18,95
2019-11-19,96
2019-11-20,96
2019-11-21,96
2019-11-22,96
2019-11-23,92
2019-11-24,92
2019-11-25,92
2019-11-26,92
2019-11-27,96
2019-11-28,96
2019-11-29,96
2019-11-30,96
2019-12-01,99
2019-12-02,99
2019-12-03,99
2019-12-04,99
2019-12-05,99
2019-12-06,100
2019-12-07,100
2019-12-08,100
2019-12-09,100
2019-12-10,96
2019-12-11,96
2019-12-12,96
2019-12-13,96
2019-12-14,96
2019-12-15,95
2019-12-16,95
2019-12-17,95
2019-12-18,95
2019-12-19,95
2019-12-20,97
2019-12-21,97
2019-12-22,97
2019-12-23,97
2019-12-24,95
2019-12-25,95
2019-12-26,95
2019-12-27,95
2019-12-28,93
2019-12-29,93
2019-12-30,93
2019-12-31,93
2020-01-01,92
2020-01-02,92
2020-01-03,92
2020-01-04,92
2020-01-05,94
2020-01-06,94
2020-01-07,94
2020-01-08,94
2020-01-09,93
2020-01-10,93
2020-01-11,93
2020-01-12,89
2020-01-13,89
2020-01-14,89
2020-01-15,85
2020-01-16,85
2020-01-17,85
2020-01-18,88
2020-01-19,88
2020-01-20,88
2020-01-21,93
2020-01-22,93
2020-01-23,93
2020-01-24,98
2020-01-25,98
2020-01-26,98
2020-01-27,98
2020-01-28,103
2020-01-29,103
2020-01-30,103
2020-01-31,103
2020-02-01,109
2020-02-02,109
2020-02-03,109
2020-02-04,113
2020-02-05,113
2020-02-06,113
2020-02-07,113
2020-02-08,119
2020-02-09,119
2020-02-10,119
2020-02-11,119
2020-02-12,125
2020-02-13,125
2020-02-14,125
2020-02-15,125
2020-02-16,131
2020-02-17,131
2020-02-18,131
2020-02-19,138
2020-02-20,138
2020-02-21,138
2020-02-22,142
2020-02-23,142
2020-02-24,142
2020-02-25,150
2020-02-26,150
2020-02-27,150
2020-02-28,157
2020-02-29,157
2020-03-01,157
2020-03-02,157
2020-03-03,157
2020-03-04,157
2020-03-05,157
2020-03-06,150
2020-03-07,150
2020-03-08,150
2020-03-09,147
2020-03-10,147
2020-03-11,147
2020-03-12,154
2020-03-13,154
2020-03-14,154
2020-03-15,154
2020-03-16,151
2020-03-17,151
2020-03-18,151
2020-03-19,151
2020-03-20,151
2020-03-21,154
2020-03-22,154
2020-03-23,156
2020-03-24,156
2020-03-25,154
2020-03-26,154
2020-03-27,147
2020-03-28,147
2020-03-29,141
2020-03-30,141
2020-03-31,135
2020-04-01,135
2020-04-02,136
2020-04-03,136
2020-04-04,140
2020-04-05,140
2020-04-06,143
2020-04-07,143
2020-04-08,140
2020-04-09,140
2020-04-10,140
2020-04-11,139
2020-04-12,139
2020-04-13,136
2020-04-14,136
2020-04-15,130
2020-04-16,130
2020-04-17,124
2020-04-18,124
2020-04-19,119
2020-04-20,119
2020-04-21,119
2020-04-22,113
2020-04-23,113
2020-04-24,108
2020-04-25,108
2020-04-26,104
2020-04-27,104
2020-04-28,99
2020-04-29,99
2020-04-30,95
2020-05-01,95
2020-05-02,95
2020-05-03,93
2020-05-04,93
2020-05-05,94
2020-05-06,94
2020-05-07,90
2020-05-08,90
2020-05-09,86
2020-05-10,86
2020-05-11,82
2020-05-12,82
2020-05-13,78
