date_obj,Chaos%20tiara price
2019-07-15,10
2019-07-16,10
2019-07-17,9
2019-07-18,9
2019-07-19,9
2019-07-20,8
2019-07-21,8
2019-07-22,8
2019-07-23,7
2019-07-24,7
2019-07-25,7
2019-07-26,7
2019-07-27,7
2019-07-28,7
2019-07-29,7
2019-07-30,7
2019-07-31,7
2019-08-01,7
2019-08-02,7
2019-08-03,7
2019-08-04,7
2019-08-05,7
2019-08-06,7
2019-08-07,7
2019-08-08,7
2019-08-09,8
2019-08-10,8
2019-08-11,9
2019-08-12,9
2019-08-13,9
2019-08-14,9
2019-08-15,9
2019-08-16,9
2019-08-17,9
2019-08-18,9
2019-08-19,10
2019-08-20,10
2019-08-21,10
2019-08-22,9
2019-08-23,9
2019-08-24,9
2019-08-24,9
2019-08-25,9
2019-08-25,9
2019-08-26,9
2019-08-27,9
2019-08-27,9
2019-08-28,9
2019-08-29,9
2019-08-30,9
2019-08-31,9
2019-09-01,9
2019-09-02,9
2019-09-03,9
2019-09-04,9
2019-09-05,9
2019-09-06,10
2019-09-07,10
2019-09-08,10
2019-09-09,10
2019-09-10,10
2019-09-11,9
2019-09-12,9
2019-09-13,9
2019-09-14,8
2019-09-15,8
2019-09-16,8
2019-09-17,7
2019-09-18,7
2019-09-19,7
2019-09-20,6
2019-09-21,6
2019-09-22,6
2019-09-23,5
2019-09-24,5
2019-09-25,5
2019-09-26,5
2019-09-27,5
2019-09-28,5
2019-09-29,5
2019-09-30,5
2019-10-01,5
2019-10-02,5
2019-10-03,5
2019-10-04,5
2019-10-05,5
2019-10-06,5
2019-10-07,5
2019-10-08,5
2019-10-09,5
2019-10-10,4
2019-10-11,4
2019-10-12,4
2019-10-13,3
2019-10-14,3
2019-10-15,3
2019-10-16,2
2019-10-17,2
2019-10-18,2
2019-10-19,1
2019-10-20,1
2019-10-21,1
2019-10-22,2
2019-10-23,2
2019-10-24,2
2019-10-25,2
2019-10-26,2
2019-10-27,2
2019-10-28,2
2019-10-29,2
2019-10-30,2
2019-10-31,2
2019-11-01,2
2019-11-02,2
2019-11-03,2
2019-11-04,2
2019-11-05,2
2019-11-06,2
2019-11-07,2
2019-11-08,2
2019-11-09,2
2019-11-10,2
2019-11-11,3
2019-11-12,3
2019-11-13,3
2019-11-14,3
2019-11-15,3
2019-11-16,3
2019-11-17,3
2019-11-18,3
2019-11-19,3
2019-11-20,3
2019-11-21,3
2019-11-22,3
2019-11-23,3
2019-11-24,3
2019-11-25,3
2019-11-26,3
2019-11-27,3
2019-11-28,4
2019-11-29,4
2019-11-30,4
2019-12-01,4
2019-12-02,4
2019-12-03,4
2019-12-04,5
2019-12-05,5
2019-12-06,5
2019-12-07,5
2019-12-08,5
2019-12-09,5
2019-12-10,5
2019-12-11,6
2019-12-12,6
2019-12-13,6
2019-12-14,6
2019-12-15,6
2019-12-16,6
2019-12-17,6
2019-12-18,6
2019-12-19,7
2019-12-20,7
2019-12-21,7
2019-12-22,7
2019-12-23,7
2019-12-24,7
2019-12-25,8
2019-12-26,8
2019-12-27,8
2019-12-28,9
2019-12-29,9
2019-12-30,9
2019-12-31,10
2020-01-01,10
2020-01-02,10
2020-01-03,10
2020-01-04,10
2020-01-05,9
2020-01-06,9
2020-01-07,10
2020-01-08,10
2020-01-09,10
2020-01-10,11
2020-01-11,11
2020-01-12,11
2020-01-13,11
2020-01-14,11
2020-01-15,11
2020-01-16,11
2020-01-17,11
2020-01-18,11
2020-01-19,11
2020-01-20,11
2020-01-21,11
2020-01-22,11
2020-01-23,11
2020-01-24,11
2020-01-25,10
2020-01-26,10
2020-01-27,11
2020-01-28,11
2020-01-29,11
2020-01-30,11
2020-01-31,11
2020-02-01,10
2020-02-02,10
2020-02-03,9
2020-02-04,9
2020-02-05,9
2020-02-06,10
2020-02-07,10
2020-02-08,10
2020-02-09,10
2020-02-10,10
2020-02-11,10
2020-02-12,10
2020-02-13,10
2020-02-14,9
2020-02-15,9
2020-02-16,9
2020-02-17,8
2020-02-18,8
2020-02-19,8
2020-02-20,8
2020-02-21,8
2020-02-22,8
2020-02-23,8
2020-02-24,8
2020-02-25,8
2020-02-26,8
2020-02-27,7
2020-02-28,7
2020-02-29,7
2020-03-01,7
2020-03-02,7
2020-03-03,7
2020-03-04,7
2020-03-05,7
2020-03-06,6
2020-03-07,6
2020-03-08,7
2020-03-09,7
2020-03-10,7
2020-03-11,7
2020-03-12,7
2020-03-13,7
2020-03-14,7
2020-03-15,7
2020-03-16,7
2020-03-17,6
2020-03-18,6
2020-03-19,7
2020-03-20,7
2020-03-21,8
2020-03-22,9
2020-03-23,9
2020-03-24,10
2020-03-25,10
2020-03-26,11
2020-03-27,11
2020-03-28,11
2020-03-29,11
2020-03-30,11
2020-03-31,11
2020-04-01,11
2020-04-02,11
2020-04-03,11
2020-04-04,11
2020-04-05,11
2020-04-06,11
2020-04-07,11
2020-04-08,11
2020-04-09,11
2020-04-10,10
2020-04-11,9
2020-04-12,9
2020-04-13,9
2020-04-14,9
2020-04-15,8
2020-04-16,8
2020-04-17,8
2020-04-18,8
2020-04-19,9
2020-04-20,9
2020-04-21,10
2020-04-22,11
2020-04-23,11
2020-04-24,10
2020-04-25,10
2020-04-26,9
2020-04-27,9
2020-04-28,9
2020-04-29,9
2020-04-30,9
2020-05-01,9
2020-05-02,9
2020-05-03,9
2020-05-04,9
2020-05-05,8
2020-05-06,7
2020-05-07,7
2020-05-08,6
2020-05-09,6
2020-05-10,6
2020-05-11,6
2020-05-12,5
2020-05-13,5
