date_obj,Soda%20ash price
2019-09-08,48
2019-09-09,48
2019-09-10,48
2019-09-11,49
2019-09-12,49
2019-09-13,49
2019-09-14,47
2019-09-15,47
2019-09-16,47
2019-09-17,48
2019-09-18,48
2019-09-19,48
2019-09-20,51
2019-09-21,51
2019-09-22,51
2019-09-23,52
2019-09-24,52
2019-09-25,52
2019-09-26,54
2019-09-27,54
2019-09-28,54
2019-09-29,56
2019-09-30,56
2019-10-01,56
2019-10-02,58
2019-10-03,58
2019-10-04,58
2019-10-05,60
2019-10-06,60
2019-10-07,60
2019-10-08,59
2019-10-09,59
2019-10-10,59
2019-10-11,59
2019-10-12,60
2019-10-13,60
2019-10-14,60
2019-10-15,60
2019-10-16,60
2019-10-17,60
2019-10-18,57
2019-10-19,57
2019-10-20,57
2019-10-21,58
2019-10-22,58
2019-10-23,58
2019-10-24,59
2019-10-25,59
2019-10-26,59
2019-10-27,62
2019-10-28,62
2019-10-29,62
2019-10-30,65
2019-10-31,65
2019-11-01,65
2019-11-02,67
2019-11-03,67
2019-11-04,67
2019-11-05,67
2019-11-06,67
2019-11-07,67
2019-11-08,69
2019-11-09,69
2019-11-10,69
2019-11-11,69
2019-11-12,69
2019-11-13,69
2019-11-14,69
2019-11-15,67
2019-11-16,67
2019-11-17,67
2019-11-18,64
2019-11-19,64
2019-11-20,64
2019-11-21,64
2019-11-22,60
2019-11-23,60
2019-11-24,60
2019-11-25,57
2019-11-26,57
2019-11-27,57
2019-11-28,54
2019-11-29,54
2019-11-30,54
2019-12-01,54
2019-12-02,52
2019-12-03,52
2019-12-04,52
2019-12-05,52
2019-12-06,51
2019-12-07,51
2019-12-08,51
2019-12-09,51
2019-12-10,51
2019-12-11,51
2019-12-12,51
2019-12-13,50
2019-12-14,50
2019-12-15,50
2019-12-16,52
2019-12-17,52
2019-12-18,52
2019-12-19,52
2019-12-20,55
2019-12-21,55
2019-12-22,55
2019-12-23,55
2019-12-24,55
2019-12-25,55
2019-12-26,55
2019-12-27,55
2019-12-28,55
2019-12-29,55
2019-12-30,55
2019-12-31,57
2020-01-01,57
2020-01-02,57
2020-01-03,59
2020-01-04,59
2020-01-05,59
2020-01-06,61
2020-01-07,61
2020-01-08,61
2020-01-09,65
2020-01-10,65
2020-01-11,65
2020-01-12,65
2020-01-13,65
2020-01-14,65
2020-01-15,62
2020-01-16,62
2020-01-17,62
2020-01-18,62
2020-01-19,61
2020-01-20,61
2020-01-21,61
2020-01-22,61
2020-01-23,65
2020-01-24,65
2020-01-25,65
2020-01-26,66
2020-01-27,66
2020-01-28,66
2020-01-29,68
2020-01-30,68
2020-01-31,68
2020-02-01,68
2020-02-02,69
2020-02-03,69
2020-02-04,69
2020-02-05,70
2020-02-06,70
2020-02-07,70
2020-02-08,71
2020-02-09,71
2020-02-10,71
2020-02-11,72
2020-02-12,72
2020-02-13,72
2020-02-14,71
2020-02-15,71
2020-02-16,71
2020-02-17,72
2020-02-18,72
2020-02-19,72
2020-02-20,76
2020-02-21,76
2020-02-22,76
2020-02-23,80
2020-02-24,80
2020-02-25,80
2020-02-26,81
2020-02-27,81
2020-02-28,81
2020-02-29,82
2020-03-01,82
2020-03-02,82
2020-03-03,83
2020-03-04,83
2020-03-05,83
2020-03-06,83
2020-03-07,85
2020-03-08,85
2020-03-09,85
2020-03-10,85
2020-03-11,85
2020-03-12,83
2020-03-13,83
2020-03-14,83
2020-03-15,79
2020-03-16,79
2020-03-17,79
2020-03-18,78
2020-03-19,78
2020-03-20,78
2020-03-21,80
2020-03-22,80
2020-03-23,84
2020-03-24,84
2020-03-25,87
2020-03-26,87
2020-03-27,87
2020-03-28,87
2020-03-29,88
2020-03-30,88
2020-03-31,93
2020-04-01,93
2020-04-02,95
2020-04-03,95
2020-04-04,93
2020-04-05,93
2020-04-06,92
2020-04-07,92
2020-04-08,88
2020-04-09,88
2020-04-10,88
2020-04-11,90
2020-04-12,90
2020-04-13,92
2020-04-14,92
2020-04-15,96
2020-04-16,96
2020-04-17,96
2020-04-18,96
2020-04-19,94
2020-04-20,94
2020-04-21,91
2020-04-22,91
2020-04-23,91
2020-04-24,91
2020-04-25,95
2020-04-26,95
2020-04-27,91
2020-04-28,87
2020-04-29,87
2020-04-30,82
2020-05-01,82
2020-05-02,78
2020-05-03,78
2020-05-04,79
2020-05-05,79
2020-05-06,79
2020-05-07,79
2020-05-08,76
2020-05-09,74
2020-05-10,74
2020-05-11,74
2020-05-12,74
2020-05-13,76
