date_obj,Steel%20axe price
2019-09-06,70
2019-09-07,70
2019-09-08,69
2019-09-09,67
2019-09-10,68
2019-09-11,69
2019-09-12,69
2019-09-13,70
2019-09-14,69
2019-09-15,69
2019-09-16,69
2019-09-17,69
2019-09-18,71
2019-09-19,72
2019-09-20,72
2019-09-21,71
2019-09-22,72
2019-09-23,70
2019-09-24,69
2019-09-25,70
2019-09-26,71
2019-09-27,74
2019-09-28,74
2019-09-29,72
2019-09-30,74
2019-10-01,76
2019-10-02,77
2019-10-03,77
2019-10-04,76
2019-10-05,75
2019-10-06,76
2019-10-07,76
2019-10-08,77
2019-10-09,76
2019-10-10,76
2019-10-11,73
2019-10-12,74
2019-10-13,72
2019-10-14,70
2019-10-15,69
2019-10-16,68
2019-10-17,65
2019-10-18,61
2019-10-19,58
2019-10-20,56
2019-10-21,54
2019-10-22,54
2019-10-23,54
2019-10-24,53
2019-10-25,51
2019-10-26,49
2019-10-27,47
2019-10-28,46
2019-10-29,47
2019-10-30,48
2019-10-31,47
2019-11-01,44
2019-11-02,42
2019-11-03,41
2019-11-04,42
2019-11-05,40
2019-11-06,40
2019-11-07,39
2019-11-08,39
2019-11-09,38
2019-11-10,37
2019-11-11,36
2019-11-12,34
2019-11-13,32
2019-11-14,32
2019-11-15,33
2019-11-16,35
2019-11-17,36
2019-11-18,36
2019-11-19,37
2019-11-20,37
2019-11-21,37
2019-11-22,37
2019-11-23,37
2019-11-24,35
2019-11-25,35
2019-11-26,35
2019-11-27,34
2019-11-28,33
2019-11-29,35
2019-11-30,36
2019-12-01,36
2019-12-02,36
2019-12-03,36
2019-12-04,37
2019-12-05,39
2019-12-06,40
2019-12-07,42
2019-12-08,43
2019-12-09,44
2019-12-10,46
2019-12-11,47
2019-12-12,47
2019-12-13,48
2019-12-14,49
2019-12-15,48
2019-12-16,49
2019-12-17,50
2019-12-18,51
2019-12-19,52
2019-12-20,54
2019-12-21,55
2019-12-22,57
2019-12-23,59
2019-12-24,60
2019-12-25,61
2019-12-26,60
2019-12-27,62
2019-12-28,64
2019-12-29,66
2019-12-30,68
2019-12-31,70
2020-01-01,73
2020-01-02,74
2020-01-03,76
2020-01-04,79
2020-01-05,81
2020-01-06,83
2020-01-07,85
2020-01-08,86
2020-01-09,89
2020-01-10,92
2020-01-11,95
2020-01-12,97
2020-01-13,100
2020-01-14,103
2020-01-15,104
2020-01-16,104
2020-01-17,107
2020-01-18,107
2020-01-19,108
2020-01-20,109
2020-01-21,109
2020-01-22,110
2020-01-23,108
2020-01-24,111
2020-01-25,112
2020-01-26,113
2020-01-27,114
2020-01-28,113
2020-01-29,114
2020-01-30,114
2020-01-31,116
2020-02-01,117
2020-02-02,117
2020-02-03,115
2020-02-04,117
2020-02-05,117
2020-02-06,117
2020-02-07,120
2020-02-08,122
2020-02-09,120
2020-02-10,120
2020-02-11,120
2020-02-12,123
2020-02-13,126
2020-02-14,128
2020-02-15,127
2020-02-16,121
2020-02-17,115
2020-02-18,112
2020-02-19,113
2020-02-20,113
2020-02-21,113
2020-02-22,116
2020-02-23,113
2020-02-24,110
2020-02-25,108
2020-02-26,109
2020-02-27,107
2020-02-28,108
2020-02-29,104
2020-03-01,100
2020-03-02,95
2020-03-03,93
2020-03-04,90
2020-03-05,86
2020-03-06,83
2020-03-07,79
2020-03-08,76
2020-03-09,76
2020-03-10,77
2020-03-11,77
2020-03-12,78
2020-03-13,75
2020-03-14,72
2020-03-15,68
2020-03-16,64
2020-03-17,64
2020-03-18,65
2020-03-19,64
2020-03-20,65
2020-03-21,64
2020-03-22,63
2020-03-23,59
2020-03-24,57
2020-03-25,58
2020-03-26,59
2020-03-27,58
2020-03-28,57
2020-03-29,58
2020-03-30,58
2020-03-31,59
2020-04-01,59
2020-04-02,57
2020-04-03,54
2020-04-04,52
2020-04-05,49
2020-04-06,46
2020-04-07,44
2020-04-08,41
2020-04-09,39
2020-04-10,37
2020-04-11,36
2020-04-12,34
2020-04-13,32
2020-04-14,30
2020-04-15,29
2020-04-16,28
2020-04-17,28
2020-04-18,27
2020-04-19,27
2020-04-20,27
2020-04-21,26
2020-04-22,26
2020-04-23,27
2020-04-24,27
2020-04-25,27
2020-04-26,27
2020-04-27,27
2020-04-28,27
2020-04-29,28
2020-04-30,28
2020-05-01,28
2020-05-02,27
2020-05-03,26
2020-05-04,26
2020-05-05,26
2020-05-06,26
2020-05-07,26
2020-05-08,27
2020-05-09,26
2020-05-10,26
2020-05-11,24
2020-05-12,24
2020-05-13,25
