date_obj,Seaweed price
2019-08-31,51
2019-09-01,51
2019-09-02,51
2019-09-03,51
2019-09-04,52
2019-09-05,52
2019-09-06,52
2019-09-07,52
2019-09-08,52
2019-09-09,53
2019-09-10,52
2019-09-11,51
2019-09-12,50
2019-09-13,50
2019-09-14,51
2019-09-15,52
2019-09-16,52
2019-09-17,50
2019-09-18,49
2019-09-19,47
2019-09-20,45
2019-09-21,43
2019-09-22,42
2019-09-23,42
2019-09-24,41
2019-09-25,40
2019-09-26,40
2019-09-27,39
2019-09-28,37
2019-09-29,35
2019-09-30,34
2019-10-01,35
2019-10-02,35
2019-10-03,35
2019-10-04,37
2019-10-05,38
2019-10-06,38
2019-10-07,37
2019-10-08,37
2019-10-09,36
2019-10-10,36
2019-10-11,37
2019-10-12,37
2019-10-13,37
2019-10-14,37
2019-10-15,38
2019-10-16,39
2019-10-17,40
2019-10-18,40
2019-10-19,39
2019-10-20,39
2019-10-21,38
2019-10-22,38
2019-10-23,39
2019-10-24,41
2019-10-25,41
2019-10-26,41
2019-10-27,41
2019-10-28,41
2019-10-29,42
2019-10-30,43
2019-10-31,42
2019-11-01,43
2019-11-02,42
2019-11-03,42
2019-11-04,42
2019-11-05,43
2019-11-06,44
2019-11-07,45
2019-11-08,45
2019-11-09,46
2019-11-10,46
2019-11-11,46
2019-11-12,46
2019-11-13,46
2019-11-14,47
2019-11-15,47
2019-11-16,48
2019-11-17,48
2019-11-18,48
2019-11-19,47
2019-11-20,44
2019-11-21,41
2019-11-22,40
2019-11-23,39
2019-11-24,37
2019-11-25,36
2019-11-26,36
2019-11-27,37
2019-11-28,39
2019-11-29,41
2019-11-30,44
2019-12-01,44
2019-12-02,44
2019-12-03,45
2019-12-04,46
2019-12-05,47
2019-12-06,47
2019-12-07,47
2019-12-08,45
2019-12-09,43
2019-12-10,44
2019-12-11,44
2019-12-12,45
2019-12-13,46
2019-12-14,46
2019-12-15,46
2019-12-16,46
2019-12-17,44
2019-12-18,44
2019-12-19,45
2019-12-20,45
2019-12-21,44
2019-12-22,43
2019-12-23,43
2019-12-24,45
2019-12-25,45
2019-12-26,45
2019-12-27,45
2019-12-28,45
2019-12-29,44
2019-12-30,44
2019-12-31,45
2020-01-01,43
2020-01-02,42
2020-01-03,44
2020-01-04,44
2020-01-05,44
2020-01-06,43
2020-01-07,43
2020-01-08,42
2020-01-09,42
2020-01-10,43
2020-01-11,43
2020-01-12,43
2020-01-13,43
2020-01-14,42
2020-01-15,42
2020-01-16,41
2020-01-17,40
2020-01-18,39
2020-01-19,37
2020-01-20,37
2020-01-21,38
2020-01-22,38
2020-01-23,40
2020-01-24,41
2020-01-25,42
2020-01-26,43
2020-01-27,44
2020-01-28,44
2020-01-29,43
2020-01-30,41
2020-01-31,42
2020-02-01,43
2020-02-02,42
2020-02-03,39
2020-02-04,39
2020-02-05,40
2020-02-06,40
2020-02-07,40
2020-02-08,40
2020-02-09,39
2020-02-10,38
2020-02-11,39
2020-02-12,40
2020-02-13,40
2020-02-14,40
2020-02-15,39
2020-02-16,38
2020-02-17,38
2020-02-18,39
2020-02-19,40
2020-02-20,41
2020-02-21,41
2020-02-22,40
2020-02-23,39
2020-02-24,40
2020-02-25,40
2020-02-26,41
2020-02-27,40
2020-02-28,40
2020-02-29,40
2020-03-01,41
2020-03-02,40
2020-03-03,40
2020-03-04,39
2020-03-05,40
2020-03-06,40
2020-03-07,41
2020-03-08,43
2020-03-09,44
2020-03-10,44
2020-03-11,45
2020-03-12,46
2020-03-13,47
2020-03-14,48
2020-03-15,49
2020-03-16,48
2020-03-17,47
2020-03-18,47
2020-03-19,46
2020-03-20,48
2020-03-21,49
2020-03-22,47
2020-03-23,45
2020-03-24,43
2020-03-25,41
2020-03-26,41
2020-03-27,40
2020-03-28,39
2020-03-29,40
2020-03-30,41
2020-03-31,41
2020-04-01,42
2020-04-02,42
2020-04-03,39
2020-04-04,39
2020-04-05,40
2020-04-06,42
2020-04-07,44
2020-04-08,47
2020-04-09,50
2020-04-10,53
2020-04-11,55
2020-04-12,55
2020-04-13,57
2020-04-14,58
2020-04-15,57
2020-04-16,58
2020-04-17,58
2020-04-18,59
2020-04-19,59
2020-04-20,59
2020-04-21,57
2020-04-22,55
2020-04-23,55
2020-04-24,56
2020-04-25,54
2020-04-26,53
2020-04-27,54
2020-04-28,52
2020-04-29,53
2020-04-30,54
2020-05-01,54
2020-05-02,53
2020-05-03,53
2020-05-04,51
2020-05-05,52
2020-05-06,51
2020-05-07,50
2020-05-08,50
2020-05-09,48
2020-05-10,46
2020-05-11,47
2020-05-12,47
2020-05-13,48
