date_obj,Egg price
2019-08-31,43
2019-09-01,44
2019-09-02,45
2019-09-03,47
2019-09-04,48
2019-09-05,49
2019-09-06,47
2019-09-07,46
2019-09-08,45
2019-09-09,42
2019-09-10,43
2019-09-11,40
2019-09-12,39
2019-09-13,39
2019-09-14,39
2019-09-15,41
2019-09-16,40
2019-09-17,40
2019-09-18,42
2019-09-19,44
2019-09-20,42
2019-09-21,41
2019-09-22,40
2019-09-23,39
2019-09-24,39
2019-09-25,38
2019-09-26,38
2019-09-27,38
2019-09-28,38
2019-09-29,36
2019-09-30,36
2019-10-01,34
2019-10-02,32
2019-10-03,30
2019-10-04,29
2019-10-05,28
2019-10-06,28
2019-10-07,28
2019-10-08,27
2019-10-09,26
2019-10-10,27
2019-10-11,28
2019-10-12,28
2019-10-13,29
2019-10-14,29
2019-10-15,29
2019-10-16,30
2019-10-17,32
2019-10-18,34
2019-10-19,36
2019-10-20,36
2019-10-21,37
2019-10-22,39
2019-10-23,40
2019-10-24,40
2019-10-25,40
2019-10-26,38
2019-10-27,37
2019-10-28,37
2019-10-29,37
2019-10-30,37
2019-10-31,38
2019-11-01,39
2019-11-02,39
2019-11-03,40
2019-11-04,41
2019-11-05,41
2019-11-06,43
2019-11-07,43
2019-11-08,42
2019-11-09,43
2019-11-10,45
2019-11-11,48
2019-11-12,51
2019-11-13,53
2019-11-14,55
2019-11-15,53
2019-11-16,50
2019-11-17,47
2019-11-18,44
2019-11-19,41
2019-11-20,38
2019-11-21,37
2019-11-22,38
2019-11-23,39
2019-11-24,39
2019-11-25,40
2019-11-26,42
2019-11-27,41
2019-11-28,41
2019-11-29,41
2019-11-30,41
2019-12-01,39
2019-12-02,37
2019-12-03,36
2019-12-04,35
2019-12-05,34
2019-12-06,33
2019-12-07,32
2019-12-08,32
2019-12-09,31
2019-12-10,29
2019-12-11,27
2019-12-12,26
2019-12-13,25
2019-12-14,25
2019-12-15,25
2019-12-16,23
2019-12-17,23
2019-12-18,25
2019-12-19,26
2019-12-20,26
2019-12-21,28
2019-12-22,28
2019-12-23,30
2019-12-24,32
2019-12-25,33
2019-12-26,33
2019-12-27,33
2019-12-28,34
2019-12-29,35
2019-12-30,36
2019-12-31,37
2020-01-01,36
2020-01-02,36
2020-01-03,37
2020-01-04,38
2020-01-05,37
2020-01-06,36
2020-01-07,34
2020-01-08,32
2020-01-09,30
2020-01-10,30
2020-01-11,31
2020-01-12,32
2020-01-13,33
2020-01-14,32
2020-01-15,34
2020-01-16,34
2020-01-17,35
2020-01-18,37
2020-01-19,38
2020-01-20,40
2020-01-21,42
2020-01-22,42
2020-01-23,45
2020-01-24,48
2020-01-25,50
2020-01-26,52
2020-01-27,51
2020-01-28,53
2020-01-29,55
2020-01-30,58
2020-01-31,61
2020-02-01,64
2020-02-02,68
2020-02-03,72
2020-02-04,76
2020-02-05,80
2020-02-06,83
2020-02-07,88
2020-02-08,83
2020-02-09,78
2020-02-10,74
2020-02-11,71
2020-02-12,75
2020-02-13,79
2020-02-14,81
2020-02-15,86
2020-02-16,88
2020-02-17,93
2020-02-18,91
2020-02-19,87
2020-02-20,83
2020-02-21,80
2020-02-22,79
2020-02-23,79
2020-02-24,76
2020-02-25,72
2020-02-26,69
2020-02-27,65
2020-02-28,61
2020-02-29,57
2020-03-01,54
2020-03-02,51
2020-03-03,48
2020-03-04,45
2020-03-05,42
2020-03-06,42
2020-03-07,43
2020-03-08,41
2020-03-09,40
2020-03-10,40
2020-03-11,41
2020-03-12,40
2020-03-13,38
2020-03-14,36
2020-03-15,35
2020-03-16,33
2020-03-17,31
2020-03-18,30
2020-03-19,28
2020-03-20,26
2020-03-21,26
2020-03-22,25
2020-03-23,23
2020-03-24,24
2020-03-25,26
2020-03-26,28
2020-03-27,30
2020-03-28,32
2020-03-29,34
2020-03-30,36
2020-03-31,38
2020-04-01,39
2020-04-02,40
2020-04-03,41
2020-04-04,43
2020-04-05,44
2020-04-06,45
2020-04-07,44
2020-04-08,42
2020-04-09,39
2020-04-10,37
2020-04-11,35
2020-04-12,33
2020-04-13,31
2020-04-14,29
2020-04-15,28
2020-04-16,27
2020-04-17,28
2020-04-18,28
2020-04-19,30
2020-04-20,32
2020-04-21,34
2020-04-22,35
2020-04-23,36
2020-04-24,37
2020-04-25,37
2020-04-26,38
2020-04-27,37
2020-04-28,35
2020-04-29,34
2020-04-30,33
2020-05-01,31
2020-05-02,30
2020-05-03,30
2020-05-04,30
2020-05-05,30
2020-05-06,30
2020-05-07,29
2020-05-08,28
2020-05-09,26
2020-05-10,25
2020-05-11,25
2020-05-12,25
2020-05-13,25
