date_obj,Slayer's%20respite price
2019-07-21,25
2019-07-22,25
2019-07-23,25
2019-07-24,25
2019-07-25,26
2019-07-26,27
2019-07-27,27
2019-07-28,27
2019-07-29,27
2019-07-30,27
2019-07-31,27
2019-08-01,27
2019-08-02,27
2019-08-03,27
2019-08-04,27
2019-08-05,27
2019-08-06,27
2019-08-07,27
2019-08-08,27
2019-08-09,27
2019-08-10,27
2019-08-11,27
2019-08-12,27
2019-08-13,27
2019-08-14,28
2019-08-15,30
2019-08-16,32
2019-08-17,32
2019-08-18,32
2019-08-19,32
2019-08-20,32
2019-08-21,31
2019-08-22,29
2019-08-23,27
2019-08-24,25
2019-08-24,25
2019-08-25,25
2019-08-25,25
2019-08-26,25
2019-08-26,25
2019-08-27,26
2019-08-27,26
2019-08-28,26
2019-08-29,26
2019-08-30,26
2019-08-31,26
2019-09-01,26
2019-09-02,26
2019-09-03,26
2019-09-04,26
2019-09-05,26
2019-09-06,26
2019-09-07,26
2019-09-08,26
2019-09-09,26
2019-09-10,26
2019-09-11,27
2019-09-12,29
2019-09-13,31
2019-09-14,33
2019-09-15,33
2019-09-16,32
2019-09-17,33
2019-09-18,33
2019-09-19,33
2019-09-20,33
2019-09-21,33
2019-09-22,33
2019-09-23,34
2019-09-24,34
2019-09-25,34
2019-09-26,34
2019-09-27,35
2019-09-28,35
2019-09-29,35
2019-09-30,35
2019-10-01,35
2019-10-02,36
2019-10-03,35
2019-10-04,35
2019-10-05,35
2019-10-06,35
2019-10-07,35
2019-10-08,35
2019-10-09,35
2019-10-10,35
2019-10-11,35
2019-10-12,35
2019-10-13,35
2019-10-14,35
2019-10-15,35
2019-10-16,35
2019-10-17,35
2019-10-18,35
2019-10-19,35
2019-10-20,35
2019-10-21,35
2019-10-22,35
2019-10-23,35
2019-10-24,37
2019-10-25,39
2019-10-26,39
2019-10-27,39
2019-10-28,39
2019-10-29,40
2019-10-30,40
2019-10-31,40
2019-11-01,40
2019-11-02,40
2019-11-03,41
2019-11-04,42
2019-11-05,42
2019-11-06,43
2019-11-07,43
2019-11-08,44
2019-11-09,46
2019-11-10,44
2019-11-11,44
2019-11-12,44
2019-11-13,44
2019-11-14,44
2019-11-15,44
2019-11-16,44
2019-11-17,44
2019-11-18,44
2019-11-19,44
2019-11-20,44
2019-11-21,44
2019-11-22,45
2019-11-23,44
2019-11-24,42
2019-11-25,42
2019-11-26,39
2019-11-27,37
2019-11-28,37
2019-11-29,37
2019-11-30,37
2019-12-01,37
2019-12-02,37
2019-12-03,37
2019-12-04,38
2019-12-05,38
2019-12-06,37
2019-12-07,38
2019-12-08,38
2019-12-09,38
2019-12-10,38
2019-12-11,38
2019-12-12,38
2019-12-13,38
2019-12-14,38
2019-12-15,38
2019-12-16,38
2019-12-17,38
2019-12-18,38
2019-12-19,39
2019-12-20,39
2019-12-21,39
2019-12-22,38
2019-12-23,39
2019-12-24,39
2019-12-25,39
2019-12-26,38
2019-12-27,37
2019-12-28,35
2019-12-29,34
2019-12-30,35
2019-12-31,37
2020-01-01,37
2020-01-02,37
2020-01-03,37
2020-01-04,37
2020-01-05,38
2020-01-06,38
2020-01-07,36
2020-01-08,34
2020-01-09,32
2020-01-10,30
2020-01-11,28
2020-01-12,27
2020-01-13,28
2020-01-14,28
2020-01-15,28
2020-01-16,28
2020-01-17,27
2020-01-18,26
2020-01-19,27
2020-01-20,27
2020-01-21,27
2020-01-22,25
2020-01-23,23
2020-01-24,21
2020-01-25,19
2020-01-26,18
2020-01-27,17
2020-01-28,16
2020-01-29,15
2020-01-30,15
2020-01-31,16
2020-02-01,17
2020-02-02,17
2020-02-03,16
2020-02-04,17
2020-02-05,17
2020-02-06,16
2020-02-07,17
2020-02-08,18
2020-02-09,19
2020-02-10,20
2020-02-11,21
2020-02-12,23
2020-02-13,25
2020-02-14,25
2020-02-15,25
2020-02-16,25
2020-02-17,25
2020-02-18,25
2020-02-19,25
2020-02-20,25
2020-02-21,25
2020-02-22,24
2020-02-23,23
2020-02-24,21
2020-02-25,19
2020-02-26,18
2020-02-27,17
2020-02-28,17
2020-02-29,17
2020-03-01,18
2020-03-02,19
2020-03-03,19
2020-03-04,19
2020-03-05,19
2020-03-06,19
2020-03-07,19
2020-03-08,19
2020-03-09,19
2020-03-10,19
2020-03-11,19
2020-03-12,19
2020-03-13,19
2020-03-14,19
2020-03-15,19
2020-03-16,19
2020-03-17,19
2020-03-18,19
2020-03-19,19
2020-03-20,19
2020-03-21,19
2020-03-22,19
2020-03-23,19
2020-03-24,19
2020-03-25,19
2020-03-26,19
2020-03-27,18
2020-03-28,17
2020-03-29,16
2020-03-30,15
2020-03-31,14
2020-04-01,13
2020-04-02,13
2020-04-03,14
2020-04-04,15
2020-04-05,15
2020-04-06,15
2020-04-07,15
2020-04-08,15
2020-04-09,15
2020-04-10,15
2020-04-11,15
2020-04-12,15
2020-04-13,15
2020-04-14,15
2020-04-15,15
2020-04-16,15
2020-04-17,15
2020-04-18,15
2020-04-19,15
2020-04-20,16
2020-04-21,17
2020-04-22,17
2020-04-23,18
2020-04-24,18
2020-04-25,18
2020-04-26,17
2020-04-27,18
2020-04-28,19
2020-04-29,20
2020-04-30,20
2020-05-01,20
2020-05-02,20
2020-05-03,20
2020-05-04,20
2020-05-05,20
2020-05-06,20
2020-05-07,20
2020-05-08,21
2020-05-09,21
2020-05-10,22
2020-05-11,23
2020-05-12,25
2020-05-13,26
