date_obj,Iron%20knife price
2019-09-01,30
2019-09-02,31
2019-09-03,32
2019-09-04,32
2019-09-05,32
2019-09-06,33
2019-09-07,33
2019-09-08,33
2019-09-09,32
2019-09-10,32
2019-09-11,31
2019-09-12,30
2019-09-13,29
2019-09-14,29
2019-09-15,28
2019-09-16,28
2019-09-17,28
2019-09-18,28
2019-09-19,28
2019-09-20,28
2019-09-21,28
2019-09-22,28
2019-09-23,28
2019-09-24,28
2019-09-25,28
2019-09-26,28
2019-09-27,28
2019-09-28,28
2019-09-29,28
2019-09-30,28
2019-10-01,27
2019-10-02,27
2019-10-03,28
2019-10-04,28
2019-10-05,27
2019-10-06,27
2019-10-07,27
2019-10-08,27
2019-10-09,28
2019-10-10,28
2019-10-11,28
2019-10-12,28
2019-10-13,27
2019-10-14,27
2019-10-15,27
2019-10-16,27
2019-10-17,27
2019-10-18,27
2019-10-19,27
2019-10-20,27
2019-10-21,27
2019-10-22,26
2019-10-23,26
2019-10-24,26
2019-10-25,26
2019-10-26,25
2019-10-27,25
2019-10-28,25
2019-10-29,25
2019-10-30,24
2019-10-31,23
2019-11-01,23
2019-11-02,23
2019-11-03,22
2019-11-04,22
2019-11-05,22
2019-11-06,22
2019-11-07,22
2019-11-08,22
2019-11-09,22
2019-11-10,22
2019-11-11,22
2019-11-12,23
2019-11-13,24
2019-11-14,25
2019-11-15,25
2019-11-16,26
2019-11-17,26
2019-11-18,27
2019-11-19,28
2019-11-20,28
2019-11-21,29
2019-11-22,29
2019-11-23,29
2019-11-24,29
2019-11-25,30
2019-11-26,30
2019-11-27,30
2019-11-28,30
2019-11-29,30
2019-11-30,30
2019-12-01,31
2019-12-02,32
2019-12-03,32
2019-12-04,32
2019-12-05,32
2019-12-06,32
2019-12-07,32
2019-12-08,32
2019-12-09,32
2019-12-10,32
2019-12-11,32
2019-12-12,32
2019-12-13,33
2019-12-14,33
2019-12-15,33
2019-12-16,33
2019-12-17,33
2019-12-18,33
2019-12-19,33
2019-12-20,33
2019-12-21,33
2019-12-22,33
2019-12-23,33
2019-12-24,33
2019-12-25,33
2019-12-26,33
2019-12-27,33
2019-12-28,33
2019-12-29,33
2019-12-30,33
2019-12-31,33
2020-01-01,33
2020-01-02,33
2020-01-03,33
2020-01-04,33
2020-01-05,33
2020-01-06,33
2020-01-07,33
2020-01-08,33
2020-01-09,33
2020-01-10,32
2020-01-11,31
2020-01-12,30
2020-01-13,30
2020-01-14,30
2020-01-15,29
2020-01-16,29
2020-01-17,29
2020-01-18,29
2020-01-19,29
2020-01-20,29
2020-01-21,29
2020-01-22,30
2020-01-23,30
2020-01-24,30
2020-01-25,30
2020-01-26,29
2020-01-27,29
2020-01-28,29
2020-01-29,29
2020-01-30,28
2020-01-31,28
2020-02-01,28
2020-02-02,28
2020-02-03,28
2020-02-04,28
2020-02-05,27
2020-02-06,27
2020-02-07,27
2020-02-08,27
2020-02-09,27
2020-02-10,27
2020-02-11,27
2020-02-12,27
2020-02-13,27
2020-02-14,27
2020-02-15,28
2020-02-16,28
2020-02-17,28
2020-02-18,28
2020-02-19,28
2020-02-20,28
2020-02-21,28
2020-02-22,28
2020-02-23,28
2020-02-24,28
2020-02-25,28
2020-02-26,28
2020-02-27,27
2020-02-28,27
2020-02-29,27
2020-03-01,28
2020-03-02,28
2020-03-03,28
2020-03-04,28
2020-03-05,27
2020-03-06,28
2020-03-07,28
2020-03-08,28
2020-03-09,28
2020-03-10,28
2020-03-11,28
2020-03-12,28
2020-03-13,28
2020-03-14,28
2020-03-15,28
2020-03-16,28
2020-03-17,28
2020-03-18,28
2020-03-19,28
2020-03-20,29
2020-03-21,29
2020-03-22,29
2020-03-23,29
2020-03-24,29
2020-03-25,29
2020-03-26,29
2020-03-27,29
2020-03-28,30
2020-03-29,31
2020-03-30,32
2020-03-31,32
2020-04-01,32
2020-04-02,32
2020-04-03,32
2020-04-04,32
2020-04-05,32
2020-04-06,32
2020-04-07,32
2020-04-08,32
2020-04-09,32
2020-04-10,32
2020-04-11,32
2020-04-12,32
2020-04-13,32
2020-04-14,32
2020-04-15,32
2020-04-16,33
2020-04-17,33
2020-04-18,33
2020-04-19,33
2020-04-20,33
2020-04-21,33
2020-04-22,34
2020-04-23,35
2020-04-24,35
2020-04-25,34
2020-04-26,34
2020-04-27,34
2020-04-28,35
2020-04-29,35
2020-04-30,35
2020-05-01,35
2020-05-02,35
2020-05-03,35
2020-05-04,35
2020-05-05,35
2020-05-06,35
2020-05-07,35
2020-05-08,35
2020-05-09,35
2020-05-10,35
2020-05-11,36
2020-05-12,36
2020-05-13,36
