date_obj,Chisel price
2019-08-28,47
2019-08-29,45
2019-08-30,43
2019-08-31,42
2019-09-01,41
2019-09-02,43
2019-09-03,43
2019-09-04,42
2019-09-05,42
2019-09-06,41
2019-09-07,42
2019-09-08,45
2019-09-09,48
2019-09-10,51
2019-09-11,51
2019-09-12,51
2019-09-13,52
2019-09-14,54
2019-09-15,54
2019-09-16,57
2019-09-17,56
2019-09-18,53
2019-09-19,50
2019-09-20,47
2019-09-21,44
2019-09-22,41
2019-09-23,41
2019-09-24,43
2019-09-25,44
2019-09-26,45
2019-09-27,47
2019-09-28,48
2019-09-29,48
2019-09-30,50
2019-10-01,51
2019-10-02,54
2019-10-03,57
2019-10-04,60
2019-10-05,63
2019-10-06,66
2019-10-07,68
2019-10-08,72
2019-10-09,76
2019-10-10,79
2019-10-11,83
2019-10-12,85
2019-10-13,86
2019-10-14,91
2019-10-15,96
2019-10-16,99
2019-10-17,102
2019-10-18,107
2019-10-19,111
2019-10-20,115
2019-10-21,109
2019-10-22,110
2019-10-23,116
2019-10-24,117
2019-10-25,113
2019-10-26,115
2019-10-27,115
2019-10-28,114
2019-10-29,119
2019-10-30,122
2019-10-31,126
2019-11-01,124
2019-11-02,122
2019-11-03,122
2019-11-04,126
2019-11-05,132
2019-11-06,134
2019-11-07,138
2019-11-08,133
2019-11-09,136
2019-11-10,135
2019-11-11,129
2019-11-12,122
2019-11-13,123
2019-11-14,122
2019-11-15,120
2019-11-16,119
2019-11-17,121
2019-11-18,115
2019-11-19,109
2019-11-20,104
2019-11-21,99
2019-11-22,99
2019-11-23,102
2019-11-24,98
2019-11-25,98
2019-11-26,99
2019-11-27,101
2019-11-28,104
2019-11-29,107
2019-11-30,104
2019-12-01,104
2019-12-02,105
2019-12-03,99
2019-12-04,95
2019-12-05,90
2019-12-06,85
2019-12-07,80
2019-12-08,76
2019-12-09,72
2019-12-10,68
2019-12-11,64
2019-12-12,60
2019-12-13,57
2019-12-14,54
2019-12-15,51
2019-12-16,48
2019-12-17,45
2019-12-18,42
2019-12-19,39
2019-12-20,37
2019-12-21,38
2019-12-22,38
2019-12-23,38
2019-12-24,38
2019-12-25,38
2019-12-26,38
2019-12-27,39
2019-12-28,39
2019-12-29,39
2019-12-30,38
2019-12-31,36
2020-01-01,34
2020-01-02,32
2020-01-03,30
2020-01-04,28
2020-01-05,26
2020-01-06,26
2020-01-07,25
2020-01-08,23
2020-01-09,21
2020-01-10,20
2020-01-11,21
2020-01-12,20
2020-01-13,20
2020-01-14,21
2020-01-15,23
2020-01-16,24
2020-01-17,25
2020-01-18,24
2020-01-19,23
2020-01-20,23
2020-01-21,25
2020-01-22,26
2020-01-23,25
2020-01-24,25
2020-01-25,25
2020-01-26,25
2020-01-27,25
2020-01-28,25
2020-01-29,25
2020-01-30,25
2020-01-31,25
2020-02-01,25
2020-02-02,25
2020-02-03,25
2020-02-04,25
2020-02-05,24
2020-02-06,24
2020-02-07,24
2020-02-08,23
2020-02-09,23
2020-02-10,23
2020-02-11,22
2020-02-12,22
2020-02-13,22
2020-02-14,22
2020-02-15,24
2020-02-16,24
2020-02-17,24
2020-02-18,24
2020-02-19,23
2020-02-20,23
2020-02-21,22
2020-02-22,22
2020-02-23,22
2020-02-24,22
2020-02-25,22
2020-02-26,21
2020-02-27,22
2020-02-28,22
2020-02-29,22
2020-03-01,22
2020-03-02,22
2020-03-03,22
2020-03-04,22
2020-03-05,22
2020-03-06,22
2020-03-07,21
2020-03-08,22
2020-03-09,22
2020-03-10,22
2020-03-11,22
2020-03-12,22
2020-03-13,22
2020-03-14,23
2020-03-15,22
2020-03-16,23
2020-03-17,22
2020-03-18,22
2020-03-19,22
2020-03-20,22
2020-03-21,20
2020-03-22,19
2020-03-23,18
2020-03-24,17
2020-03-25,16
2020-03-26,15
2020-03-27,14
2020-03-28,15
2020-03-29,16
2020-03-30,17
2020-03-31,18
2020-04-01,19
2020-04-02,20
2020-04-03,21
2020-04-04,23
2020-04-05,25
2020-04-06,27
2020-04-07,29
2020-04-08,31
2020-04-09,33
2020-04-10,35
2020-04-11,37
2020-04-12,38
2020-04-13,38
2020-04-14,39
2020-04-15,41
2020-04-16,44
2020-04-17,47
2020-04-18,50
2020-04-19,53
2020-04-20,55
2020-04-21,56
2020-04-22,57
2020-04-23,58
2020-04-24,60
2020-04-25,62
2020-04-26,64
2020-04-27,68
2020-04-28,70
2020-04-29,72
2020-04-30,72
2020-05-01,69
2020-05-02,70
2020-05-03,70
2020-05-04,71
2020-05-05,72
2020-05-06,76
2020-05-07,80
2020-05-08,79
2020-05-09,78
2020-05-10,81
2020-05-11,84
2020-05-12,85
2020-05-13,86
