date_obj,Pie%20recipe%20book price
2019-09-08,79
2019-09-09,79
2019-09-10,79
2019-09-11,79
2019-09-12,79
2019-09-13,79
2019-09-14,79
2019-09-15,79
2019-09-16,79
2019-09-17,79
2019-09-18,79
2019-09-19,79
2019-09-20,79
2019-09-21,79
2019-09-22,79
2019-09-23,79
2019-09-24,79
2019-09-25,79
2019-09-26,79
2019-09-27,79
2019-09-28,78
2019-09-29,78
2019-09-30,78
2019-10-01,78
2019-10-02,78
2019-10-03,78
2019-10-04,78
2019-10-05,78
2019-10-06,78
2019-10-07,78
2019-10-08,78
2019-10-09,78
2019-10-10,78
2019-10-11,75
2019-10-12,75
2019-10-13,75
2019-10-14,75
2019-10-15,75
2019-10-16,75
2019-10-17,75
2019-10-18,75
2019-10-19,75
2019-10-20,75
2019-10-21,75
2019-10-22,75
2019-10-23,75
2019-10-24,75
2019-10-25,75
2019-10-26,75
2019-10-27,75
2019-10-28,75
2019-10-29,75
2019-10-30,75
2019-10-31,75
2019-11-01,75
2019-11-02,75
2019-11-03,75
2019-11-04,76
2019-11-05,76
2019-11-06,76
2019-11-07,76
2019-11-08,76
2019-11-09,76
2019-11-10,76
2019-11-11,76
2019-11-12,76
2019-11-13,76
2019-11-14,76
2019-11-15,79
2019-11-16,79
2019-11-17,79
2019-11-18,79
2019-11-19,79
2019-11-20,79
2019-11-21,79
2019-11-22,79
2019-11-23,79
2019-11-24,79
2019-11-25,80
2019-11-26,80
2019-11-27,80
2019-11-28,80
2019-11-29,80
2019-11-30,80
2019-12-01,80
2019-12-02,80
2019-12-03,80
2019-12-04,80
2019-12-05,80
2019-12-06,84
2019-12-07,84
2019-12-08,84
2019-12-09,84
2019-12-10,84
2019-12-11,84
2019-12-12,84
2019-12-13,84
2019-12-14,84
2019-12-15,84
2019-12-16,84
2019-12-17,84
2019-12-18,85
2019-12-19,85
2019-12-20,85
2019-12-21,85
2019-12-22,85
2019-12-23,85
2019-12-24,85
2019-12-25,85
2019-12-26,85
2019-12-27,85
2019-12-28,85
2019-12-29,85
2019-12-30,88
2019-12-31,88
2020-01-01,88
2020-01-02,88
2020-01-03,88
2020-01-04,88
2020-01-05,88
2020-01-06,88
2020-01-07,88
2020-01-08,88
2020-01-09,88
2020-01-10,93
2020-01-11,93
2020-01-12,93
2020-01-13,93
2020-01-14,93
2020-01-15,93
2020-01-16,93
2020-01-17,93
2020-01-18,93
2020-01-19,93
2020-01-20,97
2020-01-21,97
2020-01-22,97
2020-01-23,97
2020-01-24,97
2020-01-25,97
2020-01-26,97
2020-01-27,97
2020-01-28,97
2020-01-29,97
2020-01-30,97
2020-01-31,97
2020-02-01,95
2020-02-02,95
2020-02-03,95
2020-02-04,95
2020-02-05,95
2020-02-06,95
2020-02-07,95
2020-02-08,95
2020-02-09,94
2020-02-10,94
2020-02-11,94
2020-02-12,94
2020-02-13,94
2020-02-14,94
2020-02-15,94
2020-02-16,94
2020-02-17,94
2020-02-18,94
2020-02-19,94
2020-02-20,94
2020-02-21,94
2020-02-22,94
2020-02-23,94
2020-02-24,94
2020-02-25,94
2020-02-26,94
2020-02-27,94
2020-02-28,94
2020-02-29,94
2020-03-01,93
2020-03-02,93
2020-03-03,93
2020-03-04,93
2020-03-05,93
2020-03-06,93
2020-03-07,93
2020-03-08,93
2020-03-09,93
2020-03-10,93
2020-03-11,93
2020-03-12,93
2020-03-13,93
2020-03-14,91
2020-03-15,91
2020-03-16,91
2020-03-17,91
2020-03-18,91
2020-03-19,91
2020-03-20,91
2020-03-21,91
2020-03-22,91
2020-03-23,91
2020-03-24,91
2020-03-25,87
2020-03-26,87
2020-03-27,87
2020-03-28,87
2020-03-29,87
2020-03-30,87
2020-03-31,87
2020-04-01,86
2020-04-02,86
2020-04-03,86
2020-04-04,86
2020-04-05,86
2020-04-06,86
2020-04-07,86
2020-04-08,82
2020-04-09,82
2020-04-10,82
2020-04-11,82
2020-04-12,82
2020-04-13,82
2020-04-14,82
2020-04-15,82
2020-04-16,79
2020-04-17,79
2020-04-18,79
2020-04-19,79
2020-04-20,79
2020-04-21,79
2020-04-22,79
2020-04-23,78
2020-04-24,78
2020-04-25,78
2020-04-26,78
2020-04-27,78
2020-04-28,78
2020-04-29,76
2020-04-30,76
2020-05-01,76
2020-05-02,76
2020-05-03,76
2020-05-04,76
2020-05-05,76
2020-05-06,74
2020-05-07,74
2020-05-08,74
2020-05-09,74
2020-05-10,74
2020-05-11,74
2020-05-12,74
2020-05-13,74
