date_obj,Curry%20leaf price
2019-08-27,45
2019-08-28,46
2019-08-29,46
2019-08-30,47
2019-08-31,48
2019-09-01,50
2019-09-02,52
2019-09-03,53
2019-09-04,53
2019-09-05,53
2019-09-06,54
2019-09-07,53
2019-09-08,54
2019-09-09,55
2019-09-10,55
2019-09-11,55
2019-09-12,53
2019-09-13,50
2019-09-14,49
2019-09-15,51
2019-09-16,54
2019-09-17,57
2019-09-18,57
2019-09-19,57
2019-09-20,58
2019-09-21,57
2019-09-22,54
2019-09-23,54
2019-09-24,55
2019-09-25,54
2019-09-26,54
2019-09-27,53
2019-09-28,53
2019-09-29,53
2019-09-30,55
2019-10-01,55
2019-10-02,56
2019-10-03,57
2019-10-04,54
2019-10-05,51
2019-10-06,50
2019-10-07,49
2019-10-08,49
2019-10-09,48
2019-10-10,49
2019-10-11,48
2019-10-12,48
2019-10-13,50
2019-10-14,53
2019-10-15,56
2019-10-16,57
2019-10-17,54
2019-10-18,56
2019-10-19,59
2019-10-20,62
2019-10-21,63
2019-10-22,66
2019-10-23,67
2019-10-24,69
2019-10-25,71
2019-10-26,69
2019-10-27,65
2019-10-28,64
2019-10-29,63
2019-10-30,64
2019-10-31,65
2019-11-01,66
2019-11-02,65
2019-11-03,66
2019-11-04,64
2019-11-05,65
2019-11-06,67
2019-11-07,67
2019-11-08,64
2019-11-09,63
2019-11-10,63
2019-11-11,61
2019-11-12,60
2019-11-13,60
2019-11-14,60
2019-11-15,61
2019-11-16,62
2019-11-17,60
2019-11-18,61
2019-11-19,61
2019-11-20,59
2019-11-21,58
2019-11-22,59
2019-11-23,60
2019-11-24,60
2019-11-25,59
2019-11-26,59
2019-11-27,59
2019-11-28,59
2019-11-29,58
2019-11-30,56
2019-12-01,57
2019-12-02,57
2019-12-03,58
2019-12-04,58
2019-12-05,58
2019-12-06,58
2019-12-07,58
2019-12-08,59
2019-12-09,60
2019-12-10,61
2019-12-11,58
2019-12-12,57
2019-12-13,57
2019-12-14,58
2019-12-15,59
2019-12-16,62
2019-12-17,65
2019-12-18,66
2019-12-19,62
2019-12-20,61
2019-12-21,64
2019-12-22,65
2019-12-23,64
2019-12-24,64
2019-12-25,64
2019-12-26,63
2019-12-27,64
2019-12-28,64
2019-12-29,62
2019-12-30,66
2019-12-31,70
2020-01-01,73
2020-01-02,74
2020-01-03,74
2020-01-04,73
2020-01-05,71
2020-01-06,71
2020-01-07,72
2020-01-08,69
2020-01-09,69
2020-01-10,69
2020-01-11,71
2020-01-12,75
2020-01-13,78
2020-01-14,82
2020-01-15,87
2020-01-16,90
2020-01-17,87
2020-01-18,86
2020-01-19,83
2020-01-20,82
2020-01-21,83
2020-01-22,88
2020-01-23,88
2020-01-24,83
2020-01-25,81
2020-01-26,77
2020-01-27,78
2020-01-28,77
2020-01-29,79
2020-01-30,82
2020-01-31,81
2020-02-01,79
2020-02-02,77
2020-02-03,75
2020-02-04,75
2020-02-05,76
2020-02-06,76
2020-02-07,75
2020-02-08,73
2020-02-09,73
2020-02-10,73
2020-02-11,76
2020-02-12,79
2020-02-13,78
2020-02-14,80
2020-02-15,77
2020-02-16,76
2020-02-17,74
2020-02-18,72
2020-02-19,73
2020-02-20,72
2020-02-21,71
2020-02-22,72
2020-02-23,72
2020-02-24,72
2020-02-25,70
2020-02-26,69
2020-02-27,70
2020-02-28,71
2020-02-29,71
2020-03-01,72
2020-03-02,73
2020-03-03,74
2020-03-04,74
2020-03-05,74
2020-03-06,73
2020-03-07,71
2020-03-08,71
2020-03-09,70
2020-03-10,72
2020-03-11,75
2020-03-12,75
2020-03-13,73
2020-03-14,71
2020-03-15,69
2020-03-16,69
2020-03-17,72
2020-03-18,72
2020-03-19,72
2020-03-20,72
2020-03-21,71
2020-03-22,73
2020-03-23,74
2020-03-24,75
2020-03-25,77
2020-03-26,78
2020-03-27,79
2020-03-28,82
2020-03-29,83
2020-03-30,84
2020-03-31,83
2020-04-01,86
2020-04-02,85
2020-04-03,86
2020-04-04,88
2020-04-05,93
2020-04-06,94
2020-04-07,94
2020-04-08,99
2020-04-09,104
2020-04-10,110
2020-04-11,116
2020-04-12,122
2020-04-13,128
2020-04-14,135
2020-04-15,142
2020-04-16,147
2020-04-17,150
2020-04-18,156
2020-04-19,157
2020-04-20,151
2020-04-21,143
2020-04-22,135
2020-04-23,129
2020-04-24,123
2020-04-25,117
2020-04-26,111
2020-04-27,105
2020-04-28,101
2020-04-29,102
2020-04-30,101
2020-05-01,103
2020-05-02,101
2020-05-03,97
2020-05-04,96
2020-05-05,94
2020-05-06,92
2020-05-07,89
2020-05-08,90
2020-05-09,88
2020-05-10,88
2020-05-11,88
2020-05-12,87
2020-05-13,85
