date_obj,Spinach%20roll price
2019-09-01,27
2019-09-02,29
2019-09-03,31
2019-09-04,32
2019-09-05,33
2019-09-06,35
2019-09-07,36
2019-09-08,36
2019-09-09,36
2019-09-10,36
2019-09-11,36
2019-09-12,36
2019-09-13,36
2019-09-14,36
2019-09-15,36
2019-09-16,37
2019-09-17,36
2019-09-18,36
2019-09-19,37
2019-09-20,37
2019-09-21,36
2019-09-22,36
2019-09-23,36
2019-09-24,36
2019-09-25,36
2019-09-26,37
2019-09-27,38
2019-09-28,39
2019-09-29,39
2019-09-30,39
2019-10-01,40
2019-10-02,41
2019-10-03,42
2019-10-04,41
2019-10-05,40
2019-10-06,39
2019-10-07,40
2019-10-08,40
2019-10-09,40
2019-10-10,41
2019-10-11,40
2019-10-12,40
2019-10-13,40
2019-10-14,39
2019-10-15,38
2019-10-16,39
2019-10-17,39
2019-10-18,41
2019-10-19,42
2019-10-20,44
2019-10-21,46
2019-10-22,46
2019-10-23,48
2019-10-24,49
2019-10-25,48
2019-10-26,50
2019-10-27,51
2019-10-28,52
2019-10-29,53
2019-10-30,55
2019-10-31,57
2019-11-01,60
2019-11-02,62
2019-11-03,62
2019-11-04,64
2019-11-05,64
2019-11-06,65
2019-11-07,68
2019-11-08,71
2019-11-09,70
2019-11-10,71
2019-11-11,72
2019-11-12,75
2019-11-13,73
2019-11-14,77
2019-11-15,80
2019-11-16,84
2019-11-17,84
2019-11-18,86
2019-11-19,87
2019-11-20,85
2019-11-21,87
2019-11-22,88
2019-11-23,91
2019-11-24,93
2019-11-25,93
2019-11-26,94
2019-11-27,94
2019-11-28,91
2019-11-29,90
2019-11-30,95
2019-12-01,99
2019-12-02,102
2019-12-03,106
2019-12-04,108
2019-12-05,108
2019-12-06,112
2019-12-07,112
2019-12-08,110
2019-12-09,107
2019-12-10,104
2019-12-11,107
2019-12-12,108
2019-12-13,106
2019-12-14,108
2019-12-15,107
2019-12-16,104
2019-12-17,100
2019-12-18,102
2019-12-19,108
2019-12-20,114
2019-12-21,119
2019-12-22,118
2019-12-23,113
2019-12-24,109
2019-12-25,105
2019-12-26,101
2019-12-27,99
2019-12-28,100
2019-12-29,99
2019-12-30,102
2019-12-31,106
2020-01-01,109
2020-01-02,110
2020-01-03,113
2020-01-04,114
2020-01-05,116
2020-01-06,118
2020-01-07,116
2020-01-08,110
2020-01-09,104
2020-01-10,101
2020-01-11,105
2020-01-12,109
2020-01-13,114
2020-01-14,113
2020-01-15,112
2020-01-16,112
2020-01-17,113
2020-01-18,116
2020-01-19,118
2020-01-20,117
2020-01-21,119
2020-01-22,122
2020-01-23,120
2020-01-24,122
2020-01-25,127
2020-01-26,129
2020-01-27,127
2020-01-28,130
2020-01-29,131
2020-01-30,124
2020-01-31,117
2020-02-01,111
2020-02-02,105
2020-02-03,99
2020-02-04,94
2020-02-05,89
2020-02-06,85
2020-02-07,85
2020-02-08,85
2020-02-09,84
2020-02-10,80
2020-02-11,84
2020-02-12,88
2020-02-13,89
2020-02-14,90
2020-02-15,92
2020-02-16,95
2020-02-17,99
2020-02-18,103
2020-02-19,108
2020-02-20,114
2020-02-21,114
2020-02-22,118
2020-02-23,112
2020-02-24,107
2020-02-25,106
2020-02-26,106
2020-02-27,103
2020-02-28,101
2020-02-29,98
2020-03-01,97
2020-03-02,95
2020-03-03,97
2020-03-04,98
2020-03-05,102
2020-03-06,100
2020-03-07,97
2020-03-08,97
2020-03-09,101
2020-03-10,105
2020-03-11,107
2020-03-12,112
2020-03-13,114
2020-03-14,116
2020-03-15,119
2020-03-16,117
2020-03-17,116
2020-03-18,111
2020-03-19,106
2020-03-20,101
2020-03-21,95
2020-03-22,91
2020-03-23,86
2020-03-24,82
2020-03-25,79
2020-03-26,77
2020-03-27,75
2020-03-28,72
2020-03-29,69
2020-03-30,67
2020-03-31,66
2020-04-01,65
2020-04-02,64
2020-04-03,65
2020-04-04,62
2020-04-05,58
2020-04-06,56
2020-04-07,56
2020-04-08,55
2020-04-09,56
2020-04-10,56
2020-04-11,57
2020-04-12,59
2020-04-13,59
2020-04-14,58
2020-04-15,60
2020-04-16,63
2020-04-17,67
2020-04-18,71
2020-04-19,73
2020-04-20,70
2020-04-21,68
2020-04-22,70
2020-04-23,74
2020-04-24,72
2020-04-25,72
2020-04-26,72
2020-04-27,71
2020-04-28,69
2020-04-29,69
2020-04-30,69
2020-05-01,71
2020-05-02,72
2020-05-03,74
2020-05-04,72
2020-05-05,71
2020-05-06,71
2020-05-07,72
2020-05-08,75
2020-05-09,76
2020-05-10,73
2020-05-11,71
2020-05-12,69
2020-05-13,72
