date_obj,White%20apron price
2019-08-30,42
2019-08-31,42
2019-09-01,43
2019-09-02,43
2019-09-03,42
2019-09-04,42
2019-09-05,44
2019-09-06,44
2019-09-07,44
2019-09-08,44
2019-09-09,47
2019-09-10,47
2019-09-11,49
2019-09-12,49
2019-09-13,49
2019-09-14,52
2019-09-15,52
2019-09-16,55
2019-09-17,55
2019-09-18,55
2019-09-19,55
2019-09-20,55
2019-09-21,52
2019-09-22,52
2019-09-23,55
2019-09-24,55
2019-09-25,58
2019-09-26,58
2019-09-27,61
2019-09-28,61
2019-09-29,61
2019-09-30,61
2019-10-01,61
2019-10-02,61
2019-10-03,61
2019-10-04,65
2019-10-05,65
2019-10-06,68
2019-10-07,68
2019-10-08,71
2019-10-09,71
2019-10-10,71
2019-10-11,73
2019-10-12,73
2019-10-13,72
2019-10-14,72
2019-10-15,71
2019-10-16,71
2019-10-17,70
2019-10-18,70
2019-10-19,71
2019-10-20,71
2019-10-21,73
2019-10-22,73
2019-10-23,74
2019-10-24,74
2019-10-25,77
2019-10-26,77
2019-10-27,74
2019-10-28,74
2019-10-29,72
2019-10-30,72
2019-10-31,71
2019-11-01,71
2019-11-02,68
2019-11-03,68
2019-11-04,65
2019-11-05,65
2019-11-06,65
2019-11-07,62
2019-11-08,62
2019-11-09,62
2019-11-10,62
2019-11-11,64
2019-11-12,64
2019-11-13,64
2019-11-14,62
2019-11-15,62
2019-11-16,58
2019-11-17,58
2019-11-18,55
2019-11-19,55
2019-11-20,54
2019-11-21,54
2019-11-22,54
2019-11-23,51
2019-11-24,51
2019-11-25,48
2019-11-26,48
2019-11-27,46
2019-11-28,46
2019-11-29,43
2019-11-30,43
2019-12-01,44
2019-12-02,44
2019-12-03,47
2019-12-04,47
2019-12-05,47
2019-12-06,50
2019-12-07,50
2019-12-08,52
2019-12-09,52
2019-12-10,50
2019-12-11,50
2019-12-12,50
2019-12-13,48
2019-12-14,48
2019-12-15,47
2019-12-16,47
2019-12-17,44
2019-12-18,44
2019-12-19,44
2019-12-20,41
2019-12-21,41
2019-12-22,38
2019-12-23,38
2019-12-24,38
2019-12-25,37
2019-12-26,37
2019-12-27,35
2019-12-28,35
2019-12-29,36
2019-12-30,36
2019-12-31,38
2020-01-01,38
2020-01-02,40
2020-01-03,40
2020-01-04,40
2020-01-05,40
2020-01-06,39
2020-01-07,39
2020-01-08,37
2020-01-09,37
2020-01-10,37
2020-01-11,37
2020-01-12,36
2020-01-13,36
2020-01-14,36
2020-01-15,37
2020-01-16,37
2020-01-17,37
2020-01-18,37
2020-01-19,35
2020-01-20,35
2020-01-21,35
2020-01-22,36
2020-01-23,36
2020-01-24,38
2020-01-25,38
2020-01-26,40
2020-01-27,40
2020-01-28,42
2020-01-29,42
2020-01-30,43
2020-01-31,43
2020-02-01,44
2020-02-02,44
2020-02-03,47
2020-02-04,47
2020-02-05,45
2020-02-06,45
2020-02-07,42
2020-02-08,42
2020-02-09,39
2020-02-10,37
2020-02-11,37
2020-02-12,36
2020-02-13,36
2020-02-14,36
2020-02-15,36
2020-02-16,35
2020-02-17,35
2020-02-18,34
2020-02-19,34
2020-02-20,34
2020-02-21,34
2020-02-22,34
2020-02-23,34
2020-02-24,34
2020-02-25,34
2020-02-26,34
2020-02-27,34
2020-02-28,34
2020-02-29,34
2020-03-01,34
2020-03-02,34
2020-03-03,34
2020-03-04,34
2020-03-05,34
2020-03-06,34
2020-03-07,36
2020-03-08,36
2020-03-09,36
2020-03-10,36
2020-03-11,36
2020-03-12,36
2020-03-13,34
2020-03-14,34
2020-03-15,32
2020-03-16,30
2020-03-17,30
2020-03-18,28
2020-03-19,28
2020-03-20,26
2020-03-21,26
2020-03-22,26
2020-03-23,26
2020-03-24,26
2020-03-25,26
2020-03-26,28
2020-03-27,29
2020-03-28,29
2020-03-29,29
2020-03-30,30
2020-03-31,30
2020-04-01,30
2020-04-02,30
2020-04-03,30
2020-04-04,29
2020-04-05,28
2020-04-06,27
2020-04-07,27
2020-04-08,27
2020-04-09,27
2020-04-10,27
2020-04-11,27
2020-04-12,27
2020-04-13,27
2020-04-14,27
2020-04-15,27
2020-04-16,27
2020-04-17,28
2020-04-18,28
2020-04-19,28
2020-04-20,29
2020-04-21,30
2020-04-22,31
2020-04-23,31
2020-04-24,32
2020-04-25,31
2020-04-26,30
2020-04-27,31
2020-04-28,33
2020-04-29,33
2020-04-30,34
2020-05-01,34
2020-05-02,36
2020-05-03,38
2020-05-04,38
2020-05-05,39
2020-05-06,41
2020-05-07,43
2020-05-08,43
2020-05-09,46
2020-05-10,49
2020-05-11,49
2020-05-12,52
2020-05-13,55
