date_obj,Wooden%20chair%20(flatpack) price
2019-09-02,12
2019-09-03,12
2019-09-04,12
2019-09-05,12
2019-09-06,12
2019-09-07,12
2019-09-08,11
2019-09-09,11
2019-09-10,11
2019-09-11,11
2019-09-12,11
2019-09-13,11
2019-09-14,11
2019-09-15,11
2019-09-16,12
2019-09-17,12
2019-09-18,12
2019-09-19,12
2019-09-20,12
2019-09-21,13
2019-09-22,13
2019-09-23,13
2019-09-24,13
2019-09-25,13
2019-09-26,13
2019-09-27,13
2019-09-28,13
2019-09-29,13
2019-09-30,13
2019-10-01,14
2019-10-02,14
2019-10-03,14
2019-10-04,14
2019-10-05,14
2019-10-06,15
2019-10-07,15
2019-10-08,15
2019-10-09,15
2019-10-10,15
2019-10-11,15
2019-10-12,15
2019-10-13,15
2019-10-14,15
2019-10-15,15
2019-10-16,15
2019-10-17,15
2019-10-18,15
2019-10-19,16
2019-10-20,16
2019-10-21,16
2019-10-22,16
2019-10-23,16
2019-10-24,16
2019-10-25,16
2019-10-26,16
2019-10-27,15
2019-10-28,15
2019-10-29,15
2019-10-30,15
2019-10-31,15
2019-11-01,15
2019-11-02,15
2019-11-03,15
2019-11-04,14
2019-11-05,14
2019-11-06,14
2019-11-07,14
2019-11-08,14
2019-11-09,14
2019-11-10,14
2019-11-11,14
2019-11-12,14
2019-11-13,14
2019-11-14,15
2019-11-15,15
2019-11-16,15
2019-11-17,15
2019-11-18,15
2019-11-19,16
2019-11-20,16
2019-11-21,16
2019-11-22,16
2019-11-23,16
2019-11-24,16
2019-11-25,17
2019-11-26,17
2019-11-27,17
2019-11-28,17
2019-11-29,17
2019-11-30,17
2019-12-01,17
2019-12-02,17
2019-12-03,17
2019-12-04,17
2019-12-05,17
2019-12-06,17
2019-12-07,17
2019-12-08,17
2019-12-09,17
2019-12-10,17
2019-12-11,18
2019-12-12,18
2019-12-13,18
2019-12-14,18
2019-12-15,18
2019-12-16,19
2019-12-17,19
2019-12-18,19
2019-12-19,19
2019-12-20,19
2019-12-21,20
2019-12-22,20
2019-12-23,20
2019-12-24,20
2019-12-25,21
2019-12-26,21
2019-12-27,21
2019-12-28,21
2019-12-29,21
2019-12-30,23
2019-12-31,23
2020-01-01,23
2020-01-02,25
2020-01-03,25
2020-01-04,25
2020-01-05,25
2020-01-06,27
2020-01-07,27
2020-01-08,27
2020-01-09,27
2020-01-10,29
2020-01-11,29
2020-01-12,29
2020-01-13,29
2020-01-14,31
2020-01-15,31
2020-01-16,31
2020-01-17,31
2020-01-18,33
2020-01-19,33
2020-01-20,33
2020-01-21,33
2020-01-22,35
2020-01-23,35
2020-01-24,35
2020-01-25,35
2020-01-26,37
2020-01-27,37
2020-01-28,37
2020-01-29,37
2020-01-30,39
2020-01-31,39
2020-02-01,39
2020-02-02,41
2020-02-03,41
2020-02-04,41
2020-02-05,41
2020-02-06,44
2020-02-07,44
2020-02-08,44
2020-02-09,44
2020-02-10,46
2020-02-11,46
2020-02-12,46
2020-02-13,46
2020-02-14,46
2020-02-15,46
2020-02-16,49
2020-02-17,49
2020-02-18,49
2020-02-19,49
2020-02-20,52
2020-02-21,52
2020-02-22,52
2020-02-23,52
2020-02-24,52
2020-02-25,55
2020-02-26,55
2020-02-27,55
2020-02-28,55
2020-02-29,55
2020-03-01,54
2020-03-02,54
2020-03-03,54
2020-03-04,54
2020-03-05,54
2020-03-06,54
2020-03-07,55
2020-03-08,55
2020-03-09,55
2020-03-10,55
2020-03-11,55
2020-03-12,56
2020-03-13,56
2020-03-14,56
2020-03-15,56
2020-03-16,56
2020-03-17,56
2020-03-18,57
2020-03-19,57
2020-03-20,57
2020-03-21,57
2020-03-22,57
2020-03-23,60
2020-03-24,60
2020-03-25,60
2020-03-26,60
2020-03-27,60
2020-03-28,63
2020-03-29,63
2020-03-30,63
2020-03-31,64
2020-04-01,64
2020-04-02,64
2020-04-03,64
2020-04-04,68
2020-04-05,68
2020-04-06,68
2020-04-07,68
2020-04-08,72
2020-04-09,72
2020-04-10,72
2020-04-11,74
2020-04-12,74
2020-04-13,74
2020-04-14,74
2020-04-15,78
2020-04-16,78
2020-04-17,78
2020-04-18,82
2020-04-19,82
2020-04-20,82
2020-04-21,82
2020-04-22,87
2020-04-23,87
2020-04-24,87
2020-04-25,87
2020-04-26,87
2020-04-27,91
2020-04-28,91
2020-04-29,91
2020-04-30,91
2020-05-01,95
2020-05-02,95
2020-05-03,95
2020-05-04,95
2020-05-05,100
2020-05-06,100
2020-05-07,100
2020-05-08,100
2020-05-09,105
2020-05-10,105
2020-05-11,105
2020-05-12,105
2020-05-13,111
