date_obj,Raw%20beef price
2019-09-04,70
2019-09-05,72
2019-09-06,73
2019-09-07,74
2019-09-08,73
2019-09-09,71
2019-09-10,67
2019-09-11,63
2019-09-12,59
2019-09-13,56
2019-09-14,55
2019-09-15,54
2019-09-16,51
2019-09-17,51
2019-09-18,52
2019-09-19,52
2019-09-20,53
2019-09-21,54
2019-09-22,53
2019-09-23,52
2019-09-24,52
2019-09-25,51
2019-09-26,54
2019-09-27,55
2019-09-28,55
2019-09-29,56
2019-09-30,55
2019-10-01,55
2019-10-02,54
2019-10-03,52
2019-10-04,51
2019-10-05,52
2019-10-06,53
2019-10-07,54
2019-10-08,54
2019-10-09,54
2019-10-10,53
2019-10-11,55
2019-10-12,56
2019-10-13,55
2019-10-14,55
2019-10-15,56
2019-10-16,56
2019-10-17,56
2019-10-18,55
2019-10-19,55
2019-10-20,54
2019-10-21,54
2019-10-22,53
2019-10-23,52
2019-10-24,51
2019-10-25,49
2019-10-26,48
2019-10-27,48
2019-10-28,48
2019-10-29,48
2019-10-30,48
2019-10-31,51
2019-11-01,51
2019-11-02,52
2019-11-03,52
2019-11-04,50
2019-11-05,51
2019-11-06,50
2019-11-07,50
2019-11-08,52
2019-11-09,52
2019-11-10,50
2019-11-11,52
2019-11-12,52
2019-11-13,51
2019-11-14,50
2019-11-15,50
2019-11-16,50
2019-11-17,51
2019-11-18,53
2019-11-19,54
2019-11-20,52
2019-11-21,51
2019-11-22,51
2019-11-23,52
2019-11-24,54
2019-11-25,54
2019-11-26,52
2019-11-27,49
2019-11-28,48
2019-11-29,49
2019-11-30,48
2019-12-01,50
2019-12-02,48
2019-12-03,48
2019-12-04,48
2019-12-05,50
2019-12-06,52
2019-12-07,52
2019-12-08,50
2019-12-09,52
2019-12-10,52
2019-12-11,52
2019-12-12,53
2019-12-13,55
2019-12-14,54
2019-12-15,54
2019-12-16,53
2019-12-17,53
2019-12-18,52
2019-12-19,52
2019-12-20,52
2019-12-21,54
2019-12-22,57
2019-12-23,57
2019-12-24,56
2019-12-25,53
2019-12-26,52
2019-12-27,51
2019-12-28,49
2019-12-29,52
2019-12-30,53
2019-12-31,52
2020-01-01,53
2020-01-02,53
2020-01-03,52
2020-01-04,51
2020-01-05,50
2020-01-06,49
2020-01-07,49
2020-01-08,49
2020-01-09,47
2020-01-10,48
2020-01-11,49
2020-01-12,50
2020-01-13,49
2020-01-14,51
2020-01-15,51
2020-01-16,51
2020-01-17,51
2020-01-18,50
2020-01-19,51
2020-01-20,51
2020-01-21,52
2020-01-22,51
2020-01-23,51
2020-01-24,51
2020-01-25,50
2020-01-26,51
2020-01-27,50
2020-01-28,49
2020-01-29,51
2020-01-30,50
2020-01-31,50
2020-02-01,51
2020-02-02,51
2020-02-03,51
2020-02-04,52
2020-02-05,53
2020-02-06,52
2020-02-07,51
2020-02-08,52
2020-02-09,53
2020-02-10,53
2020-02-11,52
2020-02-12,53
2020-02-13,53
2020-02-14,53
2020-02-15,51
2020-02-16,50
2020-02-17,48
2020-02-18,47
2020-02-19,47
2020-02-20,48
2020-02-21,48
2020-02-22,49
2020-02-23,50
2020-02-24,49
2020-02-25,48
2020-02-26,49
2020-02-27,49
2020-02-28,49
2020-02-29,50
2020-03-01,50
2020-03-02,47
2020-03-03,46
2020-03-04,47
2020-03-05,49
2020-03-06,50
2020-03-07,50
2020-03-08,48
2020-03-09,47
2020-03-10,47
2020-03-11,48
2020-03-12,50
2020-03-13,49
2020-03-14,49
2020-03-15,48
2020-03-16,48
2020-03-17,48
2020-03-18,49
2020-03-19,50
2020-03-20,51
2020-03-21,52
2020-03-22,49
2020-03-23,48
2020-03-24,46
2020-03-25,44
2020-03-26,44
2020-03-27,47
2020-03-28,47
2020-03-29,49
2020-03-30,50
2020-03-31,51
2020-04-01,50
2020-04-02,51
2020-04-03,52
2020-04-04,54
2020-04-05,54
2020-04-06,55
2020-04-07,55
2020-04-08,58
2020-04-09,61
2020-04-10,65
2020-04-11,69
2020-04-12,70
2020-04-13,71
2020-04-14,73
2020-04-15,70
2020-04-16,71
2020-04-17,72
2020-04-18,74
2020-04-19,73
2020-04-20,73
2020-04-21,74
2020-04-22,72
2020-04-23,70
2020-04-24,68
2020-04-25,69
2020-04-26,69
2020-04-27,66
2020-04-28,63
2020-04-29,64
2020-04-30,65
2020-05-01,65
2020-05-02,65
2020-05-03,64
2020-05-04,64
2020-05-05,65
2020-05-06,65
2020-05-07,66
2020-05-08,64
2020-05-09,64
2020-05-10,63
2020-05-11,62
2020-05-12,61
2020-05-13,64
