date_obj,Bear%20fur price
2019-08-24,34
2019-08-25,34
2019-08-25,34
2019-08-26,36
2019-08-27,36
2019-08-27,36
2019-08-28,38
2019-08-29,38
2019-08-30,40
2019-08-31,40
2019-09-01,42
2019-09-02,42
2019-09-03,40
2019-09-04,40
2019-09-05,39
2019-09-06,39
2019-09-07,38
2019-09-08,38
2019-09-09,37
2019-09-10,37
2019-09-11,35
2019-09-12,35
2019-09-13,33
2019-09-14,33
2019-09-15,33
2019-09-16,33
2019-09-17,33
2019-09-18,33
2019-09-19,34
2019-09-20,34
2019-09-21,36
2019-09-22,36
2019-09-23,38
2019-09-24,38
2019-09-25,40
2019-09-26,40
2019-09-27,42
2019-09-28,42
2019-09-29,45
2019-09-30,45
2019-10-01,48
2019-10-02,48
2019-10-03,48
2019-10-04,51
2019-10-05,51
2019-10-06,54
2019-10-07,54
2019-10-08,57
2019-10-09,57
2019-10-10,58
2019-10-11,58
2019-10-12,60
2019-10-13,58
2019-10-14,58
2019-10-15,58
2019-10-16,58
2019-10-17,56
2019-10-18,56
2019-10-19,54
2019-10-20,54
2019-10-21,53
2019-10-22,53
2019-10-23,55
2019-10-24,55
2019-10-25,56
2019-10-26,56
2019-10-27,59
2019-10-28,59
2019-10-29,61
2019-10-30,61
2019-10-31,63
2019-11-01,63
2019-11-02,66
2019-11-03,66
2019-11-04,69
2019-11-05,69
2019-11-06,69
2019-11-07,73
2019-11-08,73
2019-11-09,76
2019-11-10,76
2019-11-11,77
2019-11-12,77
2019-11-13,77
2019-11-14,76
2019-11-15,76
2019-11-16,78
2019-11-17,78
2019-11-18,82
2019-11-19,82
2019-11-20,87
2019-11-21,87
2019-11-22,87
2019-11-23,92
2019-11-24,92
2019-11-25,91
2019-11-26,91
2019-11-27,92
2019-11-28,92
2019-11-29,96
2019-11-30,96
2019-12-01,91
2019-12-02,91
2019-12-03,91
2019-12-04,91
2019-12-05,91
2019-12-06,89
2019-12-07,89
2019-12-08,87
2019-12-09,87
2019-12-10,87
2019-12-11,87
2019-12-12,87
2019-12-13,89
2019-12-14,89
2019-12-15,89
2019-12-16,89
2019-12-17,88
2019-12-18,88
2019-12-19,88
2019-12-20,87
2019-12-21,87
2019-12-22,89
2019-12-23,89
2019-12-24,89
2019-12-25,94
2019-12-26,94
2019-12-27,99
2019-12-28,99
2019-12-29,104
2019-12-30,104
2019-12-31,106
2020-01-01,106
2020-01-02,110
2020-01-03,110
2020-01-04,116
2020-01-05,116
2020-01-06,116
2020-01-07,120
2020-01-08,120
2020-01-09,120
2020-01-10,122
2020-01-11,129
2020-01-12,129
2020-01-13,126
2020-01-14,126
2020-01-15,123
2020-01-16,123
2020-01-17,123
2020-01-18,123
2020-01-19,125
2020-01-20,125
2020-01-21,122
2020-01-22,122
2020-01-23,119
2020-01-24,119
2020-01-25,115
2020-01-26,111
2020-01-27,111
2020-01-28,105
2020-01-29,105
2020-01-30,99
2020-01-31,99
2020-02-01,95
2020-02-02,95
2020-02-03,95
2020-02-04,95
2020-02-05,95
2020-02-06,93
2020-02-07,93
2020-02-08,96
2020-02-09,96
2020-02-10,99
2020-02-11,99
2020-02-12,99
2020-02-13,99
2020-02-14,103
2020-02-15,103
2020-02-16,106
2020-02-17,112
2020-02-18,112
2020-02-19,117
2020-02-20,116
2020-02-21,116
2020-02-22,114
2020-02-23,114
2020-02-24,112
2020-02-25,112
2020-02-26,107
2020-02-27,107
2020-02-28,102
2020-02-29,102
2020-03-01,98
2020-03-02,98
2020-03-03,95
2020-03-04,95
2020-03-05,99
2020-03-06,99
2020-03-07,104
2020-03-08,104
2020-03-09,100
2020-03-10,99
2020-03-11,99
2020-03-12,94
2020-03-13,94
2020-03-14,93
2020-03-15,93
2020-03-16,94
2020-03-17,94
2020-03-18,94
2020-03-19,94
2020-03-20,90
2020-03-21,87
2020-03-22,82
2020-03-23,82
2020-03-24,78
2020-03-25,75
2020-03-26,72
2020-03-27,71
2020-03-28,71
2020-03-29,68
2020-03-30,69
2020-03-31,69
2020-04-01,70
2020-04-02,74
2020-04-03,74
2020-04-04,78
2020-04-05,82
2020-04-06,86
2020-04-07,82
2020-04-08,80
2020-04-09,78
2020-04-10,78
2020-04-11,74
2020-04-12,72
2020-04-13,69
2020-04-14,67
2020-04-15,65
2020-04-16,65
2020-04-17,65
2020-04-18,65
2020-04-19,63
2020-04-20,60
2020-04-21,58
2020-04-22,56
2020-04-23,54
2020-04-24,52
2020-04-25,49
2020-04-26,47
2020-04-27,45
2020-04-28,47
2020-04-29,47
2020-04-30,49
2020-05-01,49
2020-05-02,52
2020-05-03,52
2020-05-04,52
2020-05-05,50
2020-05-06,50
2020-05-07,51
2020-05-08,51
2020-05-09,52
2020-05-10,55
2020-05-11,55
2020-05-12,58
2020-05-13,61
