date_obj,Bandana%20eyepatch%20(brown) price
2018-12-30,1700
2018-12-31,1700
2019-01-01,1700
2019-01-02,1700
2019-01-03,1700
2019-01-04,1700
2019-01-05,1700
2019-01-06,1700
2019-01-08,1700
2019-01-10,1700
2019-01-11,1700
2019-01-12,1700
2019-01-13,1700
2019-01-14,1700
2019-01-15,1700
2019-01-16,1700
2019-01-17,1700
2019-01-18,1659
2019-01-19,1659
2019-01-20,1659
2019-01-21,1659
2019-01-22,1659
2019-01-23,1659
2019-01-24,1659
2019-01-25,1659
2019-01-26,1659
2019-01-27,1659
2019-01-28,1659
2019-01-29,1659
2019-01-30,1659
2019-01-31,1659
2019-02-01,1659
2019-02-02,1659
2019-02-03,1659
2019-02-04,1659
2019-02-05,1659
2019-02-06,1659
2019-02-07,1659
2019-02-08,1659
2019-02-09,1639
2019-02-10,1639
2019-02-11,1639
2019-02-12,1639
2019-02-13,1639
2019-02-14,1639
2019-02-15,1639
2019-02-16,1639
2019-02-17,1639
2019-02-18,1639
2019-02-19,1639
2019-02-20,1639
2019-02-21,1639
2019-02-22,1639
2019-02-23,1639
2019-02-24,1639
2019-02-25,1639
2019-02-26,1639
2019-02-27,1639
2019-02-28,1639
2019-03-01,1639
2019-03-02,1639
2019-03-03,1639
2019-03-04,1639
2019-03-05,1639
2019-03-06,1639
2019-03-07,1639
2019-03-08,1639
2019-03-09,1639
2019-03-10,1639
2019-03-11,1639
2019-03-12,1639
2019-03-13,1639
2019-03-14,1639
2019-03-15,1639
2019-03-16,1560
2019-03-17,1560
2019-03-18,1560
2019-03-19,1560
2019-03-20,1560
2019-03-21,1560
2019-03-22,1560
2019-03-23,1560
2019-03-24,1560
2019-03-25,1560
2019-03-26,1560
2019-03-27,1560
2019-03-28,1560
2019-03-29,1560
2019-03-30,1560
2019-03-31,1560
2019-04-01,1560
2019-04-02,1560
2019-04-03,1560
2019-04-04,1560
2019-04-05,1560
2019-04-06,1495
2019-04-07,1495
2019-04-08,1495
2019-04-09,1495
2019-04-10,1495
2019-04-11,1495
2019-04-12,1495
2019-04-13,1495
2019-04-14,1495
2019-04-15,1495
2019-04-16,1495
2019-04-17,1495
2019-04-18,1495
2019-04-19,1495
2019-04-20,1495
2019-04-21,1495
2019-04-22,1495
2019-04-23,1495
2019-04-24,1495
2019-04-25,1495
2019-04-26,1495
2019-04-27,1495
2019-04-28,1479
2019-04-29,1479
2019-04-30,1479
2019-05-01,1479
2019-05-02,1479
2019-05-03,1479
2019-05-04,1479
2019-05-05,1479
2019-05-06,1479
2019-05-07,1479
2019-05-08,1479
2019-05-09,1479
2019-05-10,1479
2019-05-11,1479
2019-05-12,1479
2019-05-13,1479
2019-05-14,1479
2019-05-15,1479
2019-05-16,1479
2019-05-17,1479
2019-05-18,1479
2019-05-19,1479
2019-05-20,1479
2019-05-21,1479
2019-05-22,1479
2019-05-23,1479
2019-05-24,1479
2019-05-25,1479
2019-05-26,1479
2019-05-27,1468
2019-05-28,1468
2019-05-29,1468
2019-05-30,1468
2019-05-31,1468
2019-06-01,1468
2019-06-02,1468
2019-06-03,1468
2019-06-04,1468
2019-06-05,1468
2019-06-06,1468
2019-06-07,1468
2019-06-08,1468
2019-06-09,1468
2019-06-10,1468
2019-06-11,1468
2019-06-12,1468
2019-06-13,1468
2019-06-14,1468
2019-06-15,1468
2019-06-16,1468
2019-06-17,1468
2019-06-18,1468
2019-06-19,1468
2019-06-20,1468
2019-06-21,1468
2019-06-22,1468
2019-06-23,1468
2019-06-24,1468
2019-06-25,1468
2019-06-26,1468
2019-06-27,1417
2019-06-28,1417
2019-06-29,1417
2019-06-30,1417
2019-07-01,1417
2019-07-02,1417
2019-07-03,1417
2019-07-04,1417
2019-07-05,1417
2019-07-06,1417
2019-07-07,1417
2019-07-08,1417
2019-07-09,1417
2019-07-10,1417
2019-07-11,1417
2019-07-12,1417
2019-07-13,1417
2019-07-14,1417
2019-07-15,1417
2019-07-16,1417
2019-07-17,1417
2019-07-18,1417
2019-07-19,1417
2019-07-20,1417
2019-07-21,1417
2019-07-22,1417
2019-07-23,1417
2019-07-24,1397
2019-07-25,1397
2019-07-26,1397
2019-07-27,1397
2019-07-28,1397
2019-07-29,1397
2019-07-30,1397
2019-07-31,1397
2019-08-01,1397
2019-08-02,1397
2019-08-03,1397
2019-08-04,1397
2019-08-05,1397
2019-08-06,1397
2019-08-07,1397
2019-08-08,1397
2019-08-09,1397
2019-08-10,1397
2019-08-11,1397
2019-08-12,1397
2019-08-13,1397
2019-08-14,1397
2019-08-15,1397
2019-08-16,1397
2019-08-17,1397
2019-08-18,1397
2019-08-19,1397
2019-08-20,1397
2019-08-21,1397
2019-08-22,1397
2019-08-23,1397
2019-08-24,1397
2019-08-24,1397
2019-08-25,1397
2019-08-25,1397
2019-08-26,1381
2019-08-27,1381
2019-08-27,1381
2019-08-28,1381
2019-08-29,1381
2019-08-30,1381
2019-08-31,1381
2019-09-01,1381
2019-09-02,1381
2019-09-03,1381
2019-09-04,1381
2019-09-05,1381
2019-09-06,1381
2019-09-07,1381
2019-09-08,1381
2019-09-09,1381
2019-09-10,1381
2019-09-11,1381
2019-09-12,1381
2019-09-13,1381
2019-09-14,1381
2019-09-15,1381
2019-09-16,1381
2019-09-17,1381
2019-09-18,1381
2019-09-19,1381
2019-09-20,1381
2019-09-21,1381
2019-09-22,1381
2019-09-23,1381
2019-09-24,1381
2019-09-25,1381
2019-09-26,1381
2019-09-27,1381
2019-09-28,1381
2019-09-29,1381
2019-09-30,1381
2019-10-01,1381
2019-10-02,1381
2019-10-03,1381
2019-10-04,1381
2019-10-05,1381
2019-10-06,1381
2019-10-07,1381
2019-10-08,1413
2019-10-09,1413
2019-10-10,1413
2019-10-11,1413
2019-10-12,1413
2019-10-13,1413
2019-10-14,1413
2019-10-15,1413
2019-10-16,1413
2019-10-17,1413
2019-10-18,1413
2019-10-19,1413
2019-10-20,1413
2019-10-21,1413
2019-10-22,1413
2019-10-23,1413
2019-10-24,1413
2019-10-25,1413
2019-10-26,1413
2019-10-27,1413
2019-10-28,1413
2019-10-29,1413
2019-10-30,1413
2019-10-31,1413
2019-11-01,1413
2019-11-02,1413
2019-11-03,1413
2019-11-04,1413
2019-11-05,1413
2019-11-06,1413
2019-11-07,1413
2019-11-08,1413
2019-11-09,1413
2019-11-10,1413
2019-11-11,1413
2019-11-12,1413
2019-11-13,1413
2019-11-14,1413
2019-11-15,1413
2019-11-16,1402
2019-11-17,1402
2019-11-18,1402
2019-11-19,1402
2019-11-20,1402
2019-11-21,1402
2019-11-22,1402
2019-11-23,1402
2019-11-24,1402
2019-11-25,1402
2019-11-26,1402
2019-11-27,1402
2019-11-28,1402
2019-11-29,1402
2019-11-30,1402
2019-12-01,1402
2019-12-02,1402
2019-12-03,1402
2019-12-04,1402
2019-12-05,1402
2019-12-06,1402
2019-12-07,1402
2019-12-08,1402
2019-12-09,1402
2019-12-10,1402
2019-12-11,1402
2019-12-12,1402
2019-12-13,1402
2019-12-14,1402
2019-12-15,1402
2019-12-16,1402
2019-12-17,1402
2019-12-18,1402
2019-12-19,1373
2019-12-20,1373
2019-12-21,1373
2019-12-22,1373
2019-12-23,1373
2019-12-24,1373
2019-12-25,1373
2019-12-26,1373
2019-12-27,1373
2019-12-28,1373
2019-12-29,1373
2019-12-30,1373
2019-12-31,1373
2020-01-01,1373
2020-01-02,1373
2020-01-03,1373
2020-01-04,1373
2020-01-05,1373
2020-01-06,1373
2020-01-07,1373
2020-01-08,1373
2020-01-09,1373
2020-01-10,1373
2020-01-11,1373
2020-01-12,1336
2020-01-13,1336
2020-01-14,1336
2020-01-15,1336
2020-01-16,1336
2020-01-17,1336
2020-01-18,1336
2020-01-19,1336
2020-01-20,1336
2020-01-21,1336
2020-01-22,1336
2020-01-23,1336
2020-01-24,1336
2020-01-25,1336
2020-01-26,1336
2020-01-27,1336
2020-01-28,1336
2020-01-29,1336
2020-01-30,1336
2020-01-31,1336
2020-02-01,1336
2020-02-02,1336
2020-02-03,1336
2020-02-04,1336
2020-02-05,1336
2020-02-06,1336
2020-02-07,1336
2020-02-08,1336
2020-02-09,1336
2020-02-10,1336
2020-02-11,1336
2020-02-12,1336
2020-02-13,1336
2020-02-14,1288
2020-02-15,1288
2020-02-16,1288
2020-02-17,1288
2020-02-18,1288
2020-02-19,1288
2020-02-20,1288
2020-02-21,1288
2020-02-22,1288
2020-02-23,1288
2020-02-24,1288
2020-02-25,1288
2020-02-26,1288
2020-02-27,1288
2020-02-28,1288
2020-02-29,1288
2020-03-01,1288
2020-03-02,1288
2020-03-03,1288
2020-03-04,1288
2020-03-05,1288
2020-03-06,1288
2020-03-07,1288
2020-03-08,1288
2020-03-09,1288
2020-03-10,1288
2020-03-11,1288
2020-03-12,1288
2020-03-13,1288
2020-03-14,1288
2020-03-15,1288
2020-03-16,1288
2020-03-17,1288
2020-03-18,1227
2020-03-19,1227
2020-03-20,1227
2020-03-21,1227
2020-03-22,1227
2020-03-23,1227
2020-03-24,1227
2020-03-25,1227
2020-03-26,1227
2020-03-27,1227
2020-03-28,1227
2020-03-29,1227
2020-03-30,1227
2020-03-31,1227
2020-04-01,1227
2020-04-02,1227
2020-04-03,1227
2020-04-04,1227
2020-04-05,1227
2020-04-06,1227
2020-04-07,1178
2020-04-08,1178
2020-04-09,1178
2020-04-10,1178
2020-04-11,1178
2020-04-12,1178
2020-04-13,1178
2020-04-14,1178
2020-04-15,1178
2020-04-16,1178
2020-04-17,1178
2020-04-18,1178
2020-04-19,1178
2020-04-20,1178
2020-04-21,1120
2020-04-22,1120
2020-04-23,1120
2020-04-24,1120
2020-04-25,1120
2020-04-26,1120
2020-04-27,1120
2020-04-28,1120
2020-04-29,1120
2020-04-30,1120
2020-05-01,1120
2020-05-02,1120
2020-05-03,1120
2020-05-04,1120
2020-05-05,1120
2020-05-06,1120
2020-05-07,1098
2020-05-08,1098
2020-05-09,1098
2020-05-10,1098
2020-05-11,1098
2020-05-12,1098
2020-05-13,1098
