date_obj,Gianne's%20cook%20book price
2019-08-26,164
2019-08-26,164
2019-08-27,164
2019-08-27,164
2019-08-28,165
2019-08-29,165
2019-08-30,167
2019-08-31,167
2019-09-01,163
2019-09-02,163
2019-09-03,154
2019-09-04,154
2019-09-05,154
2019-09-06,154
2019-09-07,154
2019-09-08,154
2019-09-09,154
2019-09-10,154
2019-09-11,154
2019-09-12,154
2019-09-13,154
2019-09-14,154
2019-09-15,154
2019-09-16,153
2019-09-17,153
2019-09-18,152
2019-09-19,152
2019-09-20,152
2019-09-21,152
2019-09-22,152
2019-09-23,152
2019-09-24,152
2019-09-25,152
2019-09-26,152
2019-09-27,153
2019-09-28,153
2019-09-29,153
2019-09-30,152
2019-10-01,152
2019-10-02,152
2019-10-03,153
2019-10-04,153
2019-10-05,153
2019-10-06,153
2019-10-07,153
2019-10-08,153
2019-10-09,151
2019-10-10,151
2019-10-11,151
2019-10-12,148
2019-10-13,148
2019-10-14,148
2019-10-15,148
2019-10-16,148
2019-10-17,149
2019-10-18,149
2019-10-19,148
2019-10-20,148
2019-10-21,148
2019-10-22,148
2019-10-23,147
2019-10-24,147
2019-10-25,147
2019-10-26,144
2019-10-27,144
2019-10-28,144
2019-10-29,142
2019-10-30,142
2019-10-31,142
2019-11-01,142
2019-11-02,139
2019-11-03,139
2019-11-04,140
2019-11-05,140
2019-11-06,140
2019-11-07,140
2019-11-08,136
2019-11-09,136
2019-11-10,136
2019-11-11,136
2019-11-12,136
2019-11-13,133
2019-11-14,133
2019-11-15,133
2019-11-16,132
2019-11-17,132
2019-11-18,132
2019-11-19,132
2019-11-20,132
2019-11-21,132
2019-11-22,132
2019-11-23,132
2019-11-24,131
2019-11-25,131
2019-11-26,131
2019-11-27,131
2019-11-28,129
2019-11-29,129
2019-11-30,129
2019-12-01,122
2019-12-02,122
2019-12-03,122
2019-12-04,118
2019-12-05,118
2019-12-06,118
2019-12-07,113
2019-12-08,113
2019-12-09,113
2019-12-10,107
2019-12-11,107
2019-12-12,107
2019-12-13,107
2019-12-14,101
2019-12-15,101
2019-12-16,101
2019-12-17,97
2019-12-18,97
2019-12-19,97
2019-12-20,97
2019-12-21,93
2019-12-22,93
2019-12-23,93
2019-12-24,93
2019-12-25,93
2019-12-26,93
2019-12-27,93
2019-12-28,94
2019-12-29,94
2019-12-30,94
2019-12-31,92
2020-01-01,92
2020-01-02,92
2020-01-03,92
2020-01-04,92
2020-01-05,92
2020-01-06,91
2020-01-07,91
2020-01-08,91
2020-01-09,90
2020-01-10,90
2020-01-11,90
2020-01-12,92
2020-01-13,92
2020-01-14,92
2020-01-15,93
2020-01-16,93
2020-01-17,94
2020-01-18,94
2020-01-19,94
2020-01-20,98
2020-01-21,98
2020-01-22,98
2020-01-23,102
2020-01-24,102
2020-01-25,102
2020-01-26,104
2020-01-27,104
2020-01-28,104
2020-01-29,104
2020-01-30,104
2020-01-31,104
2020-02-01,103
2020-02-02,103
2020-02-03,106
2020-02-04,106
2020-02-05,102
2020-02-06,102
2020-02-07,97
2020-02-08,97
2020-02-09,97
2020-02-10,97
2020-02-11,101
2020-02-12,101
2020-02-13,102
2020-02-14,102
2020-02-15,102
2020-02-16,102
2020-02-17,107
2020-02-18,107
2020-02-19,107
2020-02-20,108
2020-02-21,108
2020-02-22,107
2020-02-23,107
2020-02-24,107
2020-02-25,107
2020-02-26,107
2020-02-27,107
2020-02-28,107
2020-02-29,113
2020-03-01,113
2020-03-02,113
2020-03-03,118
2020-03-04,118
2020-03-05,118
2020-03-06,121
2020-03-07,121
2020-03-08,121
2020-03-09,120
2020-03-10,120
2020-03-11,119
2020-03-12,119
2020-03-13,119
2020-03-14,119
2020-03-15,119
2020-03-16,119
2020-03-17,119
2020-03-18,119
2020-03-19,119
2020-03-20,118
2020-03-21,118
2020-03-22,115
2020-03-23,115
2020-03-24,114
2020-03-25,114
2020-03-26,114
2020-03-27,114
2020-03-28,113
2020-03-29,114
2020-03-30,110
2020-03-31,110
2020-04-01,115
2020-04-02,121
2020-04-03,121
2020-04-04,128
2020-04-05,128
2020-04-06,130
2020-04-07,130
2020-04-08,123
2020-04-09,117
2020-04-10,117
2020-04-11,111
2020-04-12,111
2020-04-13,111
2020-04-14,107
2020-04-15,102
2020-04-16,102
2020-04-17,103
2020-04-18,103
2020-04-19,102
2020-04-20,102
2020-04-21,103
2020-04-22,102
2020-04-23,102
2020-04-24,102
2020-04-25,102
2020-04-26,102
2020-04-27,102
2020-04-28,97
2020-04-29,97
2020-04-30,97
2020-05-01,97
2020-05-02,99
2020-05-03,99
2020-05-04,99
2020-05-05,100
2020-05-06,100
2020-05-07,97
2020-05-08,97
2020-05-09,93
2020-05-10,93
2020-05-11,89
2020-05-12,89
2020-05-13,85
