date_obj,Box%20trap price
2019-08-26,51
2019-08-27,51
2019-08-27,51
2019-08-28,51
2019-08-29,51
2019-08-30,52
2019-08-31,52
2019-09-01,53
2019-09-02,53
2019-09-03,51
2019-09-04,51
2019-09-05,49
2019-09-06,49
2019-09-07,50
2019-09-08,50
2019-09-09,49
2019-09-10,49
2019-09-11,48
2019-09-12,48
2019-09-13,45
2019-09-14,45
2019-09-15,43
2019-09-16,43
2019-09-17,45
2019-09-18,45
2019-09-19,46
2019-09-20,46
2019-09-21,47
2019-09-22,47
2019-09-23,46
2019-09-24,46
2019-09-25,46
2019-09-26,46
2019-09-27,44
2019-09-28,44
2019-09-29,42
2019-09-30,42
2019-10-01,43
2019-10-02,43
2019-10-03,44
2019-10-04,44
2019-10-05,45
2019-10-06,44
2019-10-07,44
2019-10-08,42
2019-10-09,42
2019-10-10,44
2019-10-11,44
2019-10-12,44
2019-10-13,44
2019-10-14,45
2019-10-15,45
2019-10-16,44
2019-10-17,44
2019-10-18,44
2019-10-19,44
2019-10-20,46
2019-10-21,46
2019-10-22,48
2019-10-23,48
2019-10-24,49
2019-10-25,49
2019-10-26,51
2019-10-27,51
2019-10-28,53
2019-10-29,53
2019-10-30,53
2019-10-31,54
2019-11-01,54
2019-11-02,53
2019-11-03,53
2019-11-04,54
2019-11-05,54
2019-11-06,53
2019-11-07,53
2019-11-08,53
2019-11-09,53
2019-11-10,54
2019-11-11,54
2019-11-12,56
2019-11-13,56
2019-11-14,59
2019-11-15,59
2019-11-16,60
2019-11-17,60
2019-11-18,60
2019-11-19,60
2019-11-20,58
2019-11-21,58
2019-11-22,58
2019-11-23,58
2019-11-24,55
2019-11-25,55
2019-11-26,53
2019-11-27,53
2019-11-28,52
2019-11-29,52
2019-11-30,54
2019-12-01,54
2019-12-02,51
2019-12-03,51
2019-12-04,52
2019-12-05,52
2019-12-06,52
2019-12-07,54
2019-12-08,54
2019-12-09,52
2019-12-10,52
2019-12-11,50
2019-12-12,50
2019-12-13,50
2019-12-14,50
2019-12-15,49
2019-12-16,49
2019-12-17,49
2019-12-18,49
2019-12-19,51
2019-12-20,51
2019-12-21,52
2019-12-22,52
2019-12-23,54
2019-12-24,54
2019-12-25,56
2019-12-26,56
2019-12-27,58
2019-12-28,58
2019-12-29,57
2019-12-30,57
2019-12-31,54
2020-01-01,54
2020-01-02,52
2020-01-03,52
2020-01-04,50
2020-01-05,50
2020-01-06,50
2020-01-07,50
2020-01-08,50
2020-01-09,50
2020-01-10,50
2020-01-11,50
2020-01-12,50
2020-01-13,51
2020-01-14,51
2020-01-15,54
2020-01-16,54
2020-01-17,56
2020-01-18,56
2020-01-19,58
2020-01-20,58
2020-01-21,60
2020-01-22,60
2020-01-23,61
2020-01-24,61
2020-01-25,59
2020-01-26,59
2020-01-27,59
2020-01-28,59
2020-01-29,59
2020-01-30,58
2020-01-31,58
2020-02-01,58
2020-02-02,57
2020-02-03,57
2020-02-04,56
2020-02-05,56
2020-02-06,57
2020-02-07,57
2020-02-08,55
2020-02-09,55
2020-02-10,54
2020-02-11,54
2020-02-12,54
2020-02-13,54
2020-02-14,54
2020-02-15,54
2020-02-16,54
2020-02-17,55
2020-02-18,55
2020-02-19,55
2020-02-20,56
2020-02-21,56
2020-02-22,56
2020-02-23,56
2020-02-24,56
2020-02-25,56
2020-02-26,57
2020-02-27,57
2020-02-28,60
2020-02-29,60
2020-03-01,59
2020-03-02,59
2020-03-03,58
2020-03-04,58
2020-03-05,58
2020-03-06,58
2020-03-07,55
2020-03-08,55
2020-03-09,55
2020-03-10,55
2020-03-11,55
2020-03-12,55
2020-03-13,55
2020-03-14,55
2020-03-15,55
2020-03-16,57
2020-03-17,57
2020-03-18,57
2020-03-19,59
2020-03-20,59
2020-03-21,59
2020-03-22,58
2020-03-23,58
2020-03-24,58
2020-03-25,57
2020-03-26,57
2020-03-27,56
2020-03-28,56
2020-03-29,56
2020-03-30,56
2020-03-31,56
2020-04-01,56
2020-04-02,55
2020-04-03,55
2020-04-04,54
2020-04-05,54
2020-04-06,53
2020-04-07,52
2020-04-08,51
2020-04-09,50
2020-04-10,50
2020-04-11,50
2020-04-12,52
2020-04-13,54
2020-04-14,56
2020-04-15,55
2020-04-16,55
2020-04-17,56
2020-04-18,57
2020-04-19,57
2020-04-20,54
2020-04-21,55
2020-04-22,55
2020-04-23,54
2020-04-24,52
2020-04-25,52
2020-04-26,49
2020-04-27,49
2020-04-28,49
2020-04-29,46
2020-04-30,43
2020-05-01,40
2020-05-02,39
2020-05-03,39
2020-05-04,39
2020-05-05,39
2020-05-06,39
2020-05-07,41
2020-05-08,44
2020-05-09,45
2020-05-10,46
2020-05-11,48
2020-05-12,49
2020-05-13,51
