date_obj,Steel%20boots price
2019-09-03,43
2019-09-04,43
2019-09-05,43
2019-09-06,43
2019-09-07,44
2019-09-08,44
2019-09-09,44
2019-09-10,43
2019-09-11,43
2019-09-12,43
2019-09-13,45
2019-09-14,45
2019-09-15,45
2019-09-16,44
2019-09-17,44
2019-09-18,44
2019-09-19,45
2019-09-20,45
2019-09-21,45
2019-09-22,46
2019-09-23,46
2019-09-24,46
2019-09-25,46
2019-09-26,46
2019-09-27,46
2019-09-28,46
2019-09-29,46
2019-09-30,46
2019-10-01,47
2019-10-02,47
2019-10-03,47
2019-10-04,47
2019-10-05,48
2019-10-06,48
2019-10-07,48
2019-10-08,48
2019-10-09,48
2019-10-10,48
2019-10-11,48
2019-10-12,47
2019-10-13,47
2019-10-14,45
2019-10-15,45
2019-10-16,45
2019-10-17,45
2019-10-18,43
2019-10-19,43
2019-10-20,43
2019-10-21,41
2019-10-22,41
2019-10-23,41
2019-10-24,43
2019-10-25,43
2019-10-26,43
2019-10-27,46
2019-10-28,46
2019-10-29,46
2019-10-30,46
2019-10-31,49
2019-11-01,49
2019-11-02,49
2019-11-03,52
2019-11-04,52
2019-11-05,52
2019-11-06,52
2019-11-07,55
2019-11-08,55
2019-11-09,55
2019-11-10,58
2019-11-11,58
2019-11-12,58
2019-11-13,61
2019-11-14,61
2019-11-15,61
2019-11-16,65
2019-11-17,65
2019-11-18,65
2019-11-19,69
2019-11-20,69
2019-11-21,69
2019-11-22,69
2019-11-23,73
2019-11-24,73
2019-11-25,73
2019-11-26,76
2019-11-27,76
2019-11-28,76
2019-11-29,76
2019-11-30,77
2019-12-01,77
2019-12-02,77
2019-12-03,76
2019-12-04,76
2019-12-05,76
2019-12-06,76
2019-12-07,78
2019-12-08,78
2019-12-09,78
2019-12-10,78
2019-12-11,78
2019-12-12,78
2019-12-13,78
2019-12-14,75
2019-12-15,75
2019-12-16,75
2019-12-17,75
2019-12-18,75
2019-12-19,75
2019-12-20,75
2019-12-21,73
2019-12-22,73
2019-12-23,73
2019-12-24,72
2019-12-25,72
2019-12-26,72
2019-12-27,69
2019-12-28,69
2019-12-29,69
2019-12-30,67
2019-12-31,67
2020-01-01,67
2020-01-02,63
2020-01-03,63
2020-01-04,63
2020-01-05,60
2020-01-06,60
2020-01-07,59
2020-01-08,59
2020-01-09,59
2020-01-10,61
2020-01-11,61
2020-01-12,65
2020-01-13,65
2020-01-14,65
2020-01-15,68
2020-01-16,68
2020-01-17,70
2020-01-18,70
2020-01-19,70
2020-01-20,72
2020-01-21,72
2020-01-22,72
2020-01-23,70
2020-01-24,70
2020-01-25,70
2020-01-26,73
2020-01-27,73
2020-01-28,73
2020-01-29,74
2020-01-30,74
2020-01-31,74
2020-02-01,74
2020-02-02,74
2020-02-03,74
2020-02-04,77
2020-02-05,77
2020-02-06,77
2020-02-07,80
2020-02-08,80
2020-02-09,80
2020-02-10,77
2020-02-11,77
2020-02-12,77
2020-02-13,80
2020-02-14,80
2020-02-15,80
2020-02-16,82
2020-02-17,82
2020-02-18,82
2020-02-19,82
2020-02-20,82
2020-02-21,82
2020-02-22,82
2020-02-23,82
2020-02-24,82
2020-02-25,84
2020-02-26,84
2020-02-27,84
2020-02-28,86
2020-02-29,86
2020-03-01,86
2020-03-02,86
2020-03-03,86
2020-03-04,86
2020-03-05,86
2020-03-06,86
2020-03-07,86
2020-03-08,88
2020-03-09,88
2020-03-10,89
2020-03-11,89
2020-03-12,89
2020-03-13,91
2020-03-14,91
2020-03-15,91
2020-03-16,90
2020-03-17,90
2020-03-18,91
2020-03-19,91
2020-03-20,92
2020-03-21,92
2020-03-22,91
2020-03-23,91
2020-03-24,88
2020-03-25,88
2020-03-26,86
2020-03-27,86
2020-03-28,87
2020-03-29,92
2020-03-30,92
2020-03-31,94
2020-04-01,94
2020-04-02,92
2020-04-03,92
2020-04-04,91
2020-04-05,91
2020-04-06,87
2020-04-07,87
2020-04-08,83
2020-04-09,83
2020-04-10,83
2020-04-11,83
2020-04-12,83
2020-04-13,84
2020-04-14,88
2020-04-15,93
2020-04-16,93
2020-04-17,94
2020-04-18,90
2020-04-19,89
2020-04-20,89
2020-04-21,94
2020-04-22,95
2020-04-23,95
2020-04-24,100
2020-04-25,100
2020-04-26,105
2020-04-27,111
2020-04-28,111
2020-04-29,117
2020-04-30,117
2020-05-01,123
2020-05-02,123
2020-05-03,122
2020-05-04,122
2020-05-05,118
2020-05-06,112
2020-05-07,112
2020-05-08,108
2020-05-09,104
2020-05-10,104
2020-05-11,98
2020-05-12,98
2020-05-13,95
