date_obj,Yew%20roots price
2019-08-26,242
2019-08-27,230
2019-08-27,230
2019-08-28,226
2019-08-29,220
2019-08-30,217
2019-08-31,216
2019-09-01,210
2019-09-02,210
2019-09-03,201
2019-09-04,194
2019-09-05,186
2019-09-06,186
2019-09-07,185
2019-09-08,180
2019-09-09,175
2019-09-10,170
2019-09-11,161
2019-09-12,154
2019-09-13,147
2019-09-14,146
2019-09-15,139
2019-09-16,134
2019-09-17,130
2019-09-18,124
2019-09-19,118
2019-09-20,115
2019-09-21,109
2019-09-22,108
2019-09-23,103
2019-09-24,104
2019-09-25,99
2019-09-26,95
2019-09-27,95
2019-09-28,96
2019-09-29,92
2019-09-30,88
2019-10-01,88
2019-10-02,88
2019-10-03,91
2019-10-04,89
2019-10-05,87
2019-10-06,83
2019-10-07,81
2019-10-08,79
2019-10-09,79
2019-10-10,82
2019-10-11,82
2019-10-12,77
2019-10-13,73
2019-10-14,70
2019-10-15,67
2019-10-16,65
2019-10-17,62
2019-10-18,58
2019-10-19,57
2019-10-20,58
2019-10-21,58
2019-10-22,59
2019-10-23,58
2019-10-24,60
2019-10-25,61
2019-10-26,63
2019-10-27,67
2019-10-28,66
2019-10-29,66
2019-10-30,67
2019-10-31,68
2019-11-01,69
2019-11-02,69
2019-11-03,70
2019-11-04,70
2019-11-05,70
2019-11-06,70
2019-11-07,71
2019-11-08,72
2019-11-09,76
2019-11-10,78
2019-11-11,78
2019-11-12,78
2019-11-13,82
2019-11-14,81
2019-11-15,86
2019-11-16,91
2019-11-17,91
2019-11-18,96
2019-11-19,96
2019-11-20,101
2019-11-21,101
2019-11-22,102
2019-11-23,103
2019-11-24,103
2019-11-25,103
2019-11-26,103
2019-11-27,103
2019-11-28,106
2019-11-29,106
2019-11-30,101
2019-12-01,96
2019-12-02,92
2019-12-03,90
2019-12-04,86
2019-12-05,86
2019-12-06,82
2019-12-07,78
2019-12-08,75
2019-12-09,72
2019-12-10,73
2019-12-11,71
2019-12-12,71
2019-12-13,70
2019-12-14,70
2019-12-15,68
2019-12-16,68
2019-12-17,67
2019-12-18,67
2019-12-19,66
2019-12-20,65
2019-12-21,65
2019-12-22,67
2019-12-23,67
2019-12-24,66
2019-12-25,63
2019-12-26,61
2019-12-27,59
2019-12-28,58
2019-12-29,58
2019-12-30,55
2019-12-31,54
2020-01-01,51
2020-01-02,50
2020-01-03,47
2020-01-04,47
2020-01-05,47
2020-01-06,47
2020-01-07,47
2020-01-08,47
2020-01-09,45
2020-01-10,43
2020-01-11,44
2020-01-12,42
2020-01-13,42
2020-01-14,40
2020-01-15,38
2020-01-16,37
2020-01-17,38
2020-01-18,38
2020-01-19,37
2020-01-20,35
2020-01-21,35
2020-01-22,34
2020-01-23,33
2020-01-24,32
2020-01-25,34
2020-01-26,36
2020-01-27,38
2020-01-28,38
2020-01-29,40
2020-01-30,40
2020-01-31,40
2020-02-01,41
2020-02-02,42
2020-02-03,45
2020-02-04,48
2020-02-05,50
2020-02-06,50
2020-02-07,49
2020-02-08,47
2020-02-09,50
2020-02-10,53
2020-02-11,50
2020-02-12,51
2020-02-13,51
2020-02-14,52
2020-02-15,52
2020-02-16,55
2020-02-17,58
2020-02-18,61
2020-02-19,65
2020-02-20,69
2020-02-21,69
2020-02-22,72
2020-02-23,71
2020-02-24,73
2020-02-25,73
2020-02-26,72
2020-02-27,72
2020-02-28,74
2020-02-29,74
2020-03-01,72
2020-03-02,72
2020-03-03,73
2020-03-04,73
2020-03-05,72
2020-03-06,71
2020-03-07,72
2020-03-08,74
2020-03-09,77
2020-03-10,79
2020-03-11,80
2020-03-12,79
2020-03-13,79
2020-03-14,78
2020-03-15,80
2020-03-16,77
2020-03-17,78
2020-03-18,77
2020-03-19,77
2020-03-20,77
2020-03-21,78
2020-03-22,77
2020-03-23,77
2020-03-24,81
2020-03-25,86
2020-03-26,91
2020-03-27,96
2020-03-28,101
2020-03-29,107
2020-03-30,113
2020-03-31,119
2020-04-01,125
2020-04-02,131
2020-04-03,131
2020-04-04,137
2020-04-05,141
2020-04-06,149
2020-04-07,157
2020-04-08,165
2020-04-09,174
2020-04-10,181
2020-04-11,171
2020-04-12,164
2020-04-13,160
2020-04-14,152
2020-04-15,144
2020-04-16,143
2020-04-17,151
2020-04-18,159
2020-04-19,167
2020-04-20,172
2020-04-21,174
2020-04-22,173
2020-04-23,166
2020-04-24,162
2020-04-25,163
2020-04-26,160
2020-04-27,155
2020-04-28,154
2020-04-29,152
2020-04-30,148
2020-05-01,148
2020-05-02,147
2020-05-03,139
2020-05-04,137
2020-05-05,133
2020-05-06,131
2020-05-07,124
2020-05-08,119
2020-05-09,117
2020-05-10,111
2020-05-11,105
2020-05-12,99
2020-05-13,96
