date_obj,Raw%20cod price
2019-09-04,46
2019-09-05,45
2019-09-06,46
2019-09-07,46
2019-09-08,46
2019-09-09,46
2019-09-10,49
2019-09-11,52
2019-09-12,53
2019-09-13,53
2019-09-14,53
2019-09-15,52
2019-09-16,51
2019-09-17,49
2019-09-18,48
2019-09-19,46
2019-09-20,46
2019-09-21,45
2019-09-22,42
2019-09-23,43
2019-09-24,43
2019-09-25,42
2019-09-26,41
2019-09-27,41
2019-09-28,42
2019-09-29,43
2019-09-30,41
2019-10-01,39
2019-10-02,39
2019-10-03,39
2019-10-04,40
2019-10-05,40
2019-10-06,40
2019-10-07,40
2019-10-08,40
2019-10-09,40
2019-10-10,42
2019-10-11,44
2019-10-12,46
2019-10-13,45
2019-10-14,45
2019-10-15,43
2019-10-16,44
2019-10-17,44
2019-10-18,45
2019-10-19,45
2019-10-20,45
2019-10-21,48
2019-10-22,50
2019-10-23,47
2019-10-24,45
2019-10-25,44
2019-10-26,43
2019-10-27,45
2019-10-28,44
2019-10-29,44
2019-10-30,45
2019-10-31,44
2019-11-01,43
2019-11-02,43
2019-11-03,43
2019-11-04,43
2019-11-05,43
2019-11-06,43
2019-11-07,44
2019-11-08,43
2019-11-09,42
2019-11-10,42
2019-11-11,44
2019-11-12,43
2019-11-13,42
2019-11-14,44
2019-11-15,44
2019-11-16,45
2019-11-17,45
2019-11-18,46
2019-11-19,46
2019-11-20,49
2019-11-21,49
2019-11-22,50
2019-11-23,50
2019-11-24,50
2019-11-25,49
2019-11-26,49
2019-11-27,49
2019-11-28,52
2019-11-29,53
2019-11-30,55
2019-12-01,57
2019-12-02,54
2019-12-03,52
2019-12-04,50
2019-12-05,50
2019-12-06,49
2019-12-07,52
2019-12-08,55
2019-12-09,56
2019-12-10,59
2019-12-11,61
2019-12-12,65
2019-12-13,69
2019-12-14,73
2019-12-15,77
2019-12-16,81
2019-12-17,85
2019-12-18,90
2019-12-19,95
2019-12-20,99
2019-12-21,101
2019-12-22,100
2019-12-23,102
2019-12-24,100
2019-12-25,96
2019-12-26,94
2019-12-27,96
2019-12-28,97
2019-12-29,98
2019-12-30,100
2019-12-31,99
2020-01-01,104
2020-01-02,109
2020-01-03,115
2020-01-04,119
2020-01-05,123
2020-01-06,116
2020-01-07,110
2020-01-08,105
2020-01-09,99
2020-01-10,95
2020-01-11,95
2020-01-12,95
2020-01-13,94
2020-01-14,89
2020-01-15,86
2020-01-16,88
2020-01-17,87
2020-01-18,82
2020-01-19,83
2020-01-20,85
2020-01-21,89
2020-01-22,90
2020-01-23,90
2020-01-24,87
2020-01-25,87
2020-01-26,90
2020-01-27,92
2020-01-28,93
2020-01-29,92
2020-01-30,90
2020-01-31,88
2020-02-01,91
2020-02-02,92
2020-02-03,87
2020-02-04,83
2020-02-05,83
2020-02-06,81
2020-02-07,84
2020-02-08,88
2020-02-09,89
2020-02-10,91
2020-02-11,87
2020-02-12,83
2020-02-13,82
2020-02-14,80
2020-02-15,79
2020-02-16,80
2020-02-17,80
2020-02-18,79
2020-02-19,80
2020-02-20,81
2020-02-21,81
2020-02-22,82
2020-02-23,80
2020-02-24,83
2020-02-25,84
2020-02-26,80
2020-02-27,77
2020-02-28,77
2020-02-29,73
2020-03-01,71
2020-03-02,74
2020-03-03,77
2020-03-04,77
2020-03-05,81
2020-03-06,86
2020-03-07,85
2020-03-08,82
2020-03-09,82
2020-03-10,81
2020-03-11,79
2020-03-12,79
2020-03-13,78
2020-03-14,76
2020-03-15,76
2020-03-16,74
2020-03-17,75
2020-03-18,75
2020-03-19,74
2020-03-20,71
2020-03-21,69
2020-03-22,65
2020-03-23,62
2020-03-24,60
2020-03-25,59
2020-03-26,58
2020-03-27,58
2020-03-28,57
2020-03-29,56
2020-03-30,57
2020-03-31,59
2020-04-01,60
2020-04-02,61
2020-04-03,64
2020-04-04,63
2020-04-05,61
2020-04-06,63
2020-04-07,65
2020-04-08,69
2020-04-09,72
2020-04-10,74
2020-04-11,73
2020-04-12,73
2020-04-13,75
2020-04-14,76
2020-04-15,77
2020-04-16,77
2020-04-17,76
2020-04-18,77
2020-04-19,76
2020-04-20,77
2020-04-21,76
2020-04-22,76
2020-04-23,75
2020-04-24,75
2020-04-25,73
2020-04-26,71
2020-04-27,74
2020-04-28,74
2020-04-29,78
2020-04-30,79
2020-05-01,78
2020-05-02,75
2020-05-03,75
2020-05-04,75
2020-05-05,73
2020-05-06,71
2020-05-07,70
2020-05-08,68
2020-05-09,67
2020-05-10,70
2020-05-11,73
2020-05-12,73
2020-05-13,73
