date_obj,Emerald%20bolt%20tips price
2019-08-30,58
2019-08-31,55
2019-09-01,57
2019-09-02,59
2019-09-03,58
2019-09-04,58
2019-09-05,56
2019-09-06,54
2019-09-07,55
2019-09-08,55
2019-09-09,54
2019-09-10,53
2019-09-11,52
2019-09-12,52
2019-09-13,54
2019-09-14,55
2019-09-15,56
2019-09-16,56
2019-09-17,56
2019-09-18,56
2019-09-19,57
2019-09-20,58
2019-09-21,59
2019-09-22,59
2019-09-23,61
2019-09-24,62
2019-09-25,66
2019-09-26,64
2019-09-27,65
2019-09-28,65
2019-09-29,63
2019-09-30,62
2019-10-01,63
2019-10-02,64
2019-10-03,64
2019-10-04,62
2019-10-05,59
2019-10-06,59
2019-10-07,57
2019-10-08,55
2019-10-09,52
2019-10-10,52
2019-10-11,53
2019-10-12,54
2019-10-13,52
2019-10-14,52
2019-10-15,52
2019-10-16,52
2019-10-17,53
2019-10-18,51
2019-10-19,54
2019-10-20,54
2019-10-21,55
2019-10-22,57
2019-10-23,57
2019-10-24,57
2019-10-25,58
2019-10-26,56
2019-10-27,54
2019-10-28,55
2019-10-29,57
2019-10-30,58
2019-10-31,57
2019-11-01,58
2019-11-02,59
2019-11-03,59
2019-11-04,57
2019-11-05,57
2019-11-06,57
2019-11-07,58
2019-11-08,58
2019-11-09,56
2019-11-10,55
2019-11-11,54
2019-11-12,53
2019-11-13,51
2019-11-14,48
2019-11-15,47
2019-11-16,48
2019-11-17,50
2019-11-18,52
2019-11-19,51
2019-11-20,52
2019-11-21,53
2019-11-22,53
2019-11-23,53
2019-11-24,53
2019-11-25,54
2019-11-26,54
2019-11-27,56
2019-11-28,58
2019-11-29,57
2019-11-30,56
2019-12-01,55
2019-12-02,55
2019-12-03,54
2019-12-04,54
2019-12-05,56
2019-12-06,56
2019-12-07,55
2019-12-08,54
2019-12-09,55
2019-12-10,56
2019-12-11,57
2019-12-12,56
2019-12-13,57
2019-12-14,58
2019-12-15,58
2019-12-16,60
2019-12-17,61
2019-12-18,60
2019-12-19,59
2019-12-20,61
2019-12-21,61
2019-12-22,62
2019-12-23,60
2019-12-24,60
2019-12-25,58
2019-12-26,57
2019-12-27,58
2019-12-28,57
2019-12-29,57
2019-12-30,59
2019-12-31,60
2020-01-01,60
2020-01-02,59
2020-01-03,61
2020-01-04,60
2020-01-05,58
2020-01-06,58
2020-01-07,59
2020-01-08,59
2020-01-09,62
2020-01-10,63
2020-01-11,63
2020-01-12,62
2020-01-13,61
2020-01-14,60
2020-01-15,59
2020-01-16,59
2020-01-17,60
2020-01-18,57
2020-01-19,58
2020-01-20,59
2020-01-21,60
2020-01-22,60
2020-01-23,60
2020-01-24,58
2020-01-25,57
2020-01-26,57
2020-01-27,56
2020-01-28,54
2020-01-29,53
2020-01-30,52
2020-01-31,50
2020-02-01,49
2020-02-02,49
2020-02-03,49
2020-02-04,50
2020-02-05,50
2020-02-06,52
2020-02-07,53
2020-02-08,53
2020-02-09,53
2020-02-10,53
2020-02-11,53
2020-02-12,54
2020-02-13,53
2020-02-14,53
2020-02-15,55
2020-02-16,57
2020-02-17,56
2020-02-18,55
2020-02-19,54
2020-02-20,54
2020-02-21,54
2020-02-22,55
2020-02-23,55
2020-02-24,55
2020-02-25,57
2020-02-26,56
2020-02-27,56
2020-02-28,55
2020-02-29,55
2020-03-01,54
2020-03-02,55
2020-03-03,56
2020-03-04,55
2020-03-05,55
2020-03-06,55
2020-03-07,55
2020-03-08,55
2020-03-09,57
2020-03-10,58
2020-03-11,55
2020-03-12,54
2020-03-13,53
2020-03-14,53
2020-03-15,53
2020-03-16,52
2020-03-17,52
2020-03-18,53
2020-03-19,52
2020-03-20,52
2020-03-21,52
2020-03-22,50
2020-03-23,50
2020-03-24,49
2020-03-25,49
2020-03-26,51
2020-03-27,52
2020-03-28,52
2020-03-29,52
2020-03-30,52
2020-03-31,53
2020-04-01,53
2020-04-02,54
2020-04-03,54
2020-04-04,56
2020-04-05,57
2020-04-06,56
2020-04-07,55
2020-04-08,53
2020-04-09,50
2020-04-10,52
2020-04-11,52
2020-04-12,53
2020-04-13,54
2020-04-14,54
2020-04-15,55
2020-04-16,56
2020-04-17,57
2020-04-18,56
2020-04-19,56
2020-04-20,57
2020-04-21,59
2020-04-22,59
2020-04-23,58
2020-04-24,55
2020-04-25,52
2020-04-26,50
2020-04-27,51
2020-04-28,53
2020-04-29,53
2020-04-30,53
2020-05-01,55
2020-05-02,56
2020-05-03,56
2020-05-04,55
2020-05-05,54
2020-05-06,55
2020-05-07,57
2020-05-08,60
2020-05-09,59
2020-05-10,60
2020-05-11,61
2020-05-12,60
2020-05-13,59
