date_obj,Pink%20skirt price
2019-09-07,60
2019-09-08,60
2019-09-09,60
2019-09-10,60
2019-09-11,61
2019-09-12,61
2019-09-13,62
2019-09-14,62
2019-09-15,63
2019-09-16,64
2019-09-17,64
2019-09-18,64
2019-09-19,64
2019-09-20,66
2019-09-21,66
2019-09-22,69
2019-09-23,69
2019-09-24,71
2019-09-25,71
2019-09-26,73
2019-09-27,73
2019-09-28,75
2019-09-29,75
2019-09-30,77
2019-10-01,78
2019-10-02,78
2019-10-03,81
2019-10-04,81
2019-10-05,82
2019-10-06,81
2019-10-07,81
2019-10-08,78
2019-10-09,78
2019-10-10,80
2019-10-11,80
2019-10-12,77
2019-10-13,75
2019-10-14,75
2019-10-15,77
2019-10-16,77
2019-10-17,81
2019-10-18,81
2019-10-19,84
2019-10-20,84
2019-10-21,85
2019-10-22,85
2019-10-23,88
2019-10-24,88
2019-10-25,89
2019-10-26,89
2019-10-27,90
2019-10-28,90
2019-10-29,89
2019-10-30,89
2019-10-31,92
2019-11-01,92
2019-11-02,93
2019-11-03,93
2019-11-04,94
2019-11-05,94
2019-11-06,95
2019-11-07,95
2019-11-08,93
2019-11-09,93
2019-11-10,93
2019-11-11,93
2019-11-12,94
2019-11-13,94
2019-11-14,91
2019-11-15,91
2019-11-16,86
2019-11-17,86
2019-11-18,84
2019-11-19,84
2019-11-20,83
2019-11-21,83
2019-11-22,81
2019-11-23,81
2019-11-24,79
2019-11-25,79
2019-11-26,78
2019-11-27,78
2019-11-28,78
2019-11-29,78
2019-11-30,78
2019-12-01,78
2019-12-02,79
2019-12-03,79
2019-12-04,79
2019-12-05,79
2019-12-06,79
2019-12-07,79
2019-12-08,79
2019-12-09,81
2019-12-10,81
2019-12-11,76
2019-12-12,76
2019-12-13,72
2019-12-14,72
2019-12-15,70
2019-12-16,70
2019-12-17,69
2019-12-18,69
2019-12-19,66
2019-12-20,66
2019-12-21,65
2019-12-22,65
2019-12-23,65
2019-12-24,65
2019-12-25,68
2019-12-26,68
2019-12-27,68
2019-12-28,68
2019-12-29,68
2019-12-30,68
2019-12-31,66
2020-01-01,66
2020-01-02,65
2020-01-03,65
2020-01-04,65
2020-01-05,65
2020-01-06,65
2020-01-07,62
2020-01-08,62
2020-01-09,62
2020-01-10,59
2020-01-11,58
2020-01-12,58
2020-01-13,55
2020-01-14,55
2020-01-15,52
2020-01-16,52
2020-01-17,49
2020-01-18,49
2020-01-19,46
2020-01-20,46
2020-01-21,47
2020-01-22,47
2020-01-23,49
2020-01-24,49
2020-01-25,46
2020-01-26,46
2020-01-27,46
2020-01-28,47
2020-01-29,47
2020-01-30,50
2020-01-31,50
2020-02-01,52
2020-02-02,55
2020-02-03,55
2020-02-04,58
2020-02-05,58
2020-02-06,59
2020-02-07,59
2020-02-08,59
2020-02-09,59
2020-02-10,60
2020-02-11,60
2020-02-12,61
2020-02-13,61
2020-02-14,63
2020-02-15,63
2020-02-16,64
2020-02-17,63
2020-02-18,63
2020-02-19,63
2020-02-20,60
2020-02-21,60
2020-02-22,58
2020-02-23,58
2020-02-24,56
2020-02-25,56
2020-02-26,55
2020-02-27,55
2020-02-28,52
2020-02-29,52
2020-03-01,49
2020-03-02,49
2020-03-03,49
2020-03-04,49
2020-03-05,52
2020-03-06,52
2020-03-07,54
2020-03-08,54
2020-03-09,56
2020-03-10,58
2020-03-11,58
2020-03-12,60
2020-03-13,60
2020-03-14,63
2020-03-15,63
2020-03-16,66
2020-03-17,66
2020-03-18,67
2020-03-19,68
2020-03-20,70
2020-03-21,72
2020-03-22,72
2020-03-23,73
2020-03-24,73
2020-03-25,74
2020-03-26,77
2020-03-27,79
2020-03-28,82
2020-03-29,85
2020-03-30,89
2020-03-31,92
2020-04-01,91
2020-04-02,92
2020-04-03,92
2020-04-04,94
2020-04-05,95
2020-04-06,97
2020-04-07,97
2020-04-08,95
2020-04-09,94
2020-04-10,94
2020-04-11,94
2020-04-12,95
2020-04-13,94
2020-04-14,93
2020-04-15,93
2020-04-16,93
2020-04-17,94
2020-04-18,96
2020-04-19,99
2020-04-20,102
2020-04-21,103
2020-04-22,104
2020-04-23,104
2020-04-24,102
2020-04-25,101
2020-04-26,100
2020-04-27,97
2020-04-28,96
2020-04-29,96
2020-04-30,95
2020-05-01,95
2020-05-02,96
2020-05-03,98
2020-05-04,98
2020-05-05,97
2020-05-06,99
2020-05-07,100
2020-05-08,100
2020-05-09,99
2020-05-10,97
2020-05-11,97
2020-05-12,98
2020-05-13,98
