date_obj,Bones price
2019-08-28,45
2019-08-29,45
2019-08-30,45
2019-08-31,45
2019-09-01,45
2019-09-02,44
2019-09-03,44
2019-09-04,43
2019-09-05,43
2019-09-06,44
2019-09-07,44
2019-09-08,45
2019-09-09,45
2019-09-10,44
2019-09-11,44
2019-09-12,44
2019-09-13,43
2019-09-14,44
2019-09-15,45
2019-09-16,46
2019-09-17,47
2019-09-18,48
2019-09-19,48
2019-09-20,49
2019-09-21,49
2019-09-22,50
2019-09-23,51
2019-09-24,52
2019-09-25,53
2019-09-26,53
2019-09-27,53
2019-09-28,52
2019-09-29,52
2019-09-30,51
2019-10-01,50
2019-10-02,49
2019-10-03,50
2019-10-04,50
2019-10-05,52
2019-10-06,51
2019-10-07,50
2019-10-08,50
2019-10-09,49
2019-10-10,48
2019-10-11,50
2019-10-12,51
2019-10-13,50
2019-10-14,49
2019-10-15,48
2019-10-16,47
2019-10-17,49
2019-10-18,49
2019-10-19,49
2019-10-20,50
2019-10-21,51
2019-10-22,52
2019-10-23,53
2019-10-24,53
2019-10-25,52
2019-10-26,52
2019-10-27,51
2019-10-28,50
2019-10-29,50
2019-10-30,49
2019-10-31,50
2019-11-01,50
2019-11-02,50
2019-11-03,51
2019-11-04,50
2019-11-05,51
2019-11-06,52
2019-11-07,51
2019-11-08,51
2019-11-09,52
2019-11-10,50
2019-11-11,48
2019-11-12,48
2019-11-13,49
2019-11-14,49
2019-11-15,50
2019-11-16,50
2019-11-17,52
2019-11-18,52
2019-11-19,51
2019-11-20,50
2019-11-21,49
2019-11-22,48
2019-11-23,49
2019-11-24,51
2019-11-25,52
2019-11-26,52
2019-11-27,52
2019-11-28,52
2019-11-29,54
2019-11-30,55
2019-12-01,57
2019-12-02,58
2019-12-03,60
2019-12-04,62
2019-12-05,66
2019-12-06,70
2019-12-07,72
2019-12-08,69
2019-12-09,72
2019-12-10,76
2019-12-11,79
2019-12-12,83
2019-12-13,88
2019-12-14,93
2019-12-15,97
2019-12-16,98
2019-12-17,101
2019-12-18,104
2019-12-19,107
2019-12-20,111
2019-12-21,116
2019-12-22,121
2019-12-23,127
2019-12-24,130
2019-12-25,126
2019-12-26,127
2019-12-27,129
2019-12-28,122
2019-12-29,115
2019-12-30,111
2019-12-31,105
2020-01-01,100
2020-01-02,96
2020-01-03,94
2020-01-04,92
2020-01-05,89
2020-01-06,86
2020-01-07,86
2020-01-08,84
2020-01-09,83
2020-01-10,81
2020-01-11,79
2020-01-12,78
2020-01-13,78
2020-01-14,76
2020-01-15,73
2020-01-16,71
2020-01-17,70
2020-01-18,71
2020-01-19,71
2020-01-20,70
2020-01-21,70
2020-01-22,71
2020-01-23,73
2020-01-24,75
2020-01-25,78
2020-01-26,80
2020-01-27,84
2020-01-28,87
2020-01-29,90
2020-01-30,93
2020-01-31,93
2020-02-01,95
2020-02-02,91
2020-02-03,88
2020-02-04,84
2020-02-05,82
2020-02-06,80
2020-02-07,82
2020-02-08,79
2020-02-09,79
2020-02-10,79
2020-02-11,80
2020-02-12,82
2020-02-13,87
2020-02-14,85
2020-02-15,80
2020-02-16,76
2020-02-17,74
2020-02-18,72
2020-02-19,72
2020-02-20,71
2020-02-21,70
2020-02-22,70
2020-02-23,69
2020-02-24,68
2020-02-25,68
2020-02-26,69
2020-02-27,69
2020-02-28,67
2020-02-29,65
2020-03-01,61
2020-03-02,57
2020-03-03,55
2020-03-04,55
2020-03-05,55
2020-03-06,55
2020-03-07,57
2020-03-08,57
2020-03-09,56
2020-03-10,54
2020-03-11,54
2020-03-12,53
2020-03-13,54
2020-03-14,53
2020-03-15,52
2020-03-16,52
2020-03-17,53
2020-03-18,53
2020-03-19,53
2020-03-20,53
2020-03-21,54
2020-03-22,54
2020-03-23,53
2020-03-24,52
2020-03-25,53
2020-03-26,54
2020-03-27,56
2020-03-28,58
2020-03-29,60
2020-03-30,63
2020-03-31,67
2020-04-01,71
2020-04-02,75
2020-04-03,79
2020-04-04,83
2020-04-05,88
2020-04-06,93
2020-04-07,95
2020-04-08,93
2020-04-09,92
2020-04-10,97
2020-04-11,101
2020-04-12,98
2020-04-13,100
2020-04-14,103
2020-04-15,104
2020-04-16,101
2020-04-17,99
2020-04-18,97
2020-04-19,95
2020-04-20,97
2020-04-21,97
2020-04-22,97
2020-04-23,100
2020-04-24,99
2020-04-25,99
2020-04-26,101
2020-04-27,104
2020-04-28,105
2020-04-29,102
2020-04-30,102
2020-05-01,102
2020-05-02,100
2020-05-03,101
2020-05-04,101
2020-05-05,98
2020-05-06,93
2020-05-07,90
2020-05-08,88
2020-05-09,88
2020-05-10,86
2020-05-11,83
2020-05-12,80
2020-05-13,79
