date_obj,Iron%20spit price
2019-09-02,104
2019-09-03,98
2019-09-04,93
2019-09-05,89
2019-09-06,88
2019-09-07,84
2019-09-08,80
2019-09-09,78
2019-09-10,75
2019-09-11,71
2019-09-12,68
2019-09-13,66
2019-09-14,64
2019-09-15,61
2019-09-16,63
2019-09-17,59
2019-09-18,56
2019-09-19,53
2019-09-20,50
2019-09-21,47
2019-09-22,44
2019-09-23,41
2019-09-24,38
2019-09-25,38
2019-09-26,38
2019-09-27,37
2019-09-28,37
2019-09-29,38
2019-09-30,38
2019-10-01,37
2019-10-02,37
2019-10-03,36
2019-10-04,36
2019-10-05,36
2019-10-06,36
2019-10-07,37
2019-10-08,38
2019-10-09,38
2019-10-10,40
2019-10-11,41
2019-10-12,42
2019-10-13,41
2019-10-14,44
2019-10-15,47
2019-10-16,50
2019-10-17,52
2019-10-18,51
2019-10-19,49
2019-10-20,49
2019-10-21,49
2019-10-22,48
2019-10-23,45
2019-10-24,44
2019-10-25,43
2019-10-26,43
2019-10-27,40
2019-10-28,39
2019-10-29,38
2019-10-30,38
2019-10-31,38
2019-11-01,38
2019-11-02,38
2019-11-03,37
2019-11-04,37
2019-11-05,38
2019-11-06,36
2019-11-07,36
2019-11-08,36
2019-11-09,37
2019-11-10,37
2019-11-11,38
2019-11-12,38
2019-11-13,40
2019-11-14,42
2019-11-15,43
2019-11-16,43
2019-11-17,41
2019-11-18,39
2019-11-19,37
2019-11-20,35
2019-11-21,33
2019-11-22,31
2019-11-23,29
2019-11-24,31
2019-11-25,31
2019-11-26,32
2019-11-27,32
2019-11-28,31
2019-11-29,32
2019-11-30,32
2019-12-01,32
2019-12-02,33
2019-12-03,33
2019-12-04,34
2019-12-05,33
2019-12-06,33
2019-12-07,34
2019-12-08,35
2019-12-09,36
2019-12-10,36
2019-12-11,38
2019-12-12,38
2019-12-13,36
2019-12-14,37
2019-12-15,39
2019-12-16,41
2019-12-17,44
2019-12-18,47
2019-12-19,50
2019-12-20,53
2019-12-21,56
2019-12-22,57
2019-12-23,54
2019-12-24,53
2019-12-25,50
2019-12-26,47
2019-12-27,44
2019-12-28,41
2019-12-29,38
2019-12-30,36
2019-12-31,34
2020-01-01,32
2020-01-02,30
2020-01-03,28
2020-01-04,26
2020-01-05,24
2020-01-06,22
2020-01-07,20
2020-01-08,20
2020-01-09,20
2020-01-10,20
2020-01-11,20
2020-01-12,21
2020-01-13,21
2020-01-14,21
2020-01-15,22
2020-01-16,22
2020-01-17,22
2020-01-18,21
2020-01-19,23
2020-01-20,25
2020-01-21,27
2020-01-22,29
2020-01-23,30
2020-01-24,30
2020-01-25,32
2020-01-26,34
2020-01-27,36
2020-01-28,38
2020-01-29,40
2020-01-30,42
2020-01-31,45
2020-02-01,48
2020-02-02,51
2020-02-03,53
2020-02-04,53
2020-02-05,51
2020-02-06,48
2020-02-07,46
2020-02-08,43
2020-02-09,40
2020-02-10,39
2020-02-11,40
2020-02-12,40
2020-02-13,40
2020-02-14,40
2020-02-15,40
2020-02-16,39
2020-02-17,40
2020-02-18,38
2020-02-19,38
2020-02-20,38
2020-02-21,38
2020-02-22,38
2020-02-23,38
2020-02-24,38
2020-02-25,38
2020-02-26,38
2020-02-27,38
2020-02-28,36
2020-02-29,34
2020-03-01,32
2020-03-02,30
2020-03-03,28
2020-03-04,26
2020-03-05,25
2020-03-06,25
2020-03-07,25
2020-03-08,26
2020-03-09,25
2020-03-10,27
2020-03-11,26
2020-03-12,26
2020-03-13,26
2020-03-14,26
2020-03-15,27
2020-03-16,29
2020-03-17,31
2020-03-18,33
2020-03-19,34
2020-03-20,35
2020-03-21,35
2020-03-22,35
2020-03-23,35
2020-03-24,35
2020-03-25,34
2020-03-26,35
2020-03-27,35
2020-03-28,37
2020-03-29,39
2020-03-30,41
2020-03-31,44
2020-04-01,43
2020-04-02,40
2020-04-03,39
2020-04-04,38
2020-04-05,38
2020-04-06,39
2020-04-07,39
2020-04-08,40
2020-04-09,41
2020-04-10,42
2020-04-11,42
2020-04-12,45
2020-04-13,48
2020-04-14,50
2020-04-15,51
2020-04-16,52
2020-04-17,54
2020-04-18,57
2020-04-19,60
2020-04-20,61
2020-04-21,60
2020-04-22,58
2020-04-23,59
2020-04-24,60
2020-04-25,61
2020-04-26,62
2020-04-27,63
2020-04-28,63
2020-04-29,63
2020-04-30,62
2020-05-01,64
2020-05-02,64
2020-05-03,65
2020-05-04,65
2020-05-05,66
2020-05-06,66
2020-05-07,70
2020-05-08,73
2020-05-09,77
2020-05-10,81
2020-05-11,86
2020-05-12,91
2020-05-13,96
