date_obj,Steel%20crossbow price
2019-07-30,245
2019-07-31,245
2019-08-01,245
2019-08-02,235
2019-08-03,235
2019-08-04,228
2019-08-05,228
2019-08-06,218
2019-08-07,218
2019-08-08,218
2019-08-09,212
2019-08-10,212
2019-08-11,202
2019-08-12,202
2019-08-13,202
2019-08-14,194
2019-08-15,194
2019-08-16,187
2019-08-17,187
2019-08-18,187
2019-08-19,181
2019-08-20,181
2019-08-21,181
2019-08-22,173
2019-08-23,173
2019-08-24,173
2019-08-24,173
2019-08-25,169
2019-08-25,169
2019-08-26,169
2019-08-26,169
2019-08-27,169
2019-08-27,169
2019-08-28,163
2019-08-29,163
2019-08-30,163
2019-08-31,161
2019-09-01,161
2019-09-02,161
2019-09-03,158
2019-09-04,158
2019-09-05,158
2019-09-06,158
2019-09-07,159
2019-09-08,159
2019-09-09,159
2019-09-10,159
2019-09-11,153
2019-09-12,153
2019-09-13,153
2019-09-14,153
2019-09-15,157
2019-09-16,157
2019-09-17,157
2019-09-18,165
2019-09-19,165
2019-09-20,165
2019-09-21,165
2019-09-22,174
2019-09-23,174
2019-09-24,174
2019-09-25,174
2019-09-26,181
2019-09-27,181
2019-09-28,181
2019-09-29,181
2019-09-30,181
2019-10-01,179
2019-10-02,179
2019-10-03,179
2019-10-04,179
2019-10-05,179
2019-10-06,171
2019-10-07,171
2019-10-08,171
2019-10-09,171
2019-10-10,163
2019-10-11,163
2019-10-12,163
2019-10-13,159
2019-10-14,159
2019-10-15,159
2019-10-16,159
2019-10-17,155
2019-10-18,155
2019-10-19,155
2019-10-20,155
2019-10-21,154
2019-10-22,154
2019-10-23,154
2019-10-24,154
2019-10-25,156
2019-10-26,156
2019-10-27,156
2019-10-28,150
2019-10-29,150
2019-10-30,150
2019-10-31,150
2019-11-01,150
2019-11-02,148
2019-11-03,148
2019-11-04,148
2019-11-05,148
2019-11-06,140
2019-11-07,140
2019-11-08,140
2019-11-09,133
2019-11-10,133
2019-11-11,133
2019-11-12,132
2019-11-13,132
2019-11-14,132
2019-11-15,132
2019-11-16,133
2019-11-17,133
2019-11-18,133
2019-11-19,133
2019-11-20,134
2019-11-21,134
2019-11-22,134
2019-11-23,134
2019-11-24,138
2019-11-25,138
2019-11-26,138
2019-11-27,138
2019-11-28,133
2019-11-29,133
2019-11-30,133
2019-12-01,133
2019-12-02,132
2019-12-03,132
2019-12-04,132
2019-12-05,132
2019-12-06,132
2019-12-07,127
2019-12-08,127
2019-12-09,127
2019-12-10,127
2019-12-11,127
2019-12-12,129
2019-12-13,129
2019-12-14,129
2019-12-15,129
2019-12-16,130
2019-12-17,130
2019-12-18,130
2019-12-19,130
2019-12-20,135
2019-12-21,135
2019-12-22,135
2019-12-23,135
2019-12-24,128
2019-12-25,128
2019-12-26,128
2019-12-27,125
2019-12-28,125
2019-12-29,125
2019-12-30,125
2019-12-31,118
2020-01-01,118
2020-01-02,118
2020-01-03,113
2020-01-04,113
2020-01-05,113
2020-01-06,108
2020-01-07,108
2020-01-08,108
2020-01-09,108
2020-01-10,103
2020-01-11,103
2020-01-12,103
2020-01-13,103
2020-01-14,106
2020-01-15,106
2020-01-16,106
2020-01-17,100
2020-01-18,100
2020-01-19,100
2020-01-20,96
2020-01-21,96
2020-01-22,96
2020-01-23,92
2020-01-24,92
2020-01-25,92
2020-01-26,88
2020-01-27,88
2020-01-28,88
2020-01-29,87
2020-01-30,87
2020-01-31,87
2020-02-01,84
2020-02-02,84
2020-02-03,84
2020-02-04,84
2020-02-05,84
2020-02-06,84
2020-02-07,82
2020-02-08,82
2020-02-09,82
2020-02-10,83
2020-02-11,83
2020-02-12,83
2020-02-13,83
2020-02-14,81
2020-02-15,81
2020-02-16,81
2020-02-17,81
2020-02-18,77
2020-02-19,77
2020-02-20,77
2020-02-21,77
2020-02-22,76
2020-02-23,76
2020-02-24,76
2020-02-25,74
2020-02-26,74
2020-02-27,74
2020-02-28,74
2020-02-29,74
2020-03-01,74
2020-03-02,74
2020-03-03,71
2020-03-04,71
2020-03-05,71
2020-03-06,71
2020-03-07,70
2020-03-08,70
2020-03-09,70
2020-03-10,66
2020-03-11,66
2020-03-12,66
2020-03-13,67
2020-03-14,67
2020-03-15,67
2020-03-16,69
2020-03-17,69
2020-03-18,69
2020-03-19,70
2020-03-20,70
2020-03-21,73
2020-03-22,73
2020-03-23,71
2020-03-24,71
2020-03-25,70
2020-03-26,70
2020-03-27,66
2020-03-28,66
2020-03-29,64
2020-03-30,64
2020-03-31,62
2020-04-01,62
2020-04-02,62
2020-04-03,62
2020-04-04,63
2020-04-05,63
2020-04-06,67
2020-04-07,67
2020-04-08,71
2020-04-09,71
2020-04-10,71
2020-04-11,73
2020-04-12,73
2020-04-13,74
2020-04-14,74
2020-04-15,78
2020-04-16,78
2020-04-17,78
2020-04-18,81
2020-04-19,81
2020-04-20,86
2020-04-21,86
2020-04-22,91
2020-04-23,91
2020-04-24,91
2020-04-25,94
2020-04-26,94
2020-04-27,95
2020-04-28,95
2020-04-29,97
2020-04-30,97
2020-05-01,99
2020-05-02,99
2020-05-03,97
2020-05-04,97
2020-05-05,97
2020-05-06,97
2020-05-07,97
2020-05-08,97
2020-05-09,98
2020-05-10,98
2020-05-11,98
2020-05-12,99
2020-05-13,99
