date_obj,Citizen%20trousers price
2019-03-28,2654
2019-03-29,2654
2019-03-30,2654
2019-03-31,2654
2019-04-01,2654
2019-04-02,2654
2019-04-03,2654
2019-04-04,2529
2019-04-05,2529
2019-04-06,2529
2019-04-07,2529
2019-04-08,2529
2019-04-09,2529
2019-04-10,2529
2019-04-11,2529
2019-04-12,2529
2019-04-13,2529
2019-04-14,2529
2019-04-15,2529
2019-04-16,2529
2019-04-17,2421
2019-04-18,2421
2019-04-19,2421
2019-04-20,2421
2019-04-21,2421
2019-04-22,2421
2019-04-23,2421
2019-04-24,2421
2019-04-25,2421
2019-04-26,2421
2019-04-27,2421
2019-04-28,2421
2019-04-29,2421
2019-04-30,2421
2019-05-01,2421
2019-05-02,2336
2019-05-03,2336
2019-05-04,2336
2019-05-05,2336
2019-05-06,2336
2019-05-07,2336
2019-05-08,2336
2019-05-09,2336
2019-05-10,2336
2019-05-11,2336
2019-05-12,2336
2019-05-13,2336
2019-05-14,2336
2019-05-15,2336
2019-05-16,2336
2019-05-17,2336
2019-05-18,2336
2019-05-19,2336
2019-05-20,2280
2019-05-21,2280
2019-05-22,2280
2019-05-23,2280
2019-05-24,2280
2019-05-25,2280
2019-05-26,2280
2019-05-27,2280
2019-05-28,2280
2019-05-29,2280
2019-05-30,2280
2019-05-31,2280
2019-06-01,2280
2019-06-02,2280
2019-06-03,2280
2019-06-04,2280
2019-06-05,2280
2019-06-06,2280
2019-06-07,2195
2019-06-08,2195
2019-06-09,2195
2019-06-10,2195
2019-06-11,2195
2019-06-12,2195
2019-06-13,2195
2019-06-14,2195
2019-06-15,2195
2019-06-16,2195
2019-06-17,2195
2019-06-18,2195
2019-06-19,2195
2019-06-20,2195
2019-06-21,2195
2019-06-22,2195
2019-06-23,2195
2019-06-24,2195
2019-06-25,2195
2019-06-26,2195
2019-06-27,2195
2019-06-28,2195
2019-06-29,2100
2019-06-30,2100
2019-07-01,2100
2019-07-02,2100
2019-07-03,2100
2019-07-04,2100
2019-07-05,2100
2019-07-06,2100
2019-07-07,2100
2019-07-08,2100
2019-07-09,2100
2019-07-10,2100
2019-07-11,2100
2019-07-12,2100
2019-07-13,2100
2019-07-14,2100
2019-07-15,2100
2019-07-16,2100
2019-07-17,2100
2019-07-18,2100
2019-07-19,2100
2019-07-20,2100
2019-07-21,2100
2019-07-22,1999
2019-07-23,1999
2019-07-24,1999
2019-07-25,1999
2019-07-26,1999
2019-07-27,1999
2019-07-28,1999
2019-07-29,1999
2019-07-30,1999
2019-07-31,1999
2019-08-01,1999
2019-08-02,1999
2019-08-03,1999
2019-08-04,1999
2019-08-05,1999
2019-08-06,1999
2019-08-07,1999
2019-08-08,1999
2019-08-09,1999
2019-08-10,1999
2019-08-11,1999
2019-08-12,1999
2019-08-13,1999
2019-08-14,1999
2019-08-15,1949
2019-08-16,1949
2019-08-17,1949
2019-08-18,1949
2019-08-19,1949
2019-08-20,1949
2019-08-21,1949
2019-08-22,1949
2019-08-23,1949
2019-08-24,1949
2019-08-24,1949
2019-08-25,1949
2019-08-25,1949
2019-08-26,1949
2019-08-27,1949
2019-08-27,1949
2019-08-28,1949
2019-08-29,1949
2019-08-30,1949
2019-08-31,1949
2019-09-01,1949
2019-09-02,1949
2019-09-03,1949
2019-09-04,1949
2019-09-05,1949
2019-09-06,1949
2019-09-07,1949
2019-09-08,1949
2019-09-09,1949
2019-09-10,1949
2019-09-11,1860
2019-09-12,1860
2019-09-13,1860
2019-09-14,1860
2019-09-15,1860
2019-09-16,1860
2019-09-17,1860
2019-09-18,1860
2019-09-19,1860
2019-09-20,1860
2019-09-21,1860
2019-09-22,1860
2019-09-23,1860
2019-09-24,1860
2019-09-25,1860
2019-09-26,1860
2019-09-27,1860
2019-09-28,1860
2019-09-29,1860
2019-09-30,1860
2019-10-01,1860
2019-10-02,1860
2019-10-03,1860
2019-10-04,1860
2019-10-05,1860
2019-10-06,1860
2019-10-07,1860
2019-10-08,1797
2019-10-09,1797
2019-10-10,1797
2019-10-11,1797
2019-10-12,1797
2019-10-13,1797
2019-10-14,1797
2019-10-15,1797
2019-10-16,1797
2019-10-17,1797
2019-10-18,1797
2019-10-19,1797
2019-10-20,1797
2019-10-21,1797
2019-10-22,1797
2019-10-23,1797
2019-10-24,1797
2019-10-25,1797
2019-10-26,1797
2019-10-27,1797
2019-10-28,1797
2019-10-29,1797
2019-10-30,1797
2019-10-31,1797
2019-11-01,1797
2019-11-02,1797
2019-11-03,1730
2019-11-04,1730
2019-11-05,1730
2019-11-06,1730
2019-11-07,1730
2019-11-08,1730
2019-11-09,1730
2019-11-10,1730
2019-11-11,1730
2019-11-12,1730
2019-11-13,1730
2019-11-14,1730
2019-11-15,1730
2019-11-16,1730
2019-11-17,1730
2019-11-18,1730
2019-11-19,1730
2019-11-20,1730
2019-11-21,1730
2019-11-22,1730
2019-11-23,1730
2019-11-24,1730
2019-11-25,1730
2019-11-26,1730
2019-11-27,1730
2019-11-28,1646
2019-11-29,1646
2019-11-30,1646
2019-12-01,1646
2019-12-02,1646
2019-12-03,1646
2019-12-04,1646
2019-12-05,1646
2019-12-06,1646
2019-12-07,1646
2019-12-08,1646
2019-12-09,1646
2019-12-10,1646
2019-12-11,1646
2019-12-12,1646
2019-12-13,1646
2019-12-14,1646
2019-12-15,1646
2019-12-16,1646
2019-12-17,1646
2019-12-18,1646
2019-12-19,1646
2019-12-20,1646
2019-12-21,1646
2019-12-22,1646
2019-12-23,1646
2019-12-24,1646
2019-12-25,1646
2019-12-26,1646
2019-12-27,1646
2019-12-28,1646
2019-12-29,1646
2019-12-30,1646
2019-12-31,1662
2020-01-01,1662
2020-01-02,1662
2020-01-03,1662
2020-01-04,1662
2020-01-05,1662
2020-01-06,1662
2020-01-07,1662
2020-01-08,1662
2020-01-09,1662
2020-01-10,1662
2020-01-11,1662
2020-01-12,1662
2020-01-13,1662
2020-01-14,1662
2020-01-15,1662
2020-01-16,1662
2020-01-17,1662
2020-01-18,1662
2020-01-19,1662
2020-01-20,1662
2020-01-21,1662
2020-01-22,1662
2020-01-23,1662
2020-01-24,1665
2020-01-25,1665
2020-01-26,1665
2020-01-27,1665
2020-01-28,1665
2020-01-29,1665
2020-01-30,1665
2020-01-31,1665
2020-02-01,1665
2020-02-02,1665
2020-02-03,1665
2020-02-04,1665
2020-02-05,1665
2020-02-06,1665
2020-02-07,1665
2020-02-08,1665
2020-02-09,1665
2020-02-10,1665
2020-02-11,1665
2020-02-12,1665
2020-02-13,1665
2020-02-14,1665
2020-02-15,1665
2020-02-16,1665
2020-02-17,1665
2020-02-18,1665
2020-02-19,1665
2020-02-20,1665
2020-02-21,1665
2020-02-22,1660
2020-02-23,1660
2020-02-24,1660
2020-02-25,1660
2020-02-26,1660
2020-02-27,1660
2020-02-28,1660
2020-02-29,1660
2020-03-01,1660
2020-03-02,1660
2020-03-03,1660
2020-03-04,1660
2020-03-05,1660
2020-03-06,1660
2020-03-07,1660
2020-03-08,1660
2020-03-09,1660
2020-03-10,1660
2020-03-11,1660
2020-03-12,1660
2020-03-13,1660
2020-03-14,1660
2020-03-15,1660
2020-03-16,1660
2020-03-17,1660
2020-03-18,1674
2020-03-19,1674
2020-03-20,1674
2020-03-21,1674
2020-03-22,1674
2020-03-23,1674
2020-03-24,1674
2020-03-25,1674
2020-03-26,1674
2020-03-27,1674
2020-03-28,1674
2020-03-29,1674
2020-03-30,1674
2020-03-31,1674
2020-04-01,1674
2020-04-02,1674
2020-04-03,1674
2020-04-04,1674
2020-04-05,1674
2020-04-06,1674
2020-04-07,1674
2020-04-08,1674
2020-04-09,1668
2020-04-10,1668
2020-04-11,1668
2020-04-12,1668
2020-04-13,1668
2020-04-14,1668
2020-04-15,1668
2020-04-16,1668
2020-04-17,1668
2020-04-18,1668
2020-04-19,1668
2020-04-20,1668
2020-04-21,1668
2020-04-22,1668
2020-04-23,1668
2020-04-24,1668
2020-04-25,1668
2020-04-26,1668
2020-04-27,1608
2020-04-28,1608
2020-04-29,1608
2020-04-30,1608
2020-05-01,1608
2020-05-02,1608
2020-05-03,1608
2020-05-04,1608
2020-05-05,1608
2020-05-06,1608
2020-05-07,1608
2020-05-08,1608
2020-05-09,1608
2020-05-10,1608
2020-05-11,1608
2020-05-12,1608
2020-05-13,1550
