date_obj,Kebbit%20spike price
2019-09-04,388
2019-09-05,388
2019-09-06,388
2019-09-07,398
2019-09-08,398
2019-09-09,398
2019-09-10,398
2019-09-11,410
2019-09-12,410
2019-09-13,410
2019-09-14,410
2019-09-15,410
2019-09-16,430
2019-09-17,430
2019-09-18,430
2019-09-19,430
2019-09-20,444
2019-09-21,444
2019-09-22,444
2019-09-23,454
2019-09-24,454
2019-09-25,454
2019-09-26,454
2019-09-27,474
2019-09-28,474
2019-09-29,474
2019-09-30,474
2019-10-01,493
2019-10-02,493
2019-10-03,493
2019-10-04,493
2019-10-05,493
2019-10-06,501
2019-10-07,501
2019-10-08,501
2019-10-09,501
2019-10-10,517
2019-10-11,517
2019-10-12,517
2019-10-13,517
2019-10-14,532
2019-10-15,532
2019-10-16,532
2019-10-17,532
2019-10-18,532
2019-10-19,542
2019-10-20,542
2019-10-21,542
2019-10-22,542
2019-10-23,556
2019-10-24,556
2019-10-25,556
2019-10-26,556
2019-10-27,578
2019-10-28,578
2019-10-29,578
2019-10-30,578
2019-10-31,588
2019-11-01,588
2019-11-02,588
2019-11-03,588
2019-11-04,604
2019-11-05,604
2019-11-06,604
2019-11-07,604
2019-11-08,629
2019-11-09,629
2019-11-10,629
2019-11-11,650
2019-11-12,650
2019-11-13,650
2019-11-14,650
2019-11-15,661
2019-11-16,661
2019-11-17,661
2019-11-18,689
2019-11-19,689
2019-11-20,689
2019-11-21,689
2019-11-22,689
2019-11-23,701
2019-11-24,701
2019-11-25,701
2019-11-26,727
2019-11-27,727
2019-11-28,727
2019-11-29,727
2019-11-30,738
2019-12-01,738
2019-12-02,738
2019-12-03,738
2019-12-04,762
2019-12-05,762
2019-12-06,762
2019-12-07,762
2019-12-08,762
2019-12-09,773
2019-12-10,773
2019-12-11,773
2019-12-12,773
2019-12-13,798
2019-12-14,798
2019-12-15,798
2019-12-16,798
2019-12-17,822
2019-12-18,822
2019-12-19,822
2019-12-20,822
2019-12-21,834
2019-12-22,834
2019-12-23,834
2019-12-24,834
2019-12-25,873
2019-12-26,873
2019-12-27,873
2019-12-28,873
2019-12-29,903
2019-12-30,903
2019-12-31,903
2020-01-01,903
2020-01-02,924
2020-01-03,924
2020-01-04,924
2020-01-05,924
2020-01-06,953
2020-01-07,953
2020-01-08,953
2020-01-09,953
2020-01-10,981
2020-01-11,981
2020-01-12,981
2020-01-13,981
2020-01-14,987
2020-01-15,987
2020-01-16,987
2020-01-17,1012
2020-01-18,1012
2020-01-19,1012
2020-01-20,1012
2020-01-21,999
2020-01-22,999
2020-01-23,999
2020-01-24,987
2020-01-25,987
2020-01-26,987
2020-01-27,987
2020-01-28,988
2020-01-29,988
2020-01-30,988
2020-01-31,988
2020-02-01,948
2020-02-02,948
2020-02-03,948
2020-02-04,938
2020-02-05,938
2020-02-06,938
2020-02-07,938
2020-02-08,939
2020-02-09,939
2020-02-10,939
2020-02-11,972
2020-02-12,972
2020-02-13,972
2020-02-14,955
2020-02-15,955
2020-02-16,955
2020-02-17,955
2020-02-18,969
2020-02-19,969
2020-02-20,969
2020-02-21,969
2020-02-22,983
2020-02-23,983
2020-02-24,983
2020-02-25,999
2020-02-26,999
2020-02-27,999
2020-02-28,1027
2020-02-29,1027
2020-03-01,1027
2020-03-02,1027
2020-03-03,1024
2020-03-04,1024
2020-03-05,1024
2020-03-06,1024
2020-03-07,1033
2020-03-08,1033
2020-03-09,1033
2020-03-10,1070
2020-03-11,1070
2020-03-12,1070
2020-03-13,1099
2020-03-14,1099
2020-03-15,1099
2020-03-16,1123
2020-03-17,1123
2020-03-18,1123
2020-03-19,1158
2020-03-20,1158
2020-03-21,1158
2020-03-22,1206
2020-03-23,1206
2020-03-24,1210
2020-03-25,1210
2020-03-26,1250
2020-03-27,1250
2020-03-28,1250
2020-03-29,1231
2020-03-30,1231
2020-03-31,1252
2020-04-01,1252
2020-04-02,1257
2020-04-03,1257
2020-04-04,1257
2020-04-05,1274
2020-04-06,1274
2020-04-07,1298
2020-04-08,1332
2020-04-09,1332
2020-04-10,1344
2020-04-11,1307
2020-04-12,1307
2020-04-13,1272
2020-04-14,1272
2020-04-15,1260
2020-04-16,1260
2020-04-17,1260
2020-04-18,1239
2020-04-19,1239
2020-04-20,1213
2020-04-21,1213
2020-04-22,1167
2020-04-23,1167
2020-04-24,1167
2020-04-25,1153
2020-04-26,1153
2020-04-27,1179
2020-04-28,1179
2020-04-29,1188
2020-04-30,1188
2020-05-01,1185
2020-05-02,1185
2020-05-03,1202
2020-05-04,1202
2020-05-05,1238
2020-05-06,1271
2020-05-07,1271
2020-05-08,1311
2020-05-09,1311
2020-05-10,1356
2020-05-11,1356
2020-05-12,1402
2020-05-13,1456
