date_obj,Ruby%20bolt%20tips price
2019-09-05,99
2019-09-06,99
2019-09-07,99
2019-09-08,100
2019-09-09,99
2019-09-10,97
2019-09-11,97
2019-09-12,97
2019-09-13,100
2019-09-14,101
2019-09-15,100
2019-09-16,98
2019-09-17,97
2019-09-18,97
2019-09-19,99
2019-09-20,97
2019-09-21,100
2019-09-22,101
2019-09-23,102
2019-09-24,100
2019-09-25,100
2019-09-26,100
2019-09-27,100
2019-09-28,101
2019-09-29,101
2019-09-30,98
2019-10-01,97
2019-10-02,96
2019-10-03,96
2019-10-04,94
2019-10-05,96
2019-10-06,96
2019-10-07,94
2019-10-08,93
2019-10-09,94
2019-10-10,97
2019-10-11,96
2019-10-12,97
2019-10-13,95
2019-10-14,91
2019-10-15,89
2019-10-16,92
2019-10-17,96
2019-10-18,98
2019-10-19,96
2019-10-20,93
2019-10-21,93
2019-10-22,93
2019-10-23,94
2019-10-24,94
2019-10-25,94
2019-10-26,93
2019-10-27,93
2019-10-28,95
2019-10-29,96
2019-10-30,97
2019-10-31,95
2019-11-01,93
2019-11-02,93
2019-11-03,91
2019-11-04,90
2019-11-05,92
2019-11-06,92
2019-11-07,93
2019-11-08,94
2019-11-09,93
2019-11-10,92
2019-11-11,91
2019-11-12,89
2019-11-13,88
2019-11-14,89
2019-11-15,91
2019-11-16,95
2019-11-17,96
2019-11-18,94
2019-11-19,91
2019-11-20,89
2019-11-21,88
2019-11-22,90
2019-11-23,91
2019-11-24,91
2019-11-25,89
2019-11-26,90
2019-11-27,93
2019-11-28,94
2019-11-29,94
2019-11-30,96
2019-12-01,97
2019-12-02,97
2019-12-03,94
2019-12-04,95
2019-12-05,99
2019-12-06,97
2019-12-07,94
2019-12-08,92
2019-12-09,94
2019-12-10,91
2019-12-11,89
2019-12-12,89
2019-12-13,88
2019-12-14,91
2019-12-15,92
2019-12-16,94
2019-12-17,96
2019-12-18,98
2019-12-19,100
2019-12-20,101
2019-12-21,99
2019-12-22,96
2019-12-23,95
2019-12-24,92
2019-12-25,94
2019-12-26,95
2019-12-27,96
2019-12-28,95
2019-12-29,95
2019-12-30,93
2019-12-31,93
2020-01-01,92
2020-01-02,91
2020-01-03,94
2020-01-04,94
2020-01-05,92
2020-01-06,94
2020-01-07,95
2020-01-08,95
2020-01-09,97
2020-01-10,96
2020-01-11,94
2020-01-12,92
2020-01-13,92
2020-01-14,95
2020-01-15,95
2020-01-16,98
2020-01-17,98
2020-01-18,98
2020-01-19,96
2020-01-20,97
2020-01-21,99
2020-01-22,97
2020-01-23,95
2020-01-24,94
2020-01-25,95
2020-01-26,94
2020-01-27,97
2020-01-28,95
2020-01-29,90
2020-01-30,92
2020-01-31,97
2020-02-01,98
2020-02-02,98
2020-02-03,95
2020-02-04,94
2020-02-05,92
2020-02-06,88
2020-02-07,84
2020-02-08,79
2020-02-09,78
2020-02-10,80
2020-02-11,84
2020-02-12,87
2020-02-13,91
2020-02-14,95
2020-02-15,97
2020-02-16,96
2020-02-17,97
2020-02-18,98
2020-02-19,94
2020-02-20,92
2020-02-21,92
2020-02-22,92
2020-02-23,93
2020-02-24,91
2020-02-25,90
2020-02-26,89
2020-02-27,89
2020-02-28,92
2020-02-29,94
2020-03-01,95
2020-03-02,97
2020-03-03,94
2020-03-04,92
2020-03-05,92
2020-03-06,94
2020-03-07,94
2020-03-08,94
2020-03-09,94
2020-03-10,92
2020-03-11,90
2020-03-12,89
2020-03-13,90
2020-03-14,93
2020-03-15,94
2020-03-16,95
2020-03-17,99
2020-03-18,95
2020-03-19,93
2020-03-20,92
2020-03-21,89
2020-03-22,88
2020-03-23,90
2020-03-24,93
2020-03-25,94
2020-03-26,94
2020-03-27,93
2020-03-28,91
2020-03-29,90
2020-03-30,92
2020-03-31,96
2020-04-01,98
2020-04-02,101
2020-04-03,100
2020-04-04,98
2020-04-05,97
2020-04-06,97
2020-04-07,96
2020-04-08,92
2020-04-09,91
2020-04-10,91
2020-04-11,93
2020-04-12,96
2020-04-13,97
2020-04-14,99
2020-04-15,99
2020-04-16,97
2020-04-17,95
2020-04-18,94
2020-04-19,94
2020-04-20,96
2020-04-21,98
2020-04-22,99
2020-04-23,99
2020-04-24,97
2020-04-25,98
2020-04-26,100
2020-04-27,100
2020-04-28,97
2020-04-29,98
2020-04-30,96
2020-05-01,94
2020-05-02,94
2020-05-03,95
2020-05-04,95
2020-05-05,98
2020-05-06,97
2020-05-07,96
2020-05-08,95
2020-05-09,97
2020-05-10,101
2020-05-11,101
2020-05-12,99
2020-05-13,98
