date_obj,Fried%20mushrooms price
2019-08-25,82
2019-08-26,82
2019-08-26,82
2019-08-27,82
2019-08-27,82
2019-08-28,82
2019-08-29,82
2019-08-30,82
2019-08-31,81
2019-09-01,81
2019-09-02,81
2019-09-03,81
2019-09-04,81
2019-09-05,80
2019-09-06,80
2019-09-07,80
2019-09-08,80
2019-09-09,80
2019-09-10,80
2019-09-11,82
2019-09-12,82
2019-09-13,82
2019-09-14,82
2019-09-15,82
2019-09-16,82
2019-09-17,79
2019-09-18,79
2019-09-19,79
2019-09-20,79
2019-09-21,79
2019-09-22,76
2019-09-23,76
2019-09-24,76
2019-09-25,76
2019-09-26,74
2019-09-27,74
2019-09-28,74
2019-09-29,74
2019-09-30,74
2019-10-01,72
2019-10-02,72
2019-10-03,72
2019-10-04,72
2019-10-05,72
2019-10-06,72
2019-10-07,68
2019-10-08,68
2019-10-09,68
2019-10-10,68
2019-10-11,68
2019-10-12,68
2019-10-13,68
2019-10-14,66
2019-10-15,66
2019-10-16,66
2019-10-17,66
2019-10-18,66
2019-10-19,66
2019-10-20,66
2019-10-21,66
2019-10-22,66
2019-10-23,66
2019-10-24,66
2019-10-25,66
2019-10-26,70
2019-10-27,70
2019-10-28,70
2019-10-29,70
2019-10-30,70
2019-10-31,70
2019-11-01,70
2019-11-02,74
2019-11-03,74
2019-11-04,74
2019-11-05,74
2019-11-06,74
2019-11-07,74
2019-11-08,76
2019-11-09,76
2019-11-10,76
2019-11-11,76
2019-11-12,76
2019-11-13,76
2019-11-14,78
2019-11-15,78
2019-11-16,78
2019-11-17,78
2019-11-18,78
2019-11-19,78
2019-11-20,78
2019-11-21,78
2019-11-22,82
2019-11-23,82
2019-11-24,82
2019-11-25,82
2019-11-26,82
2019-11-27,82
2019-11-28,82
2019-11-29,82
2019-11-30,83
2019-12-01,83
2019-12-02,83
2019-12-03,83
2019-12-04,83
2019-12-05,83
2019-12-06,83
2019-12-07,83
2019-12-08,86
2019-12-09,86
2019-12-10,86
2019-12-11,86
2019-12-12,86
2019-12-13,86
2019-12-14,86
2019-12-15,90
2019-12-16,90
2019-12-17,90
2019-12-18,90
2019-12-19,90
2019-12-20,90
2019-12-21,90
2019-12-22,85
2019-12-23,85
2019-12-24,85
2019-12-25,85
2019-12-26,85
2019-12-27,85
2019-12-28,85
2019-12-29,89
2019-12-30,89
2019-12-31,89
2020-01-01,89
2020-01-02,89
2020-01-03,89
2020-01-04,88
2020-01-05,88
2020-01-06,88
2020-01-07,88
2020-01-08,88
2020-01-09,88
2020-01-10,86
2020-01-11,86
2020-01-12,86
2020-01-13,86
2020-01-14,86
2020-01-15,86
2020-01-16,87
2020-01-17,87
2020-01-18,87
2020-01-19,87
2020-01-20,87
2020-01-21,87
2020-01-22,88
2020-01-23,88
2020-01-24,88
2020-01-25,88
2020-01-26,88
2020-01-27,88
2020-01-28,88
2020-01-29,88
2020-01-30,88
2020-01-31,88
2020-02-01,91
2020-02-02,91
2020-02-03,91
2020-02-04,91
2020-02-05,91
2020-02-06,93
2020-02-07,93
2020-02-08,93
2020-02-09,93
2020-02-10,93
2020-02-11,93
2020-02-12,90
2020-02-13,90
2020-02-14,90
2020-02-15,90
2020-02-16,90
2020-02-17,90
2020-02-18,90
2020-02-19,90
2020-02-20,90
2020-02-21,90
2020-02-22,90
2020-02-23,90
2020-02-24,94
2020-02-25,94
2020-02-26,94
2020-02-27,94
2020-02-28,94
2020-02-29,94
2020-03-01,99
2020-03-02,99
2020-03-03,99
2020-03-04,99
2020-03-05,99
2020-03-06,100
2020-03-07,100
2020-03-08,100
2020-03-09,100
2020-03-10,100
2020-03-11,100
2020-03-12,100
2020-03-13,100
2020-03-14,100
2020-03-15,100
2020-03-16,100
2020-03-17,100
2020-03-18,100
2020-03-19,100
2020-03-20,100
2020-03-21,100
2020-03-22,100
2020-03-23,100
2020-03-24,100
2020-03-25,100
2020-03-26,100
2020-03-27,100
2020-03-28,105
2020-03-29,105
2020-03-30,105
2020-03-31,110
2020-04-01,110
2020-04-02,110
2020-04-03,110
2020-04-04,116
2020-04-05,116
2020-04-06,116
2020-04-07,114
2020-04-08,114
2020-04-09,114
2020-04-10,114
2020-04-11,115
2020-04-12,115
2020-04-13,115
2020-04-14,113
2020-04-15,113
2020-04-16,113
2020-04-17,107
2020-04-18,107
2020-04-19,103
2020-04-20,103
2020-04-21,103
2020-04-22,99
2020-04-23,99
2020-04-24,99
2020-04-25,99
2020-04-26,98
2020-04-27,98
2020-04-28,98
2020-04-29,97
2020-04-30,97
2020-05-01,97
2020-05-02,97
2020-05-03,93
2020-05-04,93
2020-05-05,93
2020-05-06,94
2020-05-07,94
2020-05-08,94
2020-05-09,94
2020-05-10,91
2020-05-11,91
2020-05-12,91
2020-05-13,91
