date_obj,Steel%20knife price
2019-09-05,40
2019-09-06,40
2019-09-07,40
2019-09-08,40
2019-09-09,40
2019-09-10,40
2019-09-11,40
2019-09-12,40
2019-09-13,39
2019-09-14,39
2019-09-15,40
2019-09-16,40
2019-09-17,40
2019-09-18,41
2019-09-19,42
2019-09-20,42
2019-09-21,42
2019-09-22,42
2019-09-23,42
2019-09-24,42
2019-09-25,42
2019-09-26,42
2019-09-27,42
2019-09-28,42
2019-09-29,43
2019-09-30,41
2019-10-01,41
2019-10-02,42
2019-10-03,41
2019-10-04,42
2019-10-05,41
2019-10-06,42
2019-10-07,43
2019-10-08,42
2019-10-09,42
2019-10-10,42
2019-10-11,41
2019-10-12,41
2019-10-13,41
2019-10-14,40
2019-10-15,40
2019-10-16,39
2019-10-17,38
2019-10-18,38
2019-10-19,36
2019-10-20,36
2019-10-21,35
2019-10-22,35
2019-10-23,35
2019-10-24,34
2019-10-25,34
2019-10-26,34
2019-10-27,34
2019-10-28,34
2019-10-29,33
2019-10-30,32
2019-10-31,31
2019-11-01,31
2019-11-02,31
2019-11-03,31
2019-11-04,31
2019-11-05,30
2019-11-06,30
2019-11-07,31
2019-11-08,32
2019-11-09,32
2019-11-10,32
2019-11-11,32
2019-11-12,33
2019-11-13,34
2019-11-14,34
2019-11-15,35
2019-11-16,35
2019-11-17,35
2019-11-18,35
2019-11-19,36
2019-11-20,36
2019-11-21,37
2019-11-22,38
2019-11-23,38
2019-11-24,38
2019-11-25,37
2019-11-26,36
2019-11-27,36
2019-11-28,36
2019-11-29,36
2019-11-30,36
2019-12-01,36
2019-12-02,36
2019-12-03,36
2019-12-04,36
2019-12-05,36
2019-12-06,36
2019-12-07,36
2019-12-08,36
2019-12-09,37
2019-12-10,37
2019-12-11,38
2019-12-12,39
2019-12-13,39
2019-12-14,40
2019-12-15,42
2019-12-16,42
2019-12-17,42
2019-12-18,42
2019-12-19,43
2019-12-20,43
2019-12-21,43
2019-12-22,43
2019-12-23,43
2019-12-24,42
2019-12-25,44
2019-12-26,44
2019-12-27,44
2019-12-28,44
2019-12-29,45
2019-12-30,45
2019-12-31,45
2020-01-01,46
2020-01-02,47
2020-01-03,47
2020-01-04,47
2020-01-05,47
2020-01-06,45
2020-01-07,42
2020-01-08,39
2020-01-09,37
2020-01-10,36
2020-01-11,36
2020-01-12,36
2020-01-13,36
2020-01-14,36
2020-01-15,36
2020-01-16,36
2020-01-17,37
2020-01-18,38
2020-01-19,39
2020-01-20,39
2020-01-21,39
2020-01-22,40
2020-01-23,41
2020-01-24,42
2020-01-25,43
2020-01-26,44
2020-01-27,45
2020-01-28,46
2020-01-29,45
2020-01-30,45
2020-01-31,45
2020-02-01,46
2020-02-02,47
2020-02-03,47
2020-02-04,48
2020-02-05,48
2020-02-06,47
2020-02-07,46
2020-02-08,46
2020-02-09,46
2020-02-10,46
2020-02-11,47
2020-02-12,47
2020-02-13,48
2020-02-14,49
2020-02-15,51
2020-02-16,53
2020-02-17,54
2020-02-18,53
2020-02-19,53
2020-02-20,53
2020-02-21,53
2020-02-22,54
2020-02-23,54
2020-02-24,54
2020-02-25,54
2020-02-26,55
2020-02-27,55
2020-02-28,55
2020-02-29,55
2020-03-01,56
2020-03-02,55
2020-03-03,55
2020-03-04,53
2020-03-05,51
2020-03-06,50
2020-03-07,50
2020-03-08,50
2020-03-09,50
2020-03-10,50
2020-03-11,50
2020-03-12,51
2020-03-13,52
2020-03-14,53
2020-03-15,53
2020-03-16,54
2020-03-17,54
2020-03-18,56
2020-03-19,55
2020-03-20,55
2020-03-21,56
2020-03-22,57
2020-03-23,58
2020-03-24,59
2020-03-25,60
2020-03-26,62
2020-03-27,64
2020-03-28,65
2020-03-29,66
2020-03-30,68
2020-03-31,68
2020-04-01,69
2020-04-02,69
2020-04-03,70
2020-04-04,70
2020-04-05,68
2020-04-06,66
2020-04-07,65
2020-04-08,65
2020-04-09,65
2020-04-10,65
2020-04-11,66
2020-04-12,65
2020-04-13,64
2020-04-14,64
2020-04-15,63
2020-04-16,61
2020-04-17,63
2020-04-18,63
2020-04-19,64
2020-04-20,65
2020-04-21,66
2020-04-22,66
2020-04-23,66
2020-04-24,67
2020-04-25,67
2020-04-26,67
2020-04-27,66
2020-04-28,66
2020-04-29,67
2020-04-30,68
2020-05-01,68
2020-05-02,68
2020-05-03,68
2020-05-04,68
2020-05-05,68
2020-05-06,69
2020-05-07,69
2020-05-08,69
2020-05-09,69
2020-05-10,69
2020-05-11,69
2020-05-12,69
2020-05-13,68
