date_obj,Raw%20mackerel price
2019-09-05,43
2019-09-06,43
2019-09-07,41
2019-09-08,40
2019-09-09,40
2019-09-10,38
2019-09-11,36
2019-09-12,35
2019-09-13,33
2019-09-14,31
2019-09-15,30
2019-09-16,29
2019-09-17,27
2019-09-18,26
2019-09-19,24
2019-09-20,24
2019-09-21,23
2019-09-22,22
2019-09-23,21
2019-09-24,21
2019-09-25,20
2019-09-26,19
2019-09-27,19
2019-09-28,19
2019-09-29,19
2019-09-30,18
2019-10-01,17
2019-10-02,16
2019-10-03,15
2019-10-04,15
2019-10-05,14
2019-10-06,14
2019-10-07,14
2019-10-08,14
2019-10-09,14
2019-10-10,15
2019-10-11,15
2019-10-12,16
2019-10-13,17
2019-10-14,17
2019-10-15,17
2019-10-16,16
2019-10-17,16
2019-10-18,16
2019-10-19,15
2019-10-20,15
2019-10-21,15
2019-10-22,16
2019-10-23,16
2019-10-24,15
2019-10-25,15
2019-10-26,15
2019-10-27,15
2019-10-28,15
2019-10-29,15
2019-10-30,16
2019-10-31,16
2019-11-01,15
2019-11-02,15
2019-11-03,16
2019-11-04,16
2019-11-05,16
2019-11-06,16
2019-11-07,16
2019-11-08,16
2019-11-09,16
2019-11-10,16
2019-11-11,16
2019-11-12,15
2019-11-13,14
2019-11-14,14
2019-11-15,14
2019-11-16,14
2019-11-17,14
2019-11-18,14
2019-11-19,14
2019-11-20,14
2019-11-21,14
2019-11-22,15
2019-11-23,15
2019-11-24,16
2019-11-25,17
2019-11-26,17
2019-11-27,17
2019-11-28,18
2019-11-29,18
2019-11-30,19
2019-12-01,20
2019-12-02,20
2019-12-03,20
2019-12-04,19
2019-12-05,19
2019-12-06,19
2019-12-07,19
2019-12-08,19
2019-12-09,19
2019-12-10,19
2019-12-11,19
2019-12-12,19
2019-12-13,19
2019-12-14,19
2019-12-15,19
2019-12-16,19
2019-12-17,19
2019-12-18,19
2019-12-19,19
2019-12-20,19
2019-12-21,19
2019-12-22,19
2019-12-23,19
2019-12-24,19
2019-12-25,18
2019-12-26,18
2019-12-27,18
2019-12-28,19
2019-12-29,20
2019-12-30,21
2019-12-31,23
2020-01-01,23
2020-01-02,24
2020-01-03,25
2020-01-04,24
2020-01-05,22
2020-01-06,22
2020-01-07,23
2020-01-08,23
2020-01-09,22
2020-01-10,22
2020-01-11,23
2020-01-12,25
2020-01-13,25
2020-01-14,24
2020-01-15,24
2020-01-16,24
2020-01-17,24
2020-01-18,26
2020-01-19,28
2020-01-20,30
2020-01-21,30
2020-01-22,32
2020-01-23,34
2020-01-24,36
2020-01-25,37
2020-01-26,36
2020-01-27,36
2020-01-28,38
2020-01-29,40
2020-01-30,39
2020-01-31,38
2020-02-01,37
2020-02-02,37
2020-02-03,37
2020-02-04,37
2020-02-05,36
2020-02-06,36
2020-02-07,35
2020-02-08,33
2020-02-09,31
2020-02-10,29
2020-02-11,29
2020-02-12,28
2020-02-13,28
2020-02-14,28
2020-02-15,29
2020-02-16,29
2020-02-17,30
2020-02-18,29
2020-02-19,29
2020-02-20,29
2020-02-21,29
2020-02-22,29
2020-02-23,28
2020-02-24,27
2020-02-25,25
2020-02-26,24
2020-02-27,24
2020-02-28,24
2020-02-29,24
2020-03-01,24
2020-03-02,25
2020-03-03,26
2020-03-04,26
2020-03-05,25
2020-03-06,27
2020-03-07,29
2020-03-08,31
2020-03-09,33
2020-03-10,35
2020-03-11,37
2020-03-12,39
2020-03-13,41
2020-03-14,44
2020-03-15,47
2020-03-16,50
2020-03-17,53
2020-03-18,56
2020-03-19,59
2020-03-20,62
2020-03-21,65
2020-03-22,68
2020-03-23,70
2020-03-24,69
2020-03-25,70
2020-03-26,69
2020-03-27,70
2020-03-28,72
2020-03-29,74
2020-03-30,78
2020-03-31,82
2020-04-01,87
2020-04-02,89
2020-04-03,92
2020-04-04,93
2020-04-05,90
2020-04-06,89
2020-04-07,89
2020-04-08,87
2020-04-09,84
2020-04-10,81
2020-04-11,79
2020-04-12,75
2020-04-13,72
2020-04-14,70
2020-04-15,68
2020-04-16,67
2020-04-17,64
2020-04-18,62
2020-04-19,60
2020-04-20,58
2020-04-21,57
2020-04-22,55
2020-04-23,54
2020-04-24,53
2020-04-25,53
2020-04-26,52
2020-04-27,51
2020-04-28,50
2020-04-29,48
2020-04-30,46
2020-05-01,46
2020-05-02,45
2020-05-03,45
2020-05-04,48
2020-05-05,51
2020-05-06,54
2020-05-07,57
2020-05-08,60
2020-05-09,63
2020-05-10,67
2020-05-11,70
2020-05-12,72
2020-05-13,71
