date_obj,Tuna price
2019-09-09,99
2019-09-10,96
2019-09-11,95
2019-09-12,92
2019-09-13,88
2019-09-14,88
2019-09-15,88
2019-09-16,90
2019-09-17,91
2019-09-18,92
2019-09-19,95
2019-09-20,98
2019-09-21,100
2019-09-22,102
2019-09-23,104
2019-09-24,103
2019-09-25,108
2019-09-26,112
2019-09-27,114
2019-09-28,115
2019-09-29,114
2019-09-30,117
2019-10-01,120
2019-10-02,123
2019-10-03,127
2019-10-04,128
2019-10-05,130
2019-10-06,131
2019-10-07,132
2019-10-08,129
2019-10-09,124
2019-10-10,118
2019-10-11,113
2019-10-12,111
2019-10-13,106
2019-10-14,102
2019-10-15,100
2019-10-16,97
2019-10-17,92
2019-10-18,90
2019-10-19,87
2019-10-20,87
2019-10-21,85
2019-10-22,84
2019-10-23,83
2019-10-24,82
2019-10-25,83
2019-10-26,83
2019-10-27,83
2019-10-28,83
2019-10-29,83
2019-10-30,82
2019-10-31,83
2019-11-01,80
2019-11-02,77
2019-11-03,73
2019-11-04,69
2019-11-05,66
2019-11-06,64
2019-11-07,61
2019-11-08,59
2019-11-09,58
2019-11-10,57
2019-11-11,58
2019-11-12,57
2019-11-13,56
2019-11-14,55
2019-11-15,54
2019-11-16,54
2019-11-17,53
2019-11-18,52
2019-11-19,50
2019-11-20,50
2019-11-21,50
2019-11-22,50
2019-11-23,50
2019-11-24,50
2019-11-25,51
2019-11-26,51
2019-11-27,52
2019-11-28,54
2019-11-29,55
2019-11-30,55
2019-12-01,54
2019-12-02,55
2019-12-03,55
2019-12-04,55
2019-12-05,54
2019-12-06,54
2019-12-07,54
2019-12-08,54
2019-12-09,54
2019-12-10,54
2019-12-11,54
2019-12-12,54
2019-12-13,54
2019-12-14,55
2019-12-15,54
2019-12-16,54
2019-12-17,52
2019-12-18,49
2019-12-19,47
2019-12-20,46
2019-12-21,46
2019-12-22,47
2019-12-23,49
2019-12-24,51
2019-12-25,52
2019-12-26,53
2019-12-27,54
2019-12-28,55
2019-12-29,57
2019-12-30,57
2019-12-31,57
2020-01-01,57
2020-01-02,56
2020-01-03,55
2020-01-04,54
2020-01-05,52
2020-01-06,50
2020-01-07,49
2020-01-08,48
2020-01-09,48
2020-01-10,47
2020-01-11,46
2020-01-12,46
2020-01-13,45
2020-01-14,44
2020-01-15,45
2020-01-16,44
2020-01-17,45
2020-01-18,45
2020-01-19,44
2020-01-20,42
2020-01-21,42
2020-01-22,41
2020-01-23,42
2020-01-24,43
2020-01-25,43
2020-01-26,42
2020-01-27,42
2020-01-28,43
2020-01-29,43
2020-01-30,43
2020-01-31,42
2020-02-01,42
2020-02-02,42
2020-02-03,42
2020-02-04,42
2020-02-05,42
2020-02-06,43
2020-02-07,42
2020-02-08,41
2020-02-09,41
2020-02-10,41
2020-02-11,41
2020-02-12,41
2020-02-13,42
2020-02-14,42
2020-02-15,42
2020-02-16,41
2020-02-17,41
2020-02-18,40
2020-02-19,38
2020-02-20,38
2020-02-21,38
2020-02-22,38
2020-02-23,38
2020-02-24,38
2020-02-25,38
2020-02-26,38
2020-02-27,38
2020-02-28,39
2020-02-29,38
2020-03-01,38
2020-03-02,38
2020-03-03,39
2020-03-04,39
2020-03-05,39
2020-03-06,39
2020-03-07,39
2020-03-08,39
2020-03-09,39
2020-03-10,39
2020-03-11,39
2020-03-12,40
2020-03-13,40
2020-03-14,40
2020-03-15,40
2020-03-16,40
2020-03-17,40
2020-03-18,40
2020-03-19,40
2020-03-20,40
2020-03-21,40
2020-03-22,40
2020-03-23,39
2020-03-24,39
2020-03-25,38
2020-03-26,38
2020-03-27,39
2020-03-28,39
2020-03-29,39
2020-03-30,39
2020-03-31,39
2020-04-01,39
2020-04-02,39
2020-04-03,39
2020-04-04,39
2020-04-05,38
2020-04-06,38
2020-04-07,38
2020-04-08,39
2020-04-09,39
2020-04-10,39
2020-04-11,39
2020-04-12,39
2020-04-13,39
2020-04-14,39
2020-04-15,38
2020-04-16,37
2020-04-17,37
2020-04-18,37
2020-04-19,36
2020-04-20,37
2020-04-21,37
2020-04-22,37
2020-04-23,38
2020-04-24,38
2020-04-25,38
2020-04-26,38
2020-04-27,38
2020-04-28,38
2020-04-29,38
2020-04-30,38
2020-05-01,38
2020-05-02,39
2020-05-03,39
2020-05-04,38
2020-05-05,38
2020-05-06,38
2020-05-07,39
2020-05-08,39
2020-05-09,39
2020-05-10,39
2020-05-11,39
2020-05-12,39
2020-05-13,39
