date_obj,Loar%20remains price
2019-09-03,37
2019-09-04,37
2019-09-05,37
2019-09-06,37
2019-09-07,39
2019-09-08,39
2019-09-09,39
2019-09-10,39
2019-09-11,40
2019-09-12,40
2019-09-13,40
2019-09-14,40
2019-09-15,40
2019-09-16,40
2019-09-17,40
2019-09-18,41
2019-09-19,41
2019-09-20,41
2019-09-21,41
2019-09-22,42
2019-09-23,42
2019-09-24,42
2019-09-25,42
2019-09-26,42
2019-09-27,42
2019-09-28,42
2019-09-29,42
2019-09-30,41
2019-10-01,41
2019-10-02,41
2019-10-03,41
2019-10-04,44
2019-10-05,44
2019-10-06,44
2019-10-07,44
2019-10-08,44
2019-10-09,44
2019-10-10,44
2019-10-11,44
2019-10-12,44
2019-10-13,44
2019-10-14,44
2019-10-15,44
2019-10-16,45
2019-10-17,45
2019-10-18,45
2019-10-19,45
2019-10-20,47
2019-10-21,47
2019-10-22,47
2019-10-23,47
2019-10-24,44
2019-10-25,44
2019-10-26,44
2019-10-27,43
2019-10-28,43
2019-10-29,43
2019-10-30,43
2019-10-31,45
2019-11-01,45
2019-11-02,45
2019-11-03,43
2019-11-04,43
2019-11-05,43
2019-11-06,44
2019-11-07,44
2019-11-08,44
2019-11-09,42
2019-11-10,42
2019-11-11,42
2019-11-12,40
2019-11-13,40
2019-11-14,40
2019-11-15,38
2019-11-16,38
2019-11-17,38
2019-11-18,37
2019-11-19,37
2019-11-20,37
2019-11-21,37
2019-11-22,36
2019-11-23,36
2019-11-24,36
2019-11-25,35
2019-11-26,35
2019-11-27,35
2019-11-28,34
2019-11-29,34
2019-11-30,34
2019-12-01,34
2019-12-02,33
2019-12-03,33
2019-12-04,33
2019-12-05,33
2019-12-06,32
2019-12-07,32
2019-12-08,32
2019-12-09,32
2019-12-10,31
2019-12-11,31
2019-12-12,31
2019-12-13,31
2019-12-14,30
2019-12-15,30
2019-12-16,30
2019-12-17,29
2019-12-18,29
2019-12-19,29
2019-12-20,29
2019-12-21,28
2019-12-22,28
2019-12-23,28
2019-12-24,28
2019-12-25,30
2019-12-26,30
2019-12-27,30
2019-12-28,30
2019-12-29,30
2019-12-30,30
2019-12-31,30
2020-01-01,30
2020-01-02,30
2020-01-03,29
2020-01-04,29
2020-01-05,29
2020-01-06,28
2020-01-07,28
2020-01-08,28
2020-01-09,28
2020-01-10,28
2020-01-11,30
2020-01-12,30
2020-01-13,30
2020-01-14,30
2020-01-15,32
2020-01-16,32
2020-01-17,32
2020-01-18,32
2020-01-19,33
2020-01-20,33
2020-01-21,33
2020-01-22,35
2020-01-23,35
2020-01-24,35
2020-01-25,37
2020-01-26,37
2020-01-27,37
2020-01-28,39
2020-01-29,39
2020-01-30,39
2020-01-31,41
2020-02-01,41
2020-02-02,41
2020-02-03,41
2020-02-04,41
2020-02-05,41
2020-02-06,39
2020-02-07,39
2020-02-08,39
2020-02-09,39
2020-02-10,39
2020-02-11,39
2020-02-12,40
2020-02-13,40
2020-02-14,40
2020-02-15,40
2020-02-16,40
2020-02-17,38
2020-02-18,38
2020-02-19,37
2020-02-20,37
2020-02-21,37
2020-02-22,36
2020-02-23,36
2020-02-24,36
2020-02-25,35
2020-02-26,35
2020-02-27,35
2020-02-28,37
2020-02-29,37
2020-03-01,37
2020-03-02,39
2020-03-03,39
2020-03-04,39
2020-03-05,41
2020-03-06,41
2020-03-07,41
2020-03-08,44
2020-03-09,44
2020-03-10,47
2020-03-11,47
2020-03-12,47
2020-03-13,47
2020-03-14,47
2020-03-15,48
2020-03-16,48
2020-03-17,48
2020-03-18,48
2020-03-19,48
2020-03-20,51
2020-03-21,51
2020-03-22,50
2020-03-23,50
2020-03-24,49
2020-03-25,49
2020-03-26,49
2020-03-27,49
2020-03-28,52
2020-03-29,55
2020-03-30,55
2020-03-31,58
2020-04-01,58
2020-04-02,61
2020-04-03,61
2020-04-04,65
2020-04-05,65
2020-04-06,69
2020-04-07,69
2020-04-08,73
2020-04-09,73
2020-04-10,76
2020-04-11,79
2020-04-12,79
2020-04-13,83
2020-04-14,87
2020-04-15,92
2020-04-16,92
2020-04-17,94
2020-04-18,96
2020-04-19,100
2020-04-20,100
2020-04-21,104
2020-04-22,101
2020-04-23,101
2020-04-24,103
2020-04-25,99
2020-04-26,102
2020-04-27,107
2020-04-28,111
2020-04-29,111
2020-04-30,107
2020-05-01,107
2020-05-02,110
2020-05-03,107
2020-05-04,107
2020-05-05,113
2020-05-06,119
2020-05-07,119
2020-05-08,125
2020-05-09,125
2020-05-10,127
2020-05-11,127
2020-05-12,125
2020-05-13,120
