date_obj,Fish%20pie price
2019-07-07,52
2019-07-08,52
2019-07-09,50
2019-07-10,50
2019-07-11,48
2019-07-12,48
2019-07-13,48
2019-07-14,48
2019-07-15,48
2019-07-16,48
2019-07-17,48
2019-07-18,48
2019-07-19,48
2019-07-20,47
2019-07-21,47
2019-07-22,45
2019-07-23,45
2019-07-24,45
2019-07-25,46
2019-07-26,46
2019-07-27,46
2019-07-28,44
2019-07-29,44
2019-07-30,43
2019-07-31,43
2019-08-01,41
2019-08-02,41
2019-08-03,39
2019-08-04,39
2019-08-05,39
2019-08-06,40
2019-08-07,40
2019-08-08,42
2019-08-09,42
2019-08-10,45
2019-08-11,45
2019-08-12,45
2019-08-13,48
2019-08-14,48
2019-08-15,51
2019-08-16,51
2019-08-17,54
2019-08-18,54
2019-08-19,55
2019-08-20,55
2019-08-21,55
2019-08-22,54
2019-08-23,54
2019-08-24,53
2019-08-24,53
2019-08-25,53
2019-08-25,53
2019-08-26,53
2019-08-26,53
2019-08-27,51
2019-08-27,51
2019-08-28,51
2019-08-29,50
2019-08-30,50
2019-08-31,51
2019-09-01,51
2019-09-02,53
2019-09-03,53
2019-09-04,53
2019-09-05,53
2019-09-06,53
2019-09-07,51
2019-09-08,51
2019-09-09,51
2019-09-10,51
2019-09-11,50
2019-09-12,50
2019-09-13,50
2019-09-14,49
2019-09-15,49
2019-09-16,47
2019-09-17,47
2019-09-18,50
2019-09-19,50
2019-09-20,50
2019-09-21,49
2019-09-22,49
2019-09-23,50
2019-09-24,50
2019-09-25,50
2019-09-26,53
2019-09-27,53
2019-09-28,53
2019-09-29,51
2019-09-30,51
2019-10-01,54
2019-10-02,54
2019-10-03,54
2019-10-04,51
2019-10-05,51
2019-10-06,50
2019-10-07,50
2019-10-08,49
2019-10-09,49
2019-10-10,49
2019-10-11,47
2019-10-12,47
2019-10-13,45
2019-10-14,45
2019-10-15,43
2019-10-16,43
2019-10-17,43
2019-10-18,42
2019-10-19,42
2019-10-20,40
2019-10-21,40
2019-10-22,39
2019-10-23,39
2019-10-24,39
2019-10-25,39
2019-10-26,38
2019-10-27,38
2019-10-28,38
2019-10-29,38
2019-10-30,38
2019-10-31,40
2019-11-01,40
2019-11-02,40
2019-11-03,40
2019-11-04,41
2019-11-05,41
2019-11-06,41
2019-11-07,41
2019-11-08,41
2019-11-09,41
2019-11-10,41
2019-11-11,38
2019-11-12,38
2019-11-13,38
2019-11-14,38
2019-11-15,38
2019-11-16,39
2019-11-17,39
2019-11-18,39
2019-11-19,38
2019-11-20,38
2019-11-21,38
2019-11-22,37
2019-11-23,37
2019-11-24,38
2019-11-25,38
2019-11-26,38
2019-11-27,37
2019-11-28,37
2019-11-29,37
2019-11-30,35
2019-12-01,35
2019-12-02,35
2019-12-03,34
2019-12-04,34
2019-12-05,34
2019-12-06,35
2019-12-07,35
2019-12-08,35
2019-12-09,37
2019-12-10,37
2019-12-11,38
2019-12-12,38
2019-12-13,38
2019-12-14,38
2019-12-15,38
2019-12-16,40
2019-12-17,40
2019-12-18,40
2019-12-19,41
2019-12-20,41
2019-12-21,43
2019-12-22,43
2019-12-23,43
2019-12-24,46
2019-12-25,46
2019-12-26,46
2019-12-27,49
2019-12-28,49
2019-12-29,50
2019-12-30,50
2019-12-31,47
2020-01-01,47
2020-01-02,46
2020-01-03,46
2020-01-04,46
2020-01-05,47
2020-01-06,47
2020-01-07,46
2020-01-08,46
2020-01-09,46
2020-01-10,46
2020-01-11,46
2020-01-12,48
2020-01-13,48
2020-01-14,48
2020-01-15,51
2020-01-16,51
2020-01-17,54
2020-01-18,54
2020-01-19,57
2020-01-20,57
2020-01-21,57
2020-01-22,60
2020-01-23,60
2020-01-24,63
2020-01-25,63
2020-01-26,67
2020-01-27,67
2020-01-28,70
2020-01-29,70
2020-01-30,71
2020-01-31,71
2020-02-01,75
2020-02-02,75
2020-02-03,72
2020-02-04,72
2020-02-05,72
2020-02-06,72
2020-02-07,73
2020-02-08,73
2020-02-09,71
2020-02-10,71
2020-02-11,70
2020-02-12,70
2020-02-13,71
2020-02-14,71
2020-02-15,71
2020-02-16,71
2020-02-17,70
2020-02-18,70
2020-02-19,73
2020-02-20,73
2020-02-21,71
2020-02-22,68
2020-02-23,68
2020-02-24,70
2020-02-25,70
2020-02-26,74
2020-02-27,74
2020-02-28,77
2020-02-29,77
2020-03-01,77
2020-03-02,77
2020-03-03,76
2020-03-04,76
2020-03-05,75
2020-03-06,75
2020-03-07,76
2020-03-08,76
2020-03-09,76
2020-03-10,76
2020-03-11,78
2020-03-12,78
2020-03-13,79
2020-03-14,79
2020-03-15,76
2020-03-16,76
2020-03-17,79
2020-03-18,79
2020-03-19,79
2020-03-20,77
2020-03-21,77
2020-03-22,75
2020-03-23,75
2020-03-24,76
2020-03-25,76
2020-03-26,79
2020-03-27,79
2020-03-28,80
2020-03-29,81
2020-03-30,85
2020-03-31,85
2020-04-01,81
2020-04-02,80
2020-04-03,80
2020-04-04,81
2020-04-05,81
2020-04-06,77
2020-04-07,73
2020-04-08,70
2020-04-09,69
2020-04-10,69
2020-04-11,66
2020-04-12,64
2020-04-13,64
2020-04-14,63
2020-04-15,64
2020-04-16,64
2020-04-17,65
2020-04-18,64
2020-04-19,64
2020-04-20,64
2020-04-21,63
2020-04-22,61
2020-04-23,61
2020-04-24,62
2020-04-25,62
2020-04-26,59
2020-04-27,59
2020-04-28,59
2020-04-29,59
2020-04-30,59
2020-05-01,59
2020-05-02,62
2020-05-03,64
2020-05-04,64
2020-05-05,63
2020-05-06,61
2020-05-07,61
2020-05-08,58
2020-05-09,56
2020-05-10,54
2020-05-11,54
2020-05-12,53
2020-05-13,56
