date_obj,Broad%20bolts price
2019-08-26,60
2019-08-27,60
2019-08-27,60
2019-08-28,60
2019-08-29,59
2019-08-30,59
2019-08-31,59
2019-09-01,59
2019-09-02,59
2019-09-03,59
2019-09-04,59
2019-09-05,59
2019-09-06,59
2019-09-07,59
2019-09-08,59
2019-09-09,60
2019-09-10,60
2019-09-11,59
2019-09-12,59
2019-09-13,59
2019-09-14,59
2019-09-15,59
2019-09-16,59
2019-09-17,59
2019-09-18,60
2019-09-19,60
2019-09-20,62
2019-09-21,61
2019-09-22,60
2019-09-23,60
2019-09-24,60
2019-09-25,61
2019-09-26,63
2019-09-27,62
2019-09-28,61
2019-09-29,62
2019-09-30,64
2019-10-01,68
2019-10-02,69
2019-10-03,68
2019-10-04,67
2019-10-05,66
2019-10-06,64
2019-10-07,64
2019-10-08,64
2019-10-09,63
2019-10-10,62
2019-10-11,63
2019-10-12,63
2019-10-13,63
2019-10-14,62
2019-10-15,61
2019-10-16,62
2019-10-17,62
2019-10-18,64
2019-10-19,64
2019-10-20,63
2019-10-21,63
2019-10-22,63
2019-10-23,64
2019-10-24,64
2019-10-25,64
2019-10-26,63
2019-10-27,62
2019-10-28,61
2019-10-29,61
2019-10-30,60
2019-10-31,60
2019-11-01,60
2019-11-02,60
2019-11-03,61
2019-11-04,60
2019-11-05,61
2019-11-06,62
2019-11-07,62
2019-11-08,62
2019-11-09,62
2019-11-10,62
2019-11-11,63
2019-11-12,65
2019-11-13,65
2019-11-14,64
2019-11-15,65
2019-11-16,64
2019-11-17,64
2019-11-18,63
2019-11-19,62
2019-11-20,63
2019-11-21,64
2019-11-22,64
2019-11-23,63
2019-11-24,64
2019-11-25,63
2019-11-26,63
2019-11-27,63
2019-11-28,64
2019-11-29,63
2019-11-30,63
2019-12-01,63
2019-12-02,63
2019-12-03,63
2019-12-04,64
2019-12-05,64
2019-12-06,64
2019-12-07,63
2019-12-08,64
2019-12-09,65
2019-12-10,64
2019-12-11,64
2019-12-12,63
2019-12-13,63
2019-12-14,62
2019-12-15,61
2019-12-16,61
2019-12-17,61
2019-12-18,61
2019-12-19,61
2019-12-20,61
2019-12-21,60
2019-12-22,60
2019-12-23,61
2019-12-24,60
2019-12-25,60
2019-12-26,61
2019-12-27,60
2019-12-28,61
2019-12-29,61
2019-12-30,60
2019-12-31,61
2020-01-01,61
2020-01-02,61
2020-01-03,62
2020-01-04,62
2020-01-05,63
2020-01-06,63
2020-01-07,64
2020-01-08,64
2020-01-09,64
2020-01-10,64
2020-01-11,63
2020-01-12,62
2020-01-13,62
2020-01-14,61
2020-01-15,60
2020-01-16,60
2020-01-17,59
2020-01-18,59
2020-01-19,59
2020-01-20,60
2020-01-21,61
2020-01-22,63
2020-01-23,63
2020-01-24,64
2020-01-25,65
2020-01-26,65
2020-01-27,67
2020-01-28,69
2020-01-29,68
2020-01-30,68
2020-01-31,66
2020-02-01,66
2020-02-02,65
2020-02-03,64
2020-02-04,63
2020-02-05,62
2020-02-06,61
2020-02-07,61
2020-02-08,62
2020-02-09,61
2020-02-10,62
2020-02-11,63
2020-02-12,62
2020-02-13,63
2020-02-14,63
2020-02-15,63
2020-02-16,64
2020-02-17,65
2020-02-18,64
2020-02-19,64
2020-02-20,64
2020-02-21,63
2020-02-22,62
2020-02-23,62
2020-02-24,63
2020-02-25,64
2020-02-26,63
2020-02-27,64
2020-02-28,64
2020-02-29,63
2020-03-01,63
2020-03-02,63
2020-03-03,63
2020-03-04,65
2020-03-05,64
2020-03-06,64
2020-03-07,64
2020-03-08,63
2020-03-09,62
2020-03-10,63
2020-03-11,64
2020-03-12,64
2020-03-13,64
2020-03-14,63
2020-03-15,64
2020-03-16,63
2020-03-17,63
2020-03-18,63
2020-03-19,63
2020-03-20,63
2020-03-21,65
2020-03-22,66
2020-03-23,66
2020-03-24,65
2020-03-25,64
2020-03-26,63
2020-03-27,62
2020-03-28,63
2020-03-29,63
2020-03-30,62
2020-03-31,63
2020-04-01,62
2020-04-02,61
2020-04-03,60
2020-04-04,59
2020-04-05,58
2020-04-06,59
2020-04-07,59
2020-04-08,61
2020-04-09,61
2020-04-10,62
2020-04-11,62
2020-04-12,62
2020-04-13,62
2020-04-14,63
2020-04-15,63
2020-04-16,63
2020-04-17,63
2020-04-18,63
2020-04-19,62
2020-04-20,62
2020-04-21,62
2020-04-22,62
2020-04-23,62
2020-04-24,61
2020-04-25,61
2020-04-26,62
2020-04-27,62
2020-04-28,62
2020-04-29,62
2020-04-30,62
2020-05-01,62
2020-05-02,61
2020-05-03,61
2020-05-04,61
2020-05-05,61
2020-05-06,60
2020-05-07,60
2020-05-08,60
2020-05-09,60
2020-05-10,61
2020-05-11,61
2020-05-12,62
2020-05-13,61
