date_obj,Orange%20flowers price
2019-08-16,38
2019-08-17,38
2019-08-18,38
2019-08-19,38
2019-08-20,38
2019-08-21,38
2019-08-22,39
2019-08-23,39
2019-08-24,39
2019-08-24,39
2019-08-25,39
2019-08-25,39
2019-08-26,39
2019-08-26,39
2019-08-27,39
2019-08-27,39
2019-08-28,39
2019-08-29,39
2019-08-30,39
2019-08-31,39
2019-09-01,39
2019-09-02,39
2019-09-03,39
2019-09-04,39
2019-09-05,39
2019-09-06,39
2019-09-07,39
2019-09-08,39
2019-09-09,39
2019-09-10,39
2019-09-11,39
2019-09-12,39
2019-09-13,39
2019-09-14,38
2019-09-15,38
2019-09-16,38
2019-09-17,38
2019-09-18,38
2019-09-19,38
2019-09-20,38
2019-09-21,38
2019-09-22,38
2019-09-23,38
2019-09-24,38
2019-09-25,38
2019-09-26,39
2019-09-27,39
2019-09-28,39
2019-09-29,39
2019-09-30,39
2019-10-01,39
2019-10-02,39
2019-10-03,39
2019-10-04,39
2019-10-05,39
2019-10-06,39
2019-10-07,39
2019-10-08,39
2019-10-09,41
2019-10-10,41
2019-10-11,41
2019-10-12,41
2019-10-13,41
2019-10-14,41
2019-10-15,41
2019-10-16,41
2019-10-17,41
2019-10-18,41
2019-10-19,41
2019-10-20,41
2019-10-21,41
2019-10-22,44
2019-10-23,44
2019-10-24,44
2019-10-25,44
2019-10-26,44
2019-10-27,44
2019-10-28,44
2019-10-29,44
2019-10-30,44
2019-10-31,44
2019-11-01,44
2019-11-02,44
2019-11-03,44
2019-11-04,44
2019-11-05,44
2019-11-06,44
2019-11-07,44
2019-11-08,44
2019-11-09,44
2019-11-10,44
2019-11-11,44
2019-11-12,44
2019-11-13,44
2019-11-14,44
2019-11-15,45
2019-11-16,45
2019-11-17,45
2019-11-18,45
2019-11-19,45
2019-11-20,45
2019-11-21,45
2019-11-22,45
2019-11-23,45
2019-11-24,45
2019-11-25,45
2019-11-26,45
2019-11-27,45
2019-11-28,45
2019-11-29,45
2019-11-30,45
2019-12-01,45
2019-12-02,45
2019-12-03,45
2019-12-04,45
2019-12-05,45
2019-12-06,45
2019-12-07,45
2019-12-08,45
2019-12-09,45
2019-12-10,45
2019-12-11,45
2019-12-12,45
2019-12-13,45
2019-12-14,48
2019-12-15,48
2019-12-16,48
2019-12-17,48
2019-12-18,48
2019-12-19,48
2019-12-20,48
2019-12-21,48
2019-12-22,48
2019-12-23,48
2019-12-24,48
2019-12-25,48
2019-12-26,48
2019-12-27,48
2019-12-28,48
2019-12-29,48
2019-12-30,50
2019-12-31,50
2020-01-01,50
2020-01-02,50
2020-01-03,50
2020-01-04,50
2020-01-05,50
2020-01-06,50
2020-01-07,50
2020-01-08,50
2020-01-09,50
2020-01-10,50
2020-01-11,50
2020-01-12,53
2020-01-13,53
2020-01-14,53
2020-01-15,53
2020-01-16,53
2020-01-17,53
2020-01-18,53
2020-01-19,53
2020-01-20,53
2020-01-21,53
2020-01-22,54
2020-01-23,54
2020-01-24,54
2020-01-25,54
2020-01-26,54
2020-01-27,54
2020-01-28,54
2020-01-29,54
2020-01-30,56
2020-01-31,56
2020-02-01,56
2020-02-02,56
2020-02-03,56
2020-02-04,56
2020-02-05,56
2020-02-06,56
2020-02-07,56
2020-02-08,56
2020-02-09,57
2020-02-10,57
2020-02-11,57
2020-02-12,57
2020-02-13,57
2020-02-14,57
2020-02-15,57
2020-02-16,57
2020-02-17,57
2020-02-18,60
2020-02-19,60
2020-02-20,60
2020-02-21,60
2020-02-22,60
2020-02-23,60
2020-02-24,60
2020-02-25,60
2020-02-26,60
2020-02-27,60
2020-02-28,63
2020-02-29,63
2020-03-01,63
2020-03-02,63
2020-03-03,63
2020-03-04,63
2020-03-05,63
2020-03-06,63
2020-03-07,63
2020-03-08,63
2020-03-09,66
2020-03-10,66
2020-03-11,66
2020-03-12,66
2020-03-13,66
2020-03-14,66
2020-03-15,66
2020-03-16,66
2020-03-17,66
2020-03-18,65
2020-03-19,65
2020-03-20,65
2020-03-21,65
2020-03-22,65
2020-03-23,65
2020-03-24,65
2020-03-25,65
2020-03-26,67
2020-03-27,67
2020-03-28,67
2020-03-29,67
2020-03-30,67
2020-03-31,67
2020-04-01,66
2020-04-02,66
2020-04-03,66
2020-04-04,66
2020-04-05,66
2020-04-06,66
2020-04-07,66
2020-04-08,66
2020-04-09,66
2020-04-10,66
2020-04-11,66
2020-04-12,65
2020-04-13,65
2020-04-14,65
2020-04-15,65
2020-04-16,65
2020-04-17,65
2020-04-18,62
2020-04-19,62
2020-04-20,62
2020-04-21,62
2020-04-22,62
2020-04-23,62
2020-04-24,63
2020-04-25,63
2020-04-26,63
2020-04-27,63
2020-04-28,63
2020-04-29,63
2020-04-30,63
2020-05-01,63
2020-05-02,63
2020-05-03,63
2020-05-04,63
2020-05-05,63
2020-05-06,63
2020-05-07,65
2020-05-08,65
2020-05-09,65
2020-05-10,65
2020-05-11,65
2020-05-12,65
2020-05-13,65
