date_obj,Chaos%20rune price
2019-08-26,77
2019-08-27,78
2019-08-27,78
2019-08-28,79
2019-08-29,80
2019-08-30,82
2019-08-31,84
2019-09-01,82
2019-09-02,82
2019-09-03,81
2019-09-04,79
2019-09-05,77
2019-09-06,77
2019-09-07,76
2019-09-08,76
2019-09-09,77
2019-09-10,78
2019-09-11,79
2019-09-12,78
2019-09-13,79
2019-09-14,80
2019-09-15,80
2019-09-16,82
2019-09-17,83
2019-09-18,83
2019-09-19,82
2019-09-20,80
2019-09-21,81
2019-09-22,80
2019-09-23,80
2019-09-24,80
2019-09-25,81
2019-09-26,81
2019-09-27,80
2019-09-28,80
2019-09-29,80
2019-09-30,81
2019-10-01,81
2019-10-02,81
2019-10-03,82
2019-10-04,82
2019-10-05,82
2019-10-06,82
2019-10-07,82
2019-10-08,82
2019-10-09,81
2019-10-10,82
2019-10-11,82
2019-10-12,82
2019-10-13,81
2019-10-14,80
2019-10-15,80
2019-10-16,80
2019-10-17,78
2019-10-18,78
2019-10-19,76
2019-10-20,75
2019-10-21,73
2019-10-22,74
2019-10-23,73
2019-10-24,73
2019-10-25,74
2019-10-26,74
2019-10-27,74
2019-10-28,73
2019-10-29,73
2019-10-30,73
2019-10-31,72
2019-11-01,71
2019-11-02,71
2019-11-03,69
2019-11-04,70
2019-11-05,69
2019-11-06,70
2019-11-07,70
2019-11-08,69
2019-11-09,69
2019-11-10,69
2019-11-11,69
2019-11-12,69
2019-11-13,69
2019-11-14,70
2019-11-15,70
2019-11-16,70
2019-11-17,70
2019-11-18,71
2019-11-19,71
2019-11-20,71
2019-11-21,70
2019-11-22,71
2019-11-23,71
2019-11-24,70
2019-11-25,70
2019-11-26,70
2019-11-27,69
2019-11-28,69
2019-11-29,67
2019-11-30,67
2019-12-01,65
2019-12-02,62
2019-12-03,62
2019-12-04,63
2019-12-05,63
2019-12-06,63
2019-12-07,64
2019-12-08,65
2019-12-09,65
2019-12-10,66
2019-12-11,66
2019-12-12,66
2019-12-13,66
2019-12-14,66
2019-12-15,66
2019-12-16,66
2019-12-17,67
2019-12-18,67
2019-12-19,67
2019-12-20,67
2019-12-21,66
2019-12-22,66
2019-12-23,66
2019-12-24,66
2019-12-25,66
2019-12-26,66
2019-12-27,64
2019-12-28,61
2019-12-29,59
2019-12-30,59
2019-12-31,61
2020-01-01,62
2020-01-02,63
2020-01-03,64
2020-01-04,63
2020-01-05,63
2020-01-06,63
2020-01-07,64
2020-01-08,64
2020-01-09,63
2020-01-10,63
2020-01-11,63
2020-01-12,63
2020-01-13,63
2020-01-14,63
2020-01-15,64
2020-01-16,63
2020-01-17,63
2020-01-18,63
2020-01-19,62
2020-01-20,64
2020-01-21,64
2020-01-22,64
2020-01-23,65
2020-01-24,65
2020-01-25,65
2020-01-26,65
2020-01-27,65
2020-01-28,67
2020-01-29,69
2020-01-30,70
2020-01-31,72
2020-02-01,73
2020-02-02,73
2020-02-03,72
2020-02-04,70
2020-02-05,69
2020-02-06,67
2020-02-07,66
2020-02-08,66
2020-02-09,68
2020-02-10,70
2020-02-11,71
2020-02-12,72
2020-02-13,76
2020-02-14,75
2020-02-15,74
2020-02-16,71
2020-02-17,70
2020-02-18,72
2020-02-19,72
2020-02-20,72
2020-02-21,74
2020-02-22,73
2020-02-23,71
2020-02-24,71
2020-02-25,71
2020-02-26,72
2020-02-27,72
2020-02-28,73
2020-02-29,73
2020-03-01,73
2020-03-02,74
2020-03-03,75
2020-03-04,75
2020-03-05,76
2020-03-06,75
2020-03-07,75
2020-03-08,75
2020-03-09,74
2020-03-10,75
2020-03-11,74
2020-03-12,74
2020-03-13,75
2020-03-14,75
2020-03-15,74
2020-03-16,75
2020-03-17,76
2020-03-18,76
2020-03-19,76
2020-03-20,77
2020-03-21,76
2020-03-22,77
2020-03-23,77
2020-03-24,77
2020-03-25,77
2020-03-26,79
2020-03-27,78
2020-03-28,78
2020-03-29,77
2020-03-30,77
2020-03-31,79
2020-04-01,81
2020-04-02,83
2020-04-03,85
2020-04-04,87
2020-04-05,88
2020-04-06,91
2020-04-07,92
2020-04-08,91
2020-04-09,87
2020-04-10,83
2020-04-11,82
2020-04-12,82
2020-04-13,84
2020-04-14,84
2020-04-15,86
2020-04-16,86
2020-04-17,86
2020-04-18,88
2020-04-19,89
2020-04-20,89
2020-04-21,89
2020-04-22,89
2020-04-23,89
2020-04-24,89
2020-04-25,88
2020-04-26,88
2020-04-27,89
2020-04-28,91
2020-04-29,91
2020-04-30,91
2020-05-01,91
2020-05-02,91
2020-05-03,91
2020-05-04,91
2020-05-05,92
2020-05-06,93
2020-05-07,93
2020-05-08,95
2020-05-09,97
2020-05-10,99
2020-05-11,100
2020-05-12,101
2020-05-13,102
