date_obj,Oyster%20pearl price
2019-09-07,65
2019-09-08,65
2019-09-09,65
2019-09-10,67
2019-09-11,69
2019-09-12,69
2019-09-13,69
2019-09-14,67
2019-09-15,68
2019-09-16,66
2019-09-17,66
2019-09-18,69
2019-09-19,69
2019-09-20,66
2019-09-21,65
2019-09-22,63
2019-09-23,65
2019-09-24,65
2019-09-25,66
2019-09-26,64
2019-09-27,64
2019-09-28,62
2019-09-29,59
2019-09-30,60
2019-10-01,60
2019-10-02,60
2019-10-03,60
2019-10-04,62
2019-10-05,63
2019-10-06,59
2019-10-07,59
2019-10-08,59
2019-10-09,59
2019-10-10,60
2019-10-11,60
2019-10-12,61
2019-10-13,58
2019-10-14,56
2019-10-15,55
2019-10-16,54
2019-10-17,54
2019-10-18,53
2019-10-19,53
2019-10-20,53
2019-10-21,53
2019-10-22,51
2019-10-23,50
2019-10-24,51
2019-10-25,51
2019-10-26,51
2019-10-27,51
2019-10-28,53
2019-10-29,53
2019-10-30,51
2019-10-31,52
2019-11-01,52
2019-11-02,51
2019-11-03,53
2019-11-04,51
2019-11-05,51
2019-11-06,50
2019-11-07,52
2019-11-08,50
2019-11-09,50
2019-11-10,50
2019-11-11,53
2019-11-12,53
2019-11-13,54
2019-11-14,54
2019-11-15,56
2019-11-16,55
2019-11-17,55
2019-11-18,55
2019-11-19,55
2019-11-20,54
2019-11-21,54
2019-11-22,56
2019-11-23,57
2019-11-24,55
2019-11-25,53
2019-11-26,50
2019-11-27,50
2019-11-28,48
2019-11-29,48
2019-11-30,46
2019-12-01,48
2019-12-02,48
2019-12-03,46
2019-12-04,48
2019-12-05,48
2019-12-06,50
2019-12-07,49
2019-12-08,49
2019-12-09,47
2019-12-10,46
2019-12-11,46
2019-12-12,47
2019-12-13,46
2019-12-14,46
2019-12-15,46
2019-12-16,46
2019-12-17,47
2019-12-18,47
2019-12-19,46
2019-12-20,48
2019-12-21,50
2019-12-22,48
2019-12-23,48
2019-12-24,49
2019-12-25,51
2019-12-26,51
2019-12-27,51
2019-12-28,52
2019-12-29,52
2019-12-30,53
2019-12-31,55
2020-01-01,56
2020-01-02,59
2020-01-03,59
2020-01-04,60
2020-01-05,59
2020-01-06,61
2020-01-07,61
2020-01-08,61
2020-01-09,64
2020-01-10,65
2020-01-11,69
2020-01-12,69
2020-01-13,69
2020-01-14,68
2020-01-15,72
2020-01-16,71
2020-01-17,71
2020-01-18,71
2020-01-19,72
2020-01-20,71
2020-01-21,71
2020-01-22,72
2020-01-23,71
2020-01-24,73
2020-01-25,73
2020-01-26,72
2020-01-27,70
2020-01-28,72
2020-01-29,71
2020-01-30,70
2020-01-31,68
2020-02-01,70
2020-02-02,67
2020-02-03,67
2020-02-04,67
2020-02-05,66
2020-02-06,62
2020-02-07,59
2020-02-08,59
2020-02-09,57
2020-02-10,57
2020-02-11,60
2020-02-12,63
2020-02-13,63
2020-02-14,62
2020-02-15,62
2020-02-16,61
2020-02-17,60
2020-02-18,60
2020-02-19,60
2020-02-20,62
2020-02-21,62
2020-02-22,65
2020-02-23,69
2020-02-24,71
2020-02-25,71
2020-02-26,71
2020-02-27,71
2020-02-28,71
2020-02-29,71
2020-03-01,71
2020-03-02,71
2020-03-03,72
2020-03-04,72
2020-03-05,72
2020-03-06,71
2020-03-07,71
2020-03-08,71
2020-03-09,69
2020-03-10,67
2020-03-11,64
2020-03-12,65
2020-03-13,69
2020-03-14,66
2020-03-15,64
2020-03-16,65
2020-03-17,63
2020-03-18,61
2020-03-19,62
2020-03-20,64
2020-03-21,62
2020-03-22,61
2020-03-23,64
2020-03-24,67
2020-03-25,70
2020-03-26,72
2020-03-27,69
2020-03-28,65
2020-03-29,63
2020-03-30,63
2020-03-31,67
2020-04-01,70
2020-04-02,73
2020-04-03,73
2020-04-04,77
2020-04-05,81
2020-04-06,84
2020-04-07,87
2020-04-08,88
2020-04-09,90
2020-04-10,87
2020-04-11,91
2020-04-12,92
2020-04-13,88
2020-04-14,85
2020-04-15,83
2020-04-16,78
2020-04-17,78
2020-04-18,77
2020-04-19,78
2020-04-20,79
2020-04-21,81
2020-04-22,84
2020-04-23,83
2020-04-24,84
2020-04-25,83
2020-04-26,85
2020-04-27,86
2020-04-28,89
2020-04-29,92
2020-04-30,89
2020-05-01,88
2020-05-02,88
2020-05-03,88
2020-05-04,88
2020-05-05,89
2020-05-06,87
2020-05-07,92
2020-05-08,92
2020-05-09,92
2020-05-10,90
2020-05-11,92
2020-05-12,94
2020-05-13,98
