date_obj,Iron%20ore price
2019-09-01,83
2019-09-02,83
2019-09-03,82
2019-09-04,81
2019-09-05,82
2019-09-06,83
2019-09-07,82
2019-09-08,80
2019-09-09,77
2019-09-10,77
2019-09-11,77
2019-09-12,79
2019-09-13,79
2019-09-14,77
2019-09-15,76
2019-09-16,73
2019-09-17,71
2019-09-18,73
2019-09-19,77
2019-09-20,81
2019-09-21,83
2019-09-22,81
2019-09-23,82
2019-09-24,83
2019-09-25,83
2019-09-26,81
2019-09-27,81
2019-09-28,80
2019-09-29,78
2019-09-30,76
2019-10-01,72
2019-10-02,71
2019-10-03,72
2019-10-04,72
2019-10-05,73
2019-10-06,71
2019-10-07,71
2019-10-08,71
2019-10-09,72
2019-10-10,75
2019-10-11,77
2019-10-12,77
2019-10-13,76
2019-10-14,76
2019-10-15,76
2019-10-16,76
2019-10-17,76
2019-10-18,77
2019-10-19,77
2019-10-20,76
2019-10-21,73
2019-10-22,71
2019-10-23,71
2019-10-24,71
2019-10-25,73
2019-10-26,75
2019-10-27,76
2019-10-28,74
2019-10-29,74
2019-10-30,74
2019-10-31,75
2019-11-01,75
2019-11-02,73
2019-11-03,74
2019-11-04,72
2019-11-05,71
2019-11-06,71
2019-11-07,71
2019-11-08,70
2019-11-09,73
2019-11-10,74
2019-11-11,74
2019-11-12,72
2019-11-13,71
2019-11-14,70
2019-11-15,70
2019-11-16,69
2019-11-17,68
2019-11-18,68
2019-11-19,69
2019-11-20,68
2019-11-21,68
2019-11-22,71
2019-11-23,72
2019-11-24,71
2019-11-25,70
2019-11-26,70
2019-11-27,70
2019-11-28,68
2019-11-29,67
2019-11-30,66
2019-12-01,63
2019-12-02,59
2019-12-03,56
2019-12-04,55
2019-12-05,56
2019-12-06,56
2019-12-07,56
2019-12-08,56
2019-12-09,54
2019-12-10,52
2019-12-11,53
2019-12-12,52
2019-12-13,51
2019-12-14,52
2019-12-15,52
2019-12-16,51
2019-12-17,51
2019-12-18,50
2019-12-19,50
2019-12-20,50
2019-12-21,50
2019-12-22,52
2019-12-23,55
2019-12-24,57
2019-12-25,60
2019-12-26,59
2019-12-27,57
2019-12-28,54
2019-12-29,52
2019-12-30,51
2019-12-31,50
2020-01-01,49
2020-01-02,50
2020-01-03,50
2020-01-04,48
2020-01-05,47
2020-01-06,46
2020-01-07,45
2020-01-08,45
2020-01-09,45
2020-01-10,44
2020-01-11,44
2020-01-12,43
2020-01-13,42
2020-01-14,43
2020-01-15,45
2020-01-16,46
2020-01-17,46
2020-01-18,46
2020-01-19,46
2020-01-20,47
2020-01-21,47
2020-01-22,47
2020-01-23,46
2020-01-24,46
2020-01-25,46
2020-01-26,46
2020-01-27,47
2020-01-28,46
2020-01-29,45
2020-01-30,45
2020-01-31,45
2020-02-01,46
2020-02-02,47
2020-02-03,47
2020-02-04,47
2020-02-05,48
2020-02-06,48
2020-02-07,47
2020-02-08,47
2020-02-09,47
2020-02-10,47
2020-02-11,46
2020-02-12,44
2020-02-13,43
2020-02-14,43
2020-02-15,45
2020-02-16,47
2020-02-17,46
2020-02-18,45
2020-02-19,44
2020-02-20,45
2020-02-21,47
2020-02-22,48
2020-02-23,48
2020-02-24,47
2020-02-25,45
2020-02-26,44
2020-02-27,43
2020-02-28,43
2020-02-29,43
2020-03-01,43
2020-03-02,42
2020-03-03,41
2020-03-04,41
2020-03-05,41
2020-03-06,42
2020-03-07,44
2020-03-08,47
2020-03-09,45
2020-03-10,44
2020-03-11,42
2020-03-12,43
2020-03-13,44
2020-03-14,44
2020-03-15,44
2020-03-16,43
2020-03-17,43
2020-03-18,43
2020-03-19,43
2020-03-20,45
2020-03-21,47
2020-03-22,48
2020-03-23,46
2020-03-24,45
2020-03-25,46
2020-03-26,46
2020-03-27,49
2020-03-28,52
2020-03-29,51
2020-03-30,49
2020-03-31,47
2020-04-01,47
2020-04-02,50
2020-04-03,53
2020-04-04,56
2020-04-05,59
2020-04-06,61
2020-04-07,59
2020-04-08,60
2020-04-09,63
2020-04-10,67
2020-04-11,71
2020-04-12,75
2020-04-13,79
2020-04-14,83
2020-04-15,83
2020-04-16,84
2020-04-17,89
2020-04-18,94
2020-04-19,99
2020-04-20,104
2020-04-21,107
2020-04-22,102
2020-04-23,102
2020-04-24,107
2020-04-25,113
2020-04-26,119
2020-04-27,118
2020-04-28,113
2020-04-29,109
2020-04-30,104
2020-05-01,99
2020-05-02,104
2020-05-03,109
2020-05-04,107
2020-05-05,110
2020-05-06,113
2020-05-07,118
2020-05-08,124
2020-05-09,131
2020-05-10,137
2020-05-11,135
2020-05-12,130
2020-05-13,128
