date_obj,Sapphire%20bolt%20tips price
2019-09-02,35
2019-09-03,34
2019-09-04,32
2019-09-05,31
2019-09-06,31
2019-09-07,30
2019-09-08,28
2019-09-09,27
2019-09-10,27
2019-09-11,26
2019-09-12,26
2019-09-13,27
2019-09-14,27
2019-09-15,26
2019-09-16,24
2019-09-17,22
2019-09-18,22
2019-09-19,24
2019-09-20,26
2019-09-21,27
2019-09-22,26
2019-09-23,24
2019-09-24,25
2019-09-25,27
2019-09-26,28
2019-09-27,29
2019-09-28,28
2019-09-29,27
2019-09-30,26
2019-10-01,24
2019-10-02,23
2019-10-03,22
2019-10-04,21
2019-10-05,21
2019-10-06,21
2019-10-07,21
2019-10-08,19
2019-10-09,19
2019-10-10,19
2019-10-11,18
2019-10-12,18
2019-10-13,18
2019-10-14,18
2019-10-15,18
2019-10-16,18
2019-10-17,17
2019-10-18,16
2019-10-19,16
2019-10-20,15
2019-10-21,15
2019-10-22,16
2019-10-23,16
2019-10-24,17
2019-10-25,17
2019-10-26,18
2019-10-27,19
2019-10-28,20
2019-10-29,21
2019-10-30,23
2019-10-31,24
2019-11-01,24
2019-11-02,23
2019-11-03,22
2019-11-04,21
2019-11-05,21
2019-11-06,23
2019-11-07,23
2019-11-08,24
2019-11-09,22
2019-11-10,21
2019-11-11,20
2019-11-12,21
2019-11-13,22
2019-11-14,22
2019-11-15,21
2019-11-16,19
2019-11-17,18
2019-11-18,17
2019-11-19,16
2019-11-20,15
2019-11-21,15
2019-11-22,15
2019-11-23,16
2019-11-24,16
2019-11-25,16
2019-11-26,16
2019-11-27,16
2019-11-28,16
2019-11-29,17
2019-11-30,18
2019-12-01,18
2019-12-02,18
2019-12-03,19
2019-12-04,19
2019-12-05,19
2019-12-06,20
2019-12-07,20
2019-12-08,20
2019-12-09,20
2019-12-10,21
2019-12-11,22
2019-12-12,21
2019-12-13,22
2019-12-14,23
2019-12-15,23
2019-12-16,24
2019-12-17,23
2019-12-18,21
2019-12-19,20
2019-12-20,19
2019-12-21,19
2019-12-22,20
2019-12-23,20
2019-12-24,20
2019-12-25,20
2019-12-26,20
2019-12-27,20
2019-12-28,20
2019-12-29,21
2019-12-30,21
2019-12-31,21
2020-01-01,22
2020-01-02,22
2020-01-03,22
2020-01-04,22
2020-01-05,23
2020-01-06,24
2020-01-07,24
2020-01-08,24
2020-01-09,24
2020-01-10,24
2020-01-11,24
2020-01-12,23
2020-01-13,24
2020-01-14,24
2020-01-15,23
2020-01-16,22
2020-01-17,21
2020-01-18,20
2020-01-19,21
2020-01-20,22
2020-01-21,22
2020-01-22,22
2020-01-23,21
2020-01-24,22
2020-01-25,22
2020-01-26,21
2020-01-27,21
2020-01-28,23
2020-01-29,23
2020-01-30,22
2020-01-31,21
2020-02-01,21
2020-02-02,21
2020-02-03,21
2020-02-04,19
2020-02-05,19
2020-02-06,18
2020-02-07,18
2020-02-08,17
2020-02-09,17
2020-02-10,17
2020-02-11,17
2020-02-12,17
2020-02-13,17
2020-02-14,17
2020-02-15,17
2020-02-16,17
2020-02-17,17
2020-02-18,17
2020-02-19,16
2020-02-20,15
2020-02-21,15
2020-02-22,16
2020-02-23,17
2020-02-24,18
2020-02-25,18
2020-02-26,19
2020-02-27,18
2020-02-28,18
2020-02-29,18
2020-03-01,18
2020-03-02,17
2020-03-03,16
2020-03-04,15
2020-03-05,15
2020-03-06,16
2020-03-07,15
2020-03-08,16
2020-03-09,16
2020-03-10,16
2020-03-11,15
2020-03-12,16
2020-03-13,17
2020-03-14,17
2020-03-15,18
2020-03-16,18
2020-03-17,19
2020-03-18,20
2020-03-19,21
2020-03-20,23
2020-03-21,24
2020-03-22,26
2020-03-23,28
2020-03-24,29
2020-03-25,30
2020-03-26,29
2020-03-27,28
2020-03-28,26
2020-03-29,25
2020-03-30,23
2020-03-31,22
2020-04-01,22
2020-04-02,22
2020-04-03,21
2020-04-04,21
2020-04-05,22
2020-04-06,22
2020-04-07,21
2020-04-08,22
2020-04-09,22
2020-04-10,21
2020-04-11,22
2020-04-12,22
2020-04-13,21
2020-04-14,21
2020-04-15,22
2020-04-16,23
2020-04-17,24
2020-04-18,24
2020-04-19,26
2020-04-20,28
2020-04-21,29
2020-04-22,30
2020-04-23,31
2020-04-24,30
2020-04-25,31
2020-04-26,30
2020-04-27,31
2020-04-28,30
2020-04-29,31
2020-04-30,32
2020-05-01,34
2020-05-02,35
2020-05-03,34
2020-05-04,35
2020-05-05,34
2020-05-06,32
2020-05-07,31
2020-05-08,31
2020-05-09,30
2020-05-10,29
2020-05-11,29
2020-05-12,27
2020-05-13,26
