date_obj,Timber%20beam price
2019-09-08,46
2019-09-09,46
2019-09-10,46
2019-09-11,46
2019-09-12,46
2019-09-13,46
2019-09-14,46
2019-09-15,46
2019-09-16,46
2019-09-17,46
2019-09-18,49
2019-09-19,49
2019-09-20,49
2019-09-21,49
2019-09-22,49
2019-09-23,49
2019-09-24,50
2019-09-25,50
2019-09-26,50
2019-09-27,50
2019-09-28,48
2019-09-29,48
2019-09-30,48
2019-10-01,48
2019-10-02,49
2019-10-03,49
2019-10-04,49
2019-10-05,49
2019-10-06,47
2019-10-07,47
2019-10-08,47
2019-10-09,47
2019-10-10,47
2019-10-11,47
2019-10-12,49
2019-10-13,49
2019-10-14,49
2019-10-15,49
2019-10-16,51
2019-10-17,51
2019-10-18,51
2019-10-19,51
2019-10-20,51
2019-10-21,50
2019-10-22,50
2019-10-23,50
2019-10-24,50
2019-10-25,50
2019-10-26,52
2019-10-27,52
2019-10-28,52
2019-10-29,52
2019-10-30,52
2019-10-31,55
2019-11-01,55
2019-11-02,55
2019-11-03,55
2019-11-04,55
2019-11-05,58
2019-11-06,58
2019-11-07,58
2019-11-08,58
2019-11-09,58
2019-11-10,61
2019-11-11,61
2019-11-12,61
2019-11-13,61
2019-11-14,61
2019-11-15,62
2019-11-16,62
2019-11-17,62
2019-11-18,62
2019-11-19,59
2019-11-20,59
2019-11-21,59
2019-11-22,59
2019-11-23,59
2019-11-24,59
2019-11-25,59
2019-11-26,59
2019-11-27,59
2019-11-28,61
2019-11-29,61
2019-11-30,61
2019-12-01,61
2019-12-02,61
2019-12-03,59
2019-12-04,59
2019-12-05,59
2019-12-06,59
2019-12-07,59
2019-12-08,57
2019-12-09,57
2019-12-10,57
2019-12-11,57
2019-12-12,57
2019-12-13,57
2019-12-14,57
2019-12-15,57
2019-12-16,57
2019-12-17,55
2019-12-18,55
2019-12-19,55
2019-12-20,55
2019-12-21,56
2019-12-22,56
2019-12-23,56
2019-12-24,56
2019-12-25,56
2019-12-26,54
2019-12-27,54
2019-12-28,54
2019-12-29,54
2019-12-30,52
2019-12-31,52
2020-01-01,52
2020-01-02,52
2020-01-03,50
2020-01-04,50
2020-01-05,50
2020-01-06,50
2020-01-07,53
2020-01-08,53
2020-01-09,53
2020-01-10,53
2020-01-11,54
2020-01-12,54
2020-01-13,54
2020-01-14,54
2020-01-15,55
2020-01-16,55
2020-01-17,55
2020-01-18,55
2020-01-19,53
2020-01-20,53
2020-01-21,53
2020-01-22,53
2020-01-23,53
2020-01-24,55
2020-01-25,55
2020-01-26,55
2020-01-27,55
2020-01-28,54
2020-01-29,54
2020-01-30,54
2020-01-31,54
2020-02-01,53
2020-02-02,53
2020-02-03,53
2020-02-04,52
2020-02-05,52
2020-02-06,52
2020-02-07,52
2020-02-08,52
2020-02-09,52
2020-02-10,52
2020-02-11,50
2020-02-12,50
2020-02-13,50
2020-02-14,50
2020-02-15,51
2020-02-16,51
2020-02-17,51
2020-02-18,51
2020-02-19,49
2020-02-20,49
2020-02-21,49
2020-02-22,49
2020-02-23,49
2020-02-24,49
2020-02-25,49
2020-02-26,49
2020-02-27,49
2020-02-28,49
2020-02-29,49
2020-03-01,49
2020-03-02,49
2020-03-03,49
2020-03-04,46
2020-03-05,46
2020-03-06,46
2020-03-07,46
2020-03-08,44
2020-03-09,44
2020-03-10,44
2020-03-11,43
2020-03-12,43
2020-03-13,43
2020-03-14,43
2020-03-15,42
2020-03-16,42
2020-03-17,42
2020-03-18,44
2020-03-19,44
2020-03-20,44
2020-03-21,46
2020-03-22,46
2020-03-23,44
2020-03-24,44
2020-03-25,44
2020-03-26,46
2020-03-27,46
2020-03-28,46
2020-03-29,46
2020-03-30,46
2020-03-31,46
2020-04-01,46
2020-04-02,46
2020-04-03,46
2020-04-04,48
2020-04-05,48
2020-04-06,49
2020-04-07,49
2020-04-08,52
2020-04-09,52
2020-04-10,52
2020-04-11,53
2020-04-12,53
2020-04-13,53
2020-04-14,53
2020-04-15,53
2020-04-16,53
2020-04-17,54
2020-04-18,54
2020-04-19,53
2020-04-20,53
2020-04-21,54
2020-04-22,54
2020-04-23,54
2020-04-24,57
2020-04-25,57
2020-04-26,60
2020-04-27,60
2020-04-28,63
2020-04-29,63
2020-04-30,67
2020-05-01,67
2020-05-02,67
2020-05-03,71
2020-05-04,71
2020-05-05,71
2020-05-06,75
2020-05-07,75
2020-05-08,75
2020-05-09,79
2020-05-10,79
2020-05-11,79
2020-05-12,83
2020-05-13,83
