date_obj,Topaz%20bolt%20tips price
2019-09-08,340
2019-09-09,342
2019-09-10,342
2019-09-11,342
2019-09-12,342
2019-09-13,342
2019-09-14,352
2019-09-15,352
2019-09-16,352
2019-09-17,352
2019-09-18,357
2019-09-19,357
2019-09-20,357
2019-09-21,357
2019-09-22,357
2019-09-23,362
2019-09-24,362
2019-09-25,362
2019-09-26,362
2019-09-27,362
2019-09-28,362
2019-09-29,362
2019-09-30,362
2019-10-01,362
2019-10-02,362
2019-10-03,368
2019-10-04,368
2019-10-05,368
2019-10-06,368
2019-10-07,368
2019-10-08,368
2019-10-09,368
2019-10-10,368
2019-10-11,368
2019-10-12,368
2019-10-13,379
2019-10-14,379
2019-10-15,379
2019-10-16,379
2019-10-17,379
2019-10-18,388
2019-10-19,388
2019-10-20,388
2019-10-21,388
2019-10-22,388
2019-10-23,394
2019-10-24,394
2019-10-25,394
2019-10-26,394
2019-10-27,394
2019-10-28,408
2019-10-29,408
2019-10-30,408
2019-10-31,408
2019-11-01,408
2019-11-02,414
2019-11-03,414
2019-11-04,414
2019-11-05,414
2019-11-06,429
2019-11-07,429
2019-11-08,429
2019-11-09,429
2019-11-10,444
2019-11-11,444
2019-11-12,444
2019-11-13,444
2019-11-14,444
2019-11-15,442
2019-11-16,442
2019-11-17,442
2019-11-18,442
2019-11-19,441
2019-11-20,441
2019-11-21,441
2019-11-22,441
2019-11-23,435
2019-11-24,435
2019-11-25,435
2019-11-26,435
2019-11-27,435
2019-11-28,435
2019-11-29,435
2019-11-30,428
2019-12-01,428
2019-12-02,428
2019-12-03,421
2019-12-04,421
2019-12-05,421
2019-12-06,408
2019-12-07,408
2019-12-08,408
2019-12-09,405
2019-12-10,405
2019-12-11,405
2019-12-12,405
2019-12-13,394
2019-12-14,394
2019-12-15,394
2019-12-16,394
2019-12-17,390
2019-12-18,390
2019-12-19,390
2019-12-20,390
2019-12-21,386
2019-12-22,386
2019-12-23,386
2019-12-24,386
2019-12-25,396
2019-12-26,396
2019-12-27,396
2019-12-28,396
2019-12-29,397
2019-12-30,397
2019-12-31,397
2020-01-01,397
2020-01-02,400
2020-01-03,400
2020-01-04,400
2020-01-05,400
2020-01-06,406
2020-01-07,406
2020-01-08,406
2020-01-09,406
2020-01-10,419
2020-01-11,419
2020-01-12,419
2020-01-13,420
2020-01-14,420
2020-01-15,420
2020-01-16,422
2020-01-17,422
2020-01-18,422
2020-01-19,434
2020-01-20,434
2020-01-21,434
2020-01-22,434
2020-01-23,442
2020-01-24,442
2020-01-25,442
2020-01-26,442
2020-01-27,437
2020-01-28,437
2020-01-29,437
2020-01-30,435
2020-01-31,435
2020-02-01,435
2020-02-02,429
2020-02-03,429
2020-02-04,429
2020-02-05,429
2020-02-06,425
2020-02-07,425
2020-02-08,425
2020-02-09,426
2020-02-10,426
2020-02-11,426
2020-02-12,437
2020-02-13,437
2020-02-14,437
2020-02-15,437
2020-02-16,448
2020-02-17,448
2020-02-18,449
2020-02-19,449
2020-02-20,449
2020-02-21,450
2020-02-22,450
2020-02-23,451
2020-02-24,451
2020-02-25,451
2020-02-26,436
2020-02-27,436
2020-02-28,436
2020-02-29,440
2020-03-01,440
2020-03-02,440
2020-03-03,448
2020-03-04,448
2020-03-05,448
2020-03-06,448
2020-03-07,447
2020-03-08,447
2020-03-09,447
2020-03-10,455
2020-03-11,455
2020-03-12,455
2020-03-13,462
2020-03-14,462
2020-03-15,462
2020-03-16,465
2020-03-17,465
2020-03-18,452
2020-03-19,452
2020-03-20,448
2020-03-21,448
2020-03-22,458
2020-03-23,458
2020-03-24,460
2020-03-25,460
2020-03-26,475
2020-03-27,475
2020-03-28,475
2020-03-29,479
2020-03-30,479
2020-03-31,486
2020-04-01,486
2020-04-02,489
2020-04-03,489
2020-04-04,469
2020-04-05,469
2020-04-06,467
2020-04-07,467
2020-04-08,462
2020-04-09,462
2020-04-10,458
2020-04-11,447
2020-04-12,447
2020-04-13,424
2020-04-14,424
2020-04-15,430
2020-04-16,430
2020-04-17,445
2020-04-18,445
2020-04-19,447
2020-04-20,447
2020-04-21,431
2020-04-22,426
2020-04-23,426
2020-04-24,421
2020-04-25,421
2020-04-26,408
2020-04-27,398
2020-04-28,398
2020-04-29,406
2020-04-30,406
2020-05-01,405
2020-05-02,405
2020-05-03,403
2020-05-04,403
2020-05-05,397
2020-05-06,397
2020-05-07,400
2020-05-08,400
2020-05-09,392
2020-05-10,383
2020-05-11,383
2020-05-12,389
2020-05-13,389
