date_obj,Raw%20sardine price
2019-09-04,52
2019-09-05,49
2019-09-06,48
2019-09-07,51
2019-09-08,54
2019-09-09,57
2019-09-10,58
2019-09-11,59
2019-09-12,60
2019-09-13,61
2019-09-14,64
2019-09-15,68
2019-09-16,72
2019-09-17,71
2019-09-18,71
2019-09-19,67
2019-09-20,63
2019-09-21,61
2019-09-22,61
2019-09-23,63
2019-09-24,64
2019-09-25,67
2019-09-26,71
2019-09-27,75
2019-09-28,76
2019-09-29,76
2019-09-30,74
2019-10-01,71
2019-10-02,68
2019-10-03,65
2019-10-04,62
2019-10-05,60
2019-10-06,58
2019-10-07,56
2019-10-08,55
2019-10-09,57
2019-10-10,58
2019-10-11,56
2019-10-12,57
2019-10-13,58
2019-10-14,56
2019-10-15,53
2019-10-16,50
2019-10-17,47
2019-10-18,44
2019-10-19,43
2019-10-20,41
2019-10-21,41
2019-10-22,40
2019-10-23,39
2019-10-24,37
2019-10-25,35
2019-10-26,35
2019-10-27,37
2019-10-28,39
2019-10-29,41
2019-10-30,44
2019-10-31,47
2019-11-01,49
2019-11-02,47
2019-11-03,46
2019-11-04,44
2019-11-05,42
2019-11-06,44
2019-11-07,45
2019-11-08,45
2019-11-09,45
2019-11-10,45
2019-11-11,45
2019-11-12,45
2019-11-13,46
2019-11-14,46
2019-11-15,45
2019-11-16,46
2019-11-17,47
2019-11-18,46
2019-11-19,48
2019-11-20,51
2019-11-21,54
2019-11-22,57
2019-11-23,58
2019-11-24,57
2019-11-25,57
2019-11-26,57
2019-11-27,57
2019-11-28,58
2019-11-29,59
2019-11-30,61
2019-12-01,63
2019-12-02,65
2019-12-03,66
2019-12-04,64
2019-12-05,62
2019-12-06,60
2019-12-07,60
2019-12-08,60
2019-12-09,60
2019-12-10,59
2019-12-11,57
2019-12-12,55
2019-12-13,55
2019-12-14,53
2019-12-15,51
2019-12-16,50
2019-12-17,51
2019-12-18,49
2019-12-19,48
2019-12-20,48
2019-12-21,49
2019-12-22,51
2019-12-23,50
2019-12-24,50
2019-12-25,51
2019-12-26,53
2019-12-27,50
2019-12-28,50
2019-12-29,50
2019-12-30,49
2019-12-31,49
2020-01-01,47
2020-01-02,44
2020-01-03,41
2020-01-04,38
2020-01-05,36
2020-01-06,34
2020-01-07,32
2020-01-08,33
2020-01-09,33
2020-01-10,32
2020-01-11,32
2020-01-12,31
2020-01-13,30
2020-01-14,29
2020-01-15,27
2020-01-16,26
2020-01-17,27
2020-01-18,28
2020-01-19,29
2020-01-20,29
2020-01-21,31
2020-01-22,33
2020-01-23,35
2020-01-24,36
2020-01-25,37
2020-01-26,37
2020-01-27,37
2020-01-28,39
2020-01-29,39
2020-01-30,39
2020-01-31,39
2020-02-01,39
2020-02-02,39
2020-02-03,38
2020-02-04,37
2020-02-05,35
2020-02-06,34
2020-02-07,33
2020-02-08,33
2020-02-09,33
2020-02-10,33
2020-02-11,33
2020-02-12,31
2020-02-13,29
2020-02-14,30
2020-02-15,29
2020-02-16,30
2020-02-17,31
2020-02-18,29
2020-02-19,29
2020-02-20,31
2020-02-21,33
2020-02-22,32
2020-02-23,33
2020-02-24,34
2020-02-25,34
2020-02-26,36
2020-02-27,38
2020-02-28,40
2020-02-29,42
2020-03-01,44
2020-03-02,47
2020-03-03,50
2020-03-04,52
2020-03-05,55
2020-03-06,55
2020-03-07,53
2020-03-08,52
2020-03-09,51
2020-03-10,48
2020-03-11,46
2020-03-12,45
2020-03-13,45
2020-03-14,44
2020-03-15,41
2020-03-16,43
2020-03-17,44
2020-03-18,43
2020-03-19,41
2020-03-20,42
2020-03-21,45
2020-03-22,47
2020-03-23,49
2020-03-24,51
2020-03-25,54
2020-03-26,57
2020-03-27,60
2020-03-28,62
2020-03-29,66
2020-03-30,70
2020-03-31,71
2020-04-01,70
2020-04-02,67
2020-04-03,66
2020-04-04,66
2020-04-05,66
2020-04-06,68
2020-04-07,72
2020-04-08,75
2020-04-09,78
2020-04-10,78
2020-04-11,79
2020-04-12,76
2020-04-13,72
2020-04-14,70
2020-04-15,71
2020-04-16,73
2020-04-17,76
2020-04-18,76
2020-04-19,75
2020-04-20,75
2020-04-21,77
2020-04-22,77
2020-04-23,74
2020-04-24,73
2020-04-25,75
2020-04-26,75
2020-04-27,76
2020-04-28,76
2020-04-29,72
2020-04-30,69
2020-05-01,67
2020-05-02,64
2020-05-03,62
2020-05-04,61
2020-05-05,61
2020-05-06,60
2020-05-07,59
2020-05-08,58
2020-05-09,59
2020-05-10,59
2020-05-11,59
2020-05-12,58
2020-05-13,58
